0	1	2
34	35	2
32	33	2
30	31	2
28	29	2
26	27	2
24	25	2
22	23	2
36	37	2
20	21	2
76	77	2
16	17	2
14	15	2
12	13	2
10	11	2
8	9	2
6	7	2
18	19	2
4	5	2
38	39	2
42	43	2
74	75	2
72	73	2
70	71	2
68	69	2
66	67	2
64	65	2
62	63	2
40	41	2
60	61	2
56	57	2
54	55	2
52	53	2
50	51	2
48	49	2
46	47	2
44	45	2
58	59	2
2	3	2
78	79	2
21	29	0.0579554
21	28	0.0289777
20	29	0.0289777
15	59	0.0164766
20	28	0.0144888
15	58	0.00823828
14	59	0.00823828
14	58	0.00411914
39	59	0.00317442
67	73	0.00276669
3	71	0.00200871
13	39	0.00179615
38	59	0.00158721
39	58	0.00158721
3	13	0.00149101
15	39	0.00143854
31	69	0.00142128
66	73	0.00138334
67	72	0.00138334
1	3	0.00130444
7	31	0.00103666
3	70	0.00100436
2	71	0.00100436
13	15	0.00100141
12	39	0.000898073
13	38	0.000898073
38	58	0.000793605
2	13	0.000745505
3	12	0.000745505
14	39	0.000719269
15	38	0.000719269
30	69	0.000710641
31	68	0.000710641
66	72	0.000691672
0	3	0.000652218
1	2	0.000652218
17	35	0.000589354
7	30	0.000518328
6	31	0.000518328
2	70	0.000502178
13	14	0.000500705
12	15	0.000500705
12	38	0.000449036
55	67	0.000418582
13	59	0.000387576
7	69	0.000380289
2	12	0.000372753
14	38	0.000359635
30	68	0.00035532
0	2	0.000326109
1	23	0.000311256
17	34	0.000294677
16	35	0.000294677
6	30	0.000259164
12	14	0.000250352
29	65	0.000216916
1	79	0.000211751
55	66	0.000209291
54	67	0.000209291
12	59	0.000193788
13	58	0.000193788
6	69	0.000190145
7	68	0.000190145
1	22	0.000155628
0	23	0.000155628
3	15	0.000150587
16	34	0.000147339
28	65	0.000108458
29	64	0.000108458
1	78	0.000105875
0	79	0.000105875
54	66	0.000104646
12	58	9.6894e-05
6	68	9.50723e-05
0	22	7.78139e-05
3	14	7.52936e-05
2	15	7.52936e-05
15	25	7.07025e-05
28	64	5.4229e-05
0	78	5.29376e-05
3	59	5.10911e-05
1	71	4.19168e-05
2	14	3.76468e-05
21	65	3.70899e-05
14	25	3.53513e-05
15	24	3.53513e-05
2	59	2.55456e-05
3	58	2.55456e-05
3	25	2.46124e-05
17	41	2.40347e-05
0	71	2.09584e-05
1	70	2.09584e-05
21	64	1.8545e-05
20	65	1.8545e-05
3	33	1.80544e-05
1	25	1.78062e-05
14	24	1.76756e-05
25	37	1.45521e-05
2	58	1.27728e-05
3	24	1.23062e-05
2	25	1.23062e-05
16	41	1.20173e-05
17	40	1.20173e-05
15	71	1.07918e-05
1	59	1.07231e-05
0	70	1.04792e-05
20	64	9.27248e-06
2	33	9.0272e-06
3	32	9.0272e-06
1	24	8.9031e-06
0	25	8.9031e-06
24	37	7.27604e-06
25	36	7.27604e-06
29	35	6.64042e-06
2	24	6.15311e-06
16	40	6.00867e-06
14	71	5.39588e-06
15	70	5.39588e-06
1	58	5.36157e-06
0	59	5.36157e-06
3	23	4.55551e-06
2	32	4.5136e-06
0	24	4.45155e-06
25	79	4.32906e-06
49	67	4.01361e-06
3	19	3.80317e-06
24	36	3.63802e-06
21	35	3.43457e-06
