sample	energy	num_occurrences	chain_break_fraction
010001001000001110110000000001001010101001000010000000000011000110000000110000000000100100010010100000001000010010000000110000001010100001000000010000	1395.7902885999954	1	0.26666666666666666
000001101000101110100000001010101010000000000000000010101001000110001000110100000000000100010010001000101000000010000000110010001000000001100000010000	1422.7457368999992	1	0.22666666666666666
010001001010000010100100000000000010010000000000001000100110000010000000110000000001100100010000100000010100001100001000111000001010010010000000011000	1450.6686167999987	1	0.2
010001001000001110100100000010101010100001000000000010001001000100100000110100000000101000110000000000001000000010000000100000001010010001000000010010	1454.866016099999	1	0.28
010001001000000110100100001000000010000010000000010000000011001010100000110000000000110100111010100000101000110000001000111000001010100011000000010000	1474.9148263999969	1	0.25333333333333335
010001001010100100100000010001101010101000000000010100000000000100100000110000000000110100010000100000111001010010101000101000101010000011000000010000	1481.686912099996	1	0.29333333333333333
000011001010001110100000000010000010101010000000000010100001001000000000110000000000110100000000010000000000010010100000111000011011100001000010010000	1502.1560994999952	1	0.26666666666666666
000001001010001110101000010010100010101000000000100000010011000100001000110100000000100000011000110000001000010010000000110000001010010001000100010100	1534.8397854999964	1	0.26666666666666666
001000010000000001110001001000100101100000000010010010010011000010000000101100000010000000100000010000010100100001100000010000100010001000000001011010	1569.8716064999985	1	0.21333333333333335
010001001010001100100000000111001010101001000000010000100101001100010010110000000000100101010000100000001000100000000000110000001011000001000000000000	1575.9356414999982	1	0.23333333333333334
101000100010000001101010001000000001010000001000100100001010001010001000110100001010000100100000010000010100010000000110011000100000001001000001000011	1597.788667199997	1	0.22
001010100000100001110000001000100101100000001010000000001000000010000000111100001010000000100000000000010001001011000010010000100000001001000010010011	1599.4171442999982	1	0.24
000001011010000110110000000010001010001000000010000000000001000000000000110000000000100100011000010000101001011010000000111000100010010011000000110001	1615.6653615999971	1	0.26
010001001010001000100000000011001010001000001000000110000001000100000000111000000000100100011010100000101000010000101000110000001010110011000000010000	1633.3548827999987	1	0.26
010001001000001000100000010001001010100001000000000000100001000000000000110100000000110100010000100000101001010010101000110000001001010001000010010000	1635.5708549999972	1	0.26666666666666666
001000000010000001110010000000000001010000000000000010010010000011101000111100001010001100100000010000100100010001001010010000110000001010001010010001	1647.0239058999994	1	0.21333333333333335
000001001000101110100000010010101010000000000000000000011011000100100000110000001001101000010000001000001000011000110000100000011010010010000000010000	1662.1959231999974	1	0.24666666666666667
000001001010001110100000000000000010101000000000001000000100000100010010111010100001110010000000100000000000011010000100011000011010110110000000010000	1675.4756355999978	1	0.24666666666666667
010000001010001110100000001000001010101000000000000010000001001000000000110100000000000100101000000000011000010010110000011010011010000011000000011000	1707.377360799999	1	0.24666666666666667
001000000000000001110001000000100101000000000000010010001010000010100000110100000010001000011010010000010100000000100110011000100000001001000011110001	1725.8079560999972	1	0.24
