0	1	2
46	47	2
48	49	2
146	147	2
50	51	2
52	53	2
54	55	2
44	45	2
56	57	2
60	61	2
62	63	2
64	65	2
66	67	2
68	69	2
70	71	2
58	59	2
72	73	2
42	43	2
38	39	2
10	11	2
12	13	2
14	15	2
16	17	2
18	19	2
20	21	2
40	41	2
22	23	2
26	27	2
28	29	2
30	31	2
32	33	2
34	35	2
36	37	2
24	25	2
74	75	2
76	77	2
78	79	2
118	119	2
120	121	2
122	123	2
124	125	2
126	127	2
128	129	2
116	117	2
130	131	2
134	135	2
136	137	2
138	139	2
140	141	2
142	143	2
144	145	2
132	133	2
114	115	2
112	113	2
110	111	2
80	81	2
82	83	2
84	85	2
86	87	2
88	89	2
90	91	2
92	93	2
94	95	2
96	97	2
98	99	2
100	101	2
102	103	2
104	105	2
106	107	2
108	109	2
8	9	2
6	7	2
148	149	2
2	3	2
4	5	2
11	115	0.269269
31	109	0.184347
61	141	0.158525
87	139	0.154633
11	114	0.134634
10	115	0.134634
71	149	0.112055
13	97	0.110675
31	139	0.0986251
31	87	0.0922797
31	108	0.0921733
30	109	0.0921733
11	37	0.0817734
60	141	0.0792625
61	140	0.0792625
86	139	0.0773164
87	138	0.0773164
10	114	0.0673171
137	139	-0.0570818
70	149	0.0560273
71	148	0.0560273
12	97	0.0553373
13	96	0.0553373
33	127	0.052572
93	101	0.0522543
31	57	0.0505939
30	139	0.0493126
31	138	0.0493126
30	87	0.0461399
31	86	0.0461399
30	108	0.0460866
11	36	0.0408867
10	37	0.0408867
60	140	0.0396313
86	138	0.0386582
129	143	0.0369761
89	99	0.0355476
61	113	0.0337435
136	139	-0.0285409
137	138	-0.0285409
70	148	0.0280136
12	96	0.0276686
33	126	0.026286
32	127	0.026286
89	119	0.0262767
93	100	0.0261272
92	101	0.0261272
30	57	0.025297
31	56	0.025297
30	138	0.0246563
30	86	0.0230699
17	111	0.0225382
31	137	-0.0216405
119	135	0.0209065
10	36	0.0204434
71	77	0.0194279
87	109	0.0188713
128	143	0.0184881
129	142	0.0184881
55	119	0.0184392
57	87	0.0183725
73	137	0.017999
88	99	0.0177738
89	98	0.0177738
60	113	0.0168718
61	112	0.0168718
57	139	0.0160237
73	139	-0.0158549
71	101	0.0152352
89	135	0.0148637
136	138	-0.0142704
32	126	0.013143
88	119	0.0131383
89	118	0.0131383
92	100	0.0130636
30	56	0.0126485
37	115	0.0124113
75	113	-0.0120107
27	129	0.0116978
17	110	0.0112691
16	111	0.0112691
31	136	-0.0108203
30	137	-0.0108203
87	137	-0.0107933
118	135	0.0104532
119	134	0.0104532
13	67	0.0101522
70	77	0.00971396
71	76	0.00971396
86	109	0.00943564
87	108	0.00943564
128	142	0.00924404
55	118	0.00921959
54	119	0.00921959
57	86	0.00918627
56	87	0.00918627
72	137	0.00899951
73	136	0.00899951
88	98	0.0088869
1	35	0.00844855
60	112	0.00843589
57	138	0.00801184
56	139	0.00801184
72	139	-0.00792745
73	138	-0.00792745
71	100	0.00761758
70	101	0.00761758
89	134	0.00743185
88	135	0.00743185
25	93	0.00729276
88	118	0.00656917
37	114	0.00620566
36	115	0.00620566
74	113	-0.00600535
75	112	-0.00600535
109	139	0.00588165
27	128	0.00584888
26	129	0.00584888
16	110	0.00563454
30	136	-0.00541013
87	136	-0.00539667
86	137	-0.00539667
118	134	0.00522662
13	66	0.00507611
12	67	0.00507611
73	87	-0.00487998
70	76	0.00485698
86	108	0.00471782
99	119	0.00466235
54	118	0.0046098
56	86	0.00459314
72	136	0.00449975
47	139	0.00449825
25	101	0.00447969
113	141	0.00429476
0	35	0.00422427
1	34	0.00422427
56	138	0.00400592
72	138	-0.00396372
70	100	0.00380879
69	107	0.00373564
79	121	0.00372925
88	134	0.00371592
101	149	0.00366241
25	92	0.00364638
24	93	0.00364638
117	137	0.00349439
67	97	0.0033605
55	135	0.00335562
77	101	0.00326219
73	117	0.00318637
55	89	0.00312819
36	114	0.00310283
74	112	-0.00300268
108	139	0.00294083
109	138	0.00294083
26	128	0.00292444
86	136	-0.00269833
31	73	-0.00263951
11	69	0.0025767
12	66	0.00253806
41	115	0.00253792
99	135	0.0024739
41	117	0.00247352
73	86	-0.00243999
72	87	-0.00243999
99	118	0.00233118
98	119	0.00233118
77	149	0.00226089
47	138	0.00224912
46	139	0.00224912
25	100	0.00223985
24	101	0.00223985
113	140	0.00214738
112	141	0.00214738
0	34	0.00211214
68	107	0.00186782
69	106	0.00186782
79	120	0.00186463
78	121	0.00186463
101	148	0.00183121
100	149	0.00183121
24	92	0.00182319
45	147	0.00176432
116	137	0.00174719
117	136	0.00174719
13	125	0.00168635
109	137	-0.00168196
66	97	0.00168025
67	96	0.00168025
54	135	0.00167781
55	134	0.00167781
59	117	0.00165905
77	100	0.00163109
76	101	0.00163109
73	116	0.00159318
72	117	0.00159318
103	137	0.00159087
93	149	0.00157177
54	89	0.00156409
55	88	0.00156409
5	37	0.00155413
108	138	0.00147041
57	109	0.00134478
31	72	-0.00131976
30	73	-0.00131976
10	69	0.00128835
11	68	0.00128835
40	115	0.00126896
41	114	0.00126896
99	134	0.00123695
98	135	0.00123695
40	117	0.00123676
41	116	0.00123676
72	86	-0.00122
65	121	0.00119261
98	118	0.00116559
76	149	0.00113044
77	148	0.00113044
46	138	0.00112456
24	100	0.00111992
13	107	0.00108526
112	140	0.00107369
21	133	0.00103837
11	41	0.000994644
68	106	0.000933909
78	120	0.000932313
100	148	0.000915604
45	146	0.000882162
44	147	0.000882162
116	136	0.000873596
13	124	0.000843173
12	125	0.000843173
108	137	-0.000840982
109	136	-0.000840982
66	96	0.000840126
54	134	0.000838904
59	116	0.000829523
58	117	0.000829523
76	100	0.000815547
72	116	0.000796592
103	136	0.000795436
102	137	0.000795436
93	148	0.000785884
92	149	0.000785884
75	141	-0.000784382
47	87	0.000783525
54	88	0.000782047
5	36	0.000777066
4	37	0.000777066
13	43	0.000720704
57	137	-0.000684789
56	109	0.00067239
57	108	0.00067239
77	93	0.000668899
71	93	0.000661525
30	72	-0.000659878
10	68	0.000644175
40	114	0.000634479
97	107	0.000628856
98	134	0.000618476
40	116	0.00061838
97	125	0.000613455
64	121	0.000596306
65	120	0.000596306
19	103	0.000592189
11	107	0.000581669
76	148	0.000565222
13	106	0.000542629
12	107	0.000542629
20	133	0.000519185
21	132	0.000519185
11	40	0.000497322
10	41	0.000497322
41	107	0.000465519
51	97	0.000460219
44	146	0.000441081
103	109	-0.000428391
12	124	0.000421587
108	136	-0.000420491
58	116	0.000414762
69	111	0.000413584
67	125	0.000399398
102	136	0.000397718
92	148	0.000392942
75	140	-0.000392191
74	141	-0.000392191
47	86	0.000391763
46	87	0.000391763
4	36	0.000388533
43	51	0.000367277
13	42	0.000360352
12	43	0.000360352
56	137	-0.000342394
57	136	-0.000342394
56	108	0.000336195
76	93	0.000334449
77	92	0.000334449
27	143	0.000331449
70	93	0.000330762
71	92	0.000330762
61	75	-0.000329369
97	106	0.000314428
96	107	0.000314428
97	124	0.000306728
96	125	0.000306728
25	149	0.000299185
64	120	0.000298153
19	102	0.000296094
18	103	0.000296094
10	107	0.000290835
11	106	0.000290835
29	133	0.000287075
87	103	-0.000280162
51	123	0.000271922
12	106	0.000271314
20	132	0.000259593
10	40	0.000248661
40	107	0.000232759
41	106	0.000232759
50	97	0.000230109
51	96	0.000230109
102	109	-0.000214196
103	108	-0.000214196
69	110	0.000206792
68	111	0.000206792
67	124	0.000199699
66	125	0.000199699
27	91	-0.000198142
74	140	-0.000196096
46	86	0.000195881
43	50	0.000183638
42	51	0.000183638
12	42	0.000180176
56	136	-0.000171197
5	137	0.000170127
76	92	0.000167225
27	142	0.000165724
26	143	0.000165724
70	92	0.000165381
61	74	-0.000164685
60	75	-0.000164685
47	137	-0.000161909
43	97	0.000159991
96	106	0.000157214
96	124	0.000153364
37	41	0.000152395
25	148	0.000149592
24	149	0.000149592
18	102	0.000148047
19	109	-0.000147256
10	106	0.000145417
37	51	0.000144891
55	149	0.000144593
28	133	0.000143538
29	132	0.000143538
19	87	-0.000143334
17	69	0.000143063
86	103	-0.000140081
87	102	-0.000140081
19	117	0.000136808
50	123	0.000135961
51	122	0.000135961
83	147	0.000131424
73	109	-0.000130569
19	137	0.000124688
69	95	0.000123137
31	117	-0.000119022
55	99	0.000117446
5	31	-0.000117129
40	106	0.00011638
50	96	0.000115055
43	67	0.000111849
102	108	-0.000107098
57	73	-0.000106345
68	110	0.000103396
66	124	9.98496e-05
26	91	-9.90709e-05
27	90	-9.90709e-05
37	73	9.60722e-05
7	17	9.48156e-05
42	50	9.18192e-05
65	79	8.86058e-05
31	103	-8.53764e-05
45	83	8.52781e-05
4	137	8.50633e-05
5	136	8.50633e-05
69	123	8.46759e-05
26	142	8.28622e-05
69	115	8.28316e-05
60	74	-8.23423e-05
47	136	-8.09547e-05
46	137	-8.09547e-05
42	97	7.99956e-05
43	96	7.99956e-05
5	11	7.91005e-05
37	40	7.61975e-05
36	41	7.61975e-05
24	148	7.47962e-05
25	71	7.41152e-05
18	109	-7.36279e-05
19	108	-7.36279e-05
37	50	7.24455e-05
36	51	7.24455e-05
55	148	7.22967e-05
54	149	7.22967e-05
28	132	7.17688e-05
19	86	-7.16668e-05
18	87	-7.16668e-05
16	69	7.15316e-05
17	68	7.15316e-05
86	102	-7.00406e-05
67	107	6.97398e-05
37	69	6.96117e-05
107	115	6.86752e-05
19	116	6.84038e-05
18	117	6.84038e-05
50	122	6.79805e-05
83	146	6.57118e-05
82	147	6.57118e-05
72	109	-6.52844e-05
73	108	-6.52844e-05
67	117	6.52652e-05
13	51	6.44578e-05
19	136	6.23438e-05
18	137	6.23438e-05
68	95	6.15685e-05
69	94	6.15685e-05
103	117	6.07356e-05
117	139	-5.99304e-05
31	116	-5.95112e-05
30	117	-5.95112e-05
55	98	5.87231e-05
54	99	5.87231e-05
4	31	-5.85646e-05
5	30	-5.85646e-05
43	66	5.59243e-05
42	67	5.59243e-05
56	73	-5.31724e-05
57	72	-5.31724e-05
67	137	5.17316e-05
26	90	-4.95355e-05
109	117	-4.91807e-05
36	73	4.80361e-05
37	72	4.80361e-05
11	17	4.79647e-05
6	17	4.74078e-05
7	16	4.74078e-05
65	78	4.43029e-05
64	79	4.43029e-05
17	123	4.41284e-05
139	145	-4.30005e-05
129	133	4.29616e-05
31	102	-4.26882e-05
30	103	-4.26882e-05
44	83	4.26391e-05
45	82	4.26391e-05
4	136	4.25317e-05
