sample	energy	num_occurrences	chain_break_fraction
10101010101010101010101010101010101010101010101010101010101010101010101010101010	-19.976268093222895	1	0.0
10101010101010101010101010100010101010101010101010101010101010101010101010101010	-19.4908129027451	1	0.0
10101010101010101010001010101010101010101010101010101010101010101010101010101010	-19.490767590649895	1	0.0
10101010101010101010101010101010101010101010101010101010100010101010101010101010	-19.481294806086897	1	0.0
10101010101010001010101010101010101010101010101010101010101010101010101010101010	-19.481057761047897	1	0.0
10101010101010101010101010101010101010001010101010101010101010101010101010101010	-19.4778704643504	1	0.0
10001010101010101010101010101010101010101010101010101010101010101010101010101010	-19.477532375484202	1	0.0
10101010101000101010101010101010101010101010101010101010101010101010101010101010	-19.477438192301396	1	0.0
10101010101010101010101010101010101010101010101010101010101010101000101010101010	-19.477065425801296	1	0.0
10101010101010101010101010101000101010101010101010101010101010101010101010101010	-19.4768825772229	1	0.0
10101010101010101010101010101010101010101010101010101010101010101010100010101010	-19.476786064754496	1	0.0
00101010101010101010101010101010101010101010101010101010101010101010101010101010	-19.4767436254078	1	0.0
10101010101010101010101010101010101010101010101010101010101010101010001010101010	-19.476718533084895	1	0.0
10101010101010100010101010101010101010101010101010101010101010101010101010101010	-19.4764220462353	1	0.0
10101010101010101010101010101010100010101010101010101010101010101010101010101010	-19.4764181108188	1	0.0
10101010101010101010101010101010101010101010101010101000101010101010101010101010	-19.4763737491615	1	0.0
10101010101010101010100010101010101010101010101010101010101010101010101010101010	-19.4763471292605	1	0.0
10101010101010101010101010101010101010101010101010101010101010101010101010101000	-19.476323242079896	1	0.0
10101010101010101010101000101010101010101010101010101010101010101010101010101010	-19.476302148572195	1	0.0
10101010101010101010101010101010001010101010101010101010101010101010101010101010	-19.4762743440271	1	0.0
