0	1	2
90	91	2
88	89	2
86	87	2
84	85	2
82	83	2
80	81	2
78	79	2
76	77	2
74	75	2
72	73	2
70	71	2
68	69	2
66	67	2
64	65	2
62	63	2
146	147	2
60	61	2
58	59	2
56	57	2
54	55	2
52	53	2
50	51	2
48	49	2
92	93	2
46	47	2
94	95	2
98	99	2
144	145	2
142	143	2
140	141	2
138	139	2
136	137	2
134	135	2
132	133	2
130	131	2
128	129	2
126	127	2
124	125	2
122	123	2
120	121	2
118	119	2
116	117	2
114	115	2
112	113	2
110	111	2
108	109	2
106	107	2
104	105	2
102	103	2
100	101	2
96	97	2
44	45	2
148	149	2
40	41	2
8	9	2
42	43	2
30	31	2
28	29	2
26	27	2
24	25	2
22	23	2
20	21	2
18	19	2
6	7	2
14	15	2
16	17	2
12	13	2
2	3	2
32	33	2
10	11	2
34	35	2
36	37	2
38	39	2
4	5	2
11	115	8.21415e-05
11	114	4.10707e-05
10	115	4.10707e-05
10	114	2.05354e-05
31	109	1.80451e-05
61	141	9.8676e-06
31	108	9.02257e-06
30	109	9.02257e-06
87	139	8.93359e-06
60	141	4.9338e-06
61	140	4.9338e-06
30	108	4.51129e-06
86	139	4.46679e-06
87	138	4.46679e-06
60	140	2.4669e-06
71	149	2.46342e-06
13	97	2.34429e-06
86	138	2.2334e-06
31	139	1.47833e-06
70	149	1.23171e-06
71	148	1.23171e-06
12	97	1.17214e-06
13	96	1.17214e-06
31	87	1.13304e-06
30	139	7.39163e-07
31	138	7.39163e-07
11	37	6.98665e-07
70	148	6.15855e-07
12	96	5.86072e-07
31	86	5.6652e-07
30	87	5.6652e-07
30	138	3.69582e-07
11	36	3.49333e-07
10	37	3.49333e-07
30	86	2.8326e-07
10	36	1.74666e-07
137	139	-1.65886e-07
33	127	1.19354e-07
93	101	1.16496e-07
31	57	1.0238e-07
137	138	-8.2943e-08
136	139	-8.2943e-08
32	127	5.9677e-08
33	126	5.9677e-08
92	101	5.82478e-08
93	100	5.82478e-08
30	57	5.11899e-08
31	56	5.11899e-08
136	138	-4.14715e-08
32	126	2.98385e-08
129	143	2.92083e-08
92	100	2.91239e-08
30	56	2.5595e-08
89	99	2.49495e-08
61	113	2.02574e-08
128	143	1.46042e-08
129	142	1.46042e-08
89	98	1.24747e-08
88	99	1.24747e-08
61	112	1.01287e-08
60	113	1.01287e-08
