sample	energy	num_occurrences	chain_break_fraction
10101010101010101010101010101010101010101010101010101010101010101010101010101010	-19.939178348381397	1	0.0
10001010101010101010101010101010101010101010101010101010101010101010101010101010	-19.4736634400414	1	0.0
10101010101010101010101010101010101010101010101010101010101000101010101010101010	-19.4700282826704	1	0.0
10101010101010101010101010101010101010101000101010101010101010101010101010101010	-19.449375762356595	1	0.0
10101010001010101010101010101010101010101010101010101010101010101010101010101010	-19.4476474847404	1	0.0
10101010101000101010101010101010101010101010101010101010101010101010101010101010	-19.4468538420974	1	0.0
10101010101010101010101010101010101010101010101010101010101010101010101010100010	-19.443626577337298	1	0.0
10101010101010101010101010101010101000101010101010101010101010101010101010101010	-19.443610808362696	1	0.0
10101010101010100010101010101010101010101010101010101010101010101010101010101010	-19.443487432030693	1	0.0
10101010101010101010101010101010101010101010101010101010101010101010101010001010	-19.442639679487495	1	0.0
10101010101010101010101010101010101010101010100010101010101010101010101010101010	-19.442257289426497	1	0.0
10101010101010101010101010101010101010101010101000101010101010101010101010101010	-19.4412436027811	1	0.0
10101010101010101010101010101010101010101010101010100010101010101010101010101010	-19.440171974013197	1	0.0
10101010100010101010101010101010101010101010101010101010101010101010101010101010	-19.439865935004597	2	0.0
10101010101010101010101010101010101010101010001010101010101010101010101010101010	-19.439456671673398	1	0.0
10101010101010101010101010101010101010101010101010101010001010101010101010101010	-19.439398303253398	1	0.0
10101010101010101010101010101010101010101010101010101010101010101000101010101010	-19.439357979897395	1	0.0
10101010101010101010101010101000101010101010101010101010101010101010101010101010	-19.439291232233398	1	0.0
10101010101010101010001010101010101010101010101010101010101010101010101010101010	-19.439236844053397	1	0.0
10101010101010101010101010001010101010101010101010101010101010101010101010101010	-19.4392263810234	1	0.0
