0	1	2
74	75	2
72	73	2
70	71	2
68	69	2
66	67	2
64	65	2
62	63	2
60	61	2
58	59	2
56	57	2
54	55	2
52	53	2
50	51	2
48	49	2
146	147	2
46	47	2
44	45	2
16	17	2
18	19	2
20	21	2
22	23	2
24	25	2
26	27	2
76	77	2
28	29	2
32	33	2
34	35	2
36	37	2
38	39	2
40	41	2
42	43	2
30	31	2
14	15	2
78	79	2
82	83	2
144	145	2
142	143	2
140	141	2
138	139	2
136	137	2
134	135	2
132	133	2
130	131	2
128	129	2
126	127	2
124	125	2
122	123	2
120	121	2
118	119	2
116	117	2
114	115	2
112	113	2
84	85	2
86	87	2
88	89	2
90	91	2
92	93	2
94	95	2
80	81	2
96	97	2
100	101	2
102	103	2
104	105	2
106	107	2
108	109	2
110	111	2
98	99	2
12	13	2
148	149	2
2	3	2
10	11	2
8	9	2
6	7	2
4	5	2
81	113	0.0143736
17	83	0.0104178
35	83	0.00827295
81	112	0.00718679
80	113	0.00718679
17	82	0.00520891
16	83	0.00520891
35	82	0.00413647
34	83	0.00413647
80	112	0.0035934
81	149	0.00319688
75	105	0.0027372
16	82	0.00260446
101	127	0.00245452
34	82	0.00206824
93	119	0.00197284
81	148	0.00159844
80	149	0.00159844
75	104	0.0013686
74	105	0.0013686
81	105	0.00126614
100	127	0.00122726
101	126	0.00122726
92	119	0.000986418
93	118	0.000986418
80	148	0.00079922
17	35	0.000776988
74	104	0.0006843
105	113	0.000670274
67	77	0.000667694
81	104	0.000633068
80	105	0.000633068
100	126	0.00061363
92	118	0.000493209
16	35	0.000388494
17	34	0.000388494
104	113	0.000335137
105	112	0.000335137
67	76	0.000333847
66	77	0.000333847
80	104	0.000316534
13	139	0.000296534
11	113	0.000283691
105	149	0.000254937
16	34	0.000194247
104	112	0.000167569
66	76	0.000166923
12	139	0.000148267
13	138	0.000148267
11	112	0.000141846
10	113	0.000141846
59	119	0.000133043
35	117	0.00013039
105	148	0.000127468
104	149	0.000127468
75	81	0.000121174
27	99	0.000112696
12	138	7.41336e-05
10	112	7.09228e-05
59	118	6.65213e-05
58	119	6.65213e-05
35	116	6.51948e-05
34	117	6.51948e-05
104	148	6.37342e-05
74	81	6.05869e-05
75	80	6.05869e-05
27	98	5.6348e-05
26	99	5.6348e-05
113	149	4.76145e-05
15	137	4.05912e-05
5	141	4.03794e-05
7	35	-4.03229e-05
7	127	3.85438e-05
83	127	-3.66134e-05
58	118	3.32607e-05
34	116	3.25974e-05
74	80	3.02934e-05
11	81	3.00548e-05
26	98	2.8174e-05
129	137	2.65998e-05
112	149	2.38073e-05
113	148	2.38073e-05
14	137	2.02956e-05
15	136	2.02956e-05
4	141	2.01897e-05
5	140	2.01897e-05
6	35	-2.01615e-05
7	34	-2.01615e-05
6	127	1.92719e-05
7	126	1.92719e-05
82	127	-1.83067e-05
83	126	-1.83067e-05
75	113	1.73213e-05
137	141	1.67219e-05
97	141	1.51196e-05
10	81	1.50274e-05
11	80	1.50274e-05
53	133	1.42864e-05
128	137	1.32999e-05
129	136	1.32999e-05
112	148	1.19036e-05
15	141	1.11359e-05
14	136	1.01478e-05
4	140	1.00949e-05
6	34	-1.00807e-05
6	126	9.63595e-06
82	126	-9.15336e-06
74	113	8.66063e-06
75	112	8.66063e-06
103	135	8.62789e-06
137	140	8.36093e-06
136	141	8.36093e-06
97	140	7.55981e-06
96	141	7.55981e-06
10	80	7.5137e-06
53	132	7.14321e-06
52	133	7.14321e-06
65	87	6.82228e-06
128	136	6.64994e-06
75	149	6.14876e-06
17	127	-5.75583e-06
