0	1	2
32	33	2
30	31	2
28	29	2
26	27	2
24	25	2
22	23	2
20	21	2
18	19	2
34	35	2
16	17	2
14	15	2
12	13	2
10	11	2
8	9	2
36	37	2
2	3	2
4	5	2
6	7	2
21	35	0.0313185
27	35	0.0302495
21	34	0.0156593
20	35	0.0156593
27	34	0.0151248
26	35	0.0151248
21	27	0.0129744
7	35	0.00960326
7	21	0.00949734
20	34	0.00782963
26	34	0.00756239
21	26	0.00648722
20	27	0.00648722
6	35	0.00480163
7	34	0.00480163
6	21	0.00474867
7	20	0.00474867
20	26	0.00324361
17	21	0.00249642
6	34	0.00240081
6	20	0.00237433
7	17	0.00205464
7	27	0.00139846
11	33	0.00136123
16	21	0.00124821
17	20	0.00124821
6	17	0.00102732
7	16	0.00102732
6	27	0.000699228
7	26	0.000699228
10	33	0.000680617
11	32	0.000680617
16	20	0.000624106
6	16	0.00051366
6	26	0.000349614
10	32	0.000340308
11	35	0.00032399
13	37	0.000259649
7	33	0.000256637
7	11	0.000251248
17	35	0.000204519
10	35	0.000161995
11	34	0.000161995
13	36	0.000129824
12	37	0.000129824
7	32	0.000128319
6	33	0.000128319
7	10	0.000125624
6	11	0.000125624
25	37	-0.00012428
33	35	0.000123726
16	35	0.00010226
17	34	0.00010226
10	34	8.09974e-05
29	37	7.26043e-05
15	37	7.1128e-05
12	36	6.49121e-05
6	32	6.41593e-05
6	10	6.2812e-05
24	37	-6.21401e-05
25	36	-6.21401e-05
33	34	6.18631e-05
32	35	6.18631e-05
16	34	5.11298e-05
17	27	4.92896e-05
31	33	3.97874e-05
11	27	3.87608e-05
27	33	3.87543e-05
29	36	3.63022e-05
28	37	3.63022e-05
15	36	3.5564e-05
14	37	3.5564e-05
24	36	-3.10701e-05
32	34	3.09316e-05
11	17	2.61369e-05
16	27	2.46448e-05
17	26	2.46448e-05
30	33	1.98937e-05
31	32	1.98937e-05
10	27	1.93804e-05
11	26	1.93804e-05
27	32	1.93771e-05
26	33	1.93771e-05
13	15	1.85303e-05
28	36	1.81511e-05
14	36	1.7782e-05
23	29	1.44173e-05
10	17	1.30684e-05
11	16	1.30684e-05
16	26	1.23224e-05
30	32	9.94684e-06
10	26	9.6902e-06
26	32	9.68856e-06
12	15	9.26514e-06
13	14	9.26514e-06
23	28	7.20866e-06
22	29	7.20866e-06
10	16	6.53422e-06
11	31	4.84677e-06
12	14	4.63257e-06
17	33	4.26837e-06
22	28	3.60433e-06
15	29	3.51382e-06
11	25	3.47975e-06
21	33	2.7123e-06
11	21	2.69735e-06
27	31	2.43332e-06
10	31	2.42338e-06
11	30	2.42338e-06
31	35	2.15115e-06
16	33	2.13418e-06
17	32	2.13418e-06
15	28	1.75691e-06
14	29	1.75691e-06
11	24	1.73988e-06
10	25	1.73988e-06
20	33	1.35615e-06
21	32	1.35615e-06
10	21	1.34867e-06
11	20	1.34867e-06
26	31	1.21666e-06
27	30	1.21666e-06
10	30	1.21169e-06
7	31	1.13658e-06
31	34	1.07557e-06
30	35	1.07557e-06
16	32	1.06709e-06
17	25	1.0197e-06
14	28	8.78456e-07
10	24	8.69938e-07
20	32	6.78074e-07
10	20	6.74336e-07
26	30	6.08329e-07
6	31	5.6829e-07
7	30	5.6829e-07
30	34	5.37787e-07
13	29	5.13248e-07
17	24	5.09849e-07
16	25	5.09849e-07
13	25	-4.45021e-07
7	25	4.20676e-07
6	30	2.84145e-07
13	28	2.56624e-07
12	29	2.56624e-07
16	24	2.54925e-07
12	25	-2.2251e-07
13	24	-2.2251e-07
6	25	2.10338e-07
7	24	2.10338e-07
25	33	1.89099e-07
25	29	-1.55923e-07
12	28	1.28312e-07
12	24	-1.11255e-07
6	24	1.05169e-07
21	25	9.67377e-08
25	32	9.45495e-08
24	33	9.45495e-08
23	37	8.40492e-08
24	29	-7.79614e-08
25	28	-7.79614e-08
21	24	4.83689e-08
20	25	4.83689e-08
24	32	4.72747e-08
22	37	4.20246e-08
23	36	4.20246e-08
21	31	4.01076e-08
24	28	-3.89807e-08
25	27	3.67326e-08
19	37	2.77142e-08
15	25	-2.73548e-08
20	24	2.41844e-08
3	19	2.1387e-08
22	36	2.10123e-08
20	31	2.00538e-08
21	30	2.00538e-08
24	27	1.83663e-08
25	26	1.83663e-08
25	35	1.70415e-08
19	36	1.38571e-08
18	37	1.38571e-08
15	24	-1.36774e-08
14	25	-1.36774e-08
2	19	1.06935e-08
3	18	1.06935e-08
20	30	1.00269e-08
