sample	energy	num_occurrences	chain_break_fraction
10101001111100000001101111000001000001	4.005830000000003	2	0.39473684210526316
10101001111100010001101111000000000001	4.022529999999989	6	0.47368421052631576
10101011111100000001101111000010000001	5.008759999999995	5	0.3684210526315789
10101101111100000001101111001010000001	5.038960000000003	1	0.3157894736842105
10101001111100000001101111101010000001	5.0431600000000145	4	0.3157894736842105
10101011111100010001101111001000000001	5.0585900000000095	3	0.3157894736842105
10101001111100000001101110000011000001	6.005230000000012	3	0.3684210526315789
10101101111100000001101111000000000001	6.005830000000003	1	0.34210526315789475
10101001111100000001101111000010000001	6.005830000000003	33	0.3157894736842105
10101001111100000001111111000000000001	6.005830000000003	2	0.3684210526315789
10101001111100000001101111100000000001	6.0099500000000035	3	0.34210526315789475
10101001111100010001101111000010000001	6.022529999999989	1	0.4473684210526316
10101011111100010001101110000000000001	6.024560000000008	1	0.42105263157894735
10101011111100010001001111000000000001	6.025450000000006	1	0.4473684210526316
10101001111100000001101111001001000001	6.038960000000003	4	0.3684210526315789
10101001111100010001101111001000000001	6.055659999999989	4	0.34210526315789475
10101001111100010001101111001001000001	6.055659999999989	1	0.3684210526315789
01010110000011111110010000110101110110	6.120009999999997	2	0.3684210526315789
10101011111100000001111111001000000001	7.041889999999995	1	0.3684210526315789
10101011111100000001101111001010000001	7.041889999999995	4	0.3157894736842105
