0	1	2
38	39	2
36	37	2
34	35	2
32	33	2
30	31	2
28	29	2
78	79	2
26	27	2
24	25	2
22	23	2
20	21	2
18	19	2
16	17	2
14	15	2
12	13	2
40	41	2
10	11	2
42	43	2
46	47	2
76	77	2
74	75	2
72	73	2
70	71	2
68	69	2
66	67	2
64	65	2
62	63	2
60	61	2
58	59	2
56	57	2
54	55	2
52	53	2
50	51	2
48	49	2
44	45	2
8	9	2
80	81	2
6	7	2
4	5	2
2	3	2
43	67	0.0928309
43	47	0.0574957
31	41	0.0483018
42	67	0.0464155
43	66	0.0464155
33	71	0.0358757
27	71	0.0308646
42	47	0.0287478
43	46	0.0287478
31	40	0.0241509
30	41	0.0241509
42	66	0.0232077
47	67	0.0191888
33	70	0.0179379
32	71	0.0179379
27	43	0.0156415
27	70	0.0154323
26	71	0.0154323
19	29	0.01533
21	41	0.0150856
42	46	0.0143739
30	40	0.0120755
31	81	0.0109306
43	49	0.0107866
46	67	0.0095944
47	66	0.0095944
32	70	0.00896894
15	19	0.00785882
27	42	0.00782074
26	43	0.00782074
26	70	0.00771614
19	28	0.007665
18	29	0.007665
20	41	0.0075428
21	40	0.0075428
30	81	0.00546532
31	80	0.00546532
43	48	0.00539329
42	49	0.00539329
53	55	0.00491587
46	66	0.0047972
13	21	0.0046529
55	59	0.00413964
59	63	0.00411238
14	19	0.00392941
15	18	0.00392941
26	42	0.00391037
18	28	0.0038325
20	40	0.0037714
19	21	0.0037692
43	71	0.00286976
30	80	0.00273266
42	48	0.00269665
53	54	0.00245794
52	55	0.00245794
12	21	0.00232645
13	20	0.00232645
15	29	0.00211483
55	58	0.00206982
54	59	0.00206982
58	63	0.00205619
59	62	0.00205619
14	18	0.00196471
18	21	0.0018846
19	20	0.0018846
53	59	0.0015857
41	81	0.00156578
43	70	0.00143488
42	71	0.00143488
15	21	0.00124786
52	54	0.00122897
15	41	0.00118308
12	20	0.00116322
21	31	0.00108019
15	28	0.00105742
14	29	0.00105742
54	58	0.00103491
19	53	0.00102822
58	62	0.00102809
18	20	0.0009423
33	43	0.000799735
52	59	0.000792852
53	58	0.000792852
19	41	0.00078976
40	81	0.000782888
41	80	0.000782888
33	47	0.000751561
19	39	0.000722411
42	70	0.000717441
21	81	0.000688323
27	33	0.000654543
15	20	0.000623928
14	21	0.000623928
14	41	0.000591538
15	40	0.000591538
29	31	0.000552028
20	31	0.000540094
21	30	0.000540094
14	28	0.000528708
19	52	0.00051411
18	53	0.00051411
9	45	0.000499088
32	43	0.000399868
33	42	0.000399868
52	58	0.000396426
19	40	0.00039488
18	41	0.00039488
40	80	0.000391444
21	29	0.000376118
32	47	0.00037578
33	46	0.00037578
18	39	0.000361205
19	38	0.000361205
49	71	0.000347512
21	80	0.000344161
20	81	0.000344161
55	63	0.000334804
53	81	0.00033008
27	32	0.000327271
26	33	0.000327271
14	20	0.000311964
14	40	0.000295769
28	31	0.000276014
29	30	0.000276014
20	30	0.000270047
18	52	0.000257055
8	45	0.000249544
9	44	0.000249544
49	67	0.000240595
41	53	0.000223907
31	53	0.000220657
73	75	0.000217568
47	49	0.000214574
32	42	0.000199934
18	40	0.00019744
21	28	0.000188059
20	29	0.000188059
32	46	0.00018789
18	38	0.000180603
49	70	0.000173756
48	71	0.000173756
20	80	0.000172081
55	62	0.000167402
54	63	0.000167402
33	49	0.000165136
52	81	0.00016504
53	80	0.00016504
26	32	0.000163636
57	75	0.000152023
23	33	0.00014778
28	30	0.000138007
1	51	0.000137233
8	44	0.000124772
48	67	0.000120297
49	66	0.000120297
29	81	0.000119554
47	71	0.000119119
29	41	0.000116545
40	53	0.000111954
41	52	0.000111954
31	52	0.000110328
30	53	0.000110328
72	75	0.000108784
73	74	0.000108784
46	49	0.000107287
47	48	0.000107287
39	81	9.69521e-05
20	28	9.40294e-05
48	70	8.68781e-05
54	62	8.37011e-05
32	49	8.25678e-05
33	48	8.25678e-05
52	80	8.25199e-05
57	74	7.60113e-05
56	75	7.60113e-05
57	73	7.42977e-05
23	32	7.389e-05
22	33	7.389e-05
19	81	7.20225e-05
31	39	6.99444e-05
1	50	6.86166e-05
0	51	6.86166e-05
48	66	6.01487e-05
29	80	5.97771e-05
28	81	5.97771e-05
46	71	5.95597e-05
47	70	5.95597e-05
28	41	5.82725e-05
29	40	5.82725e-05
40	52	5.59768e-05
29	53	5.53937e-05
30	52	5.51642e-05
72	74	5.43919e-05
46	48	5.36434e-05
39	53	4.87375e-05
39	80	4.84761e-05
38	81	4.84761e-05
19	31	4.78552e-05
32	48	4.12839e-05
56	74	3.80056e-05
23	71	3.78555e-05
3	41	3.76206e-05
57	72	3.71489e-05
56	73	3.71489e-05
22	32	3.6945e-05
18	81	3.60113e-05
19	80	3.60113e-05
31	38	3.49722e-05
30	39	3.49722e-05
0	50	3.43083e-05
21	39	3.14103e-05
28	80	2.98886e-05
46	70	2.97798e-05
28	40	2.91363e-05
29	52	2.76968e-05
28	53	2.76968e-05
9	41	2.58963e-05
13	69	2.5221e-05
39	63	2.44441e-05
39	52	2.43687e-05
38	53	2.43687e-05
38	80	2.4238e-05
18	31	2.39276e-05
19	30	2.39276e-05
13	41	2.23522e-05
27	49	2.04947e-05
22	71	1.89277e-05
23	70	1.89277e-05
2	41	1.88103e-05
3	40	1.88103e-05
56	72	1.85744e-05
18	80	1.80056e-05
39	41	1.76109e-05
30	38	1.74861e-05
31	69	1.59994e-05
20	39	1.57051e-05
21	38	1.57051e-05
15	81	1.44505e-05
19	55	1.42921e-05
28	52	1.38484e-05
53	63	1.3639e-05
8	41	1.29482e-05
9	40	1.29482e-05
12	69	1.26105e-05
13	68	1.26105e-05
31	59	1.24217e-05
27	47	1.24212e-05
38	63	1.2222e-05
39	62	1.2222e-05
38	52	1.21844e-05
18	30	1.19638e-05
39	55	1.16751e-05
23	49	1.14278e-05
13	40	1.11761e-05
12	41	1.11761e-05
19	63	1.05495e-05
27	48	1.02473e-05
26	49	1.02473e-05
15	31	9.77507e-06
22	70	9.46387e-06
2	40	9.40515e-06
39	40	8.80546e-06
38	41	8.80546e-06
27	67	8.7406e-06
13	19	8.06619e-06
31	68	7.99972e-06
30	69	7.99972e-06
41	63	7.9988e-06
25	65	7.88921e-06
20	38	7.85257e-06
21	69	7.83313e-06
13	31	7.78348e-06
31	45	7.49912e-06
31	63	7.3015e-06
15	80	7.22526e-06
14	81	7.22526e-06
18	55	7.14606e-06
19	54	7.14606e-06
52	63	6.81949e-06
53	62	6.81949e-06
8	40	6.47408e-06
12	68	6.30524e-06
30	59	6.21087e-06
31	58	6.21087e-06
27	46	6.21061e-06
26	47	6.21061e-06
61	81	6.20034e-06
38	62	6.11102e-06
39	54	5.83754e-06
38	55	5.83754e-06
31	61	5.72248e-06
22	49	5.7139e-06
23	48	5.7139e-06
31	55	5.68088e-06
12	40	5.58804e-06
18	63	5.27476e-06
19	62	5.27476e-06
26	48	5.12367e-06
15	30	4.88754e-06
14	31	4.88754e-06
13	81	4.77952e-06
13	29	4.61432e-06
38	40	4.40273e-06
27	66	4.3703e-06
26	67	4.3703e-06
13	37	4.17597e-06
12	19	4.03309e-06
13	18	4.03309e-06
30	68	3.99986e-06
41	62	3.9994e-06
40	63	3.9994e-06
24	65	3.9446e-06
25	64	3.9446e-06
39	45	3.94084e-06
20	69	3.91656e-06
21	68	3.91656e-06
12	31	3.89174e-06
13	30	3.89174e-06
29	63	3.80751e-06
30	45	3.74956e-06
31	44	3.74956e-06
30	63	3.65075e-06
31	62	3.65075e-06
14	80	3.61263e-06
18	54	3.57303e-06
52	62	3.40974e-06
45	63	3.30666e-06
29	39	3.12453e-06
30	58	3.10544e-06
26	46	3.1053e-06
61	80	3.10017e-06
60	81	3.10017e-06
41	59	2.98635e-06
38	54	2.91877e-06
30	61	2.86124e-06
31	60	2.86124e-06
22	48	2.85695e-06
30	55	2.84044e-06
31	54	2.84044e-06
45	59	2.69237e-06
18	62	2.63738e-06
69	81	2.51715e-06
14	30	2.44377e-06
12	81	2.38976e-06
13	80	2.38976e-06
37	81	2.36673e-06
13	28	2.30716e-06
12	29	2.30716e-06
26	66	2.18515e-06
12	37	2.08798e-06
13	36	2.08798e-06
12	18	2.01655e-06
40	62	1.9997e-06
24	64	1.9723e-06
38	45	1.97042e-06
39	44	1.97042e-06
17	55	1.96791e-06
20	68	1.95828e-06
