sample	energy	num_occurrences	chain_break_fraction
111111111001000011000000000100	-20.0	1	0.0
111111010111000010000000000100	-19.0	1	0.0
111101010111000010000000001100	-19.0	1	0.0
110111110111000011000000000000	-19.0	1	0.0
011101110111000011000000000000	-18.0	1	0.0
111111110011000010000000000100	-18.0	1	0.0
011101011110000011000000000100	-18.0	1	0.0
010110111111000010000000001100	-18.0	1	0.0
110111010101000011000000001000	-18.0	1	0.0
001111001111000011000000001100	-18.0	1	0.0
010011111111000010000000000100	-17.0	1	0.0
001111111011000010000000001100	-17.0	1	0.0
110111011001000011000000001000	-17.0	1	0.0
011111100100000011000000001100	-17.0	1	0.0
010001111111000010000000001100	-17.0	1	0.0
110110110111000001000000001000	-17.0	1	0.0
101011111001000011000000001100	-17.0	1	0.0
011110110011000011000000000100	-17.0	1	0.0
010111101101000011000000001000	-17.0	1	0.0
111101111010000010000000001100	-17.0	1	0.0
