0	1	2
44	45	2
46	47	2
48	49	2
50	51	2
52	53	2
54	55	2
42	43	2
56	57	2
60	61	2
62	63	2
64	65	2
66	67	2
68	69	2
70	71	2
58	59	2
40	41	2
38	39	2
36	37	2
6	7	2
8	9	2
10	11	2
12	13	2
14	15	2
16	17	2
18	19	2
20	21	2
22	23	2
24	25	2
26	27	2
28	29	2
30	31	2
32	33	2
34	35	2
72	73	2
74	75	2
76	77	2
78	79	2
118	119	2
120	121	2
122	123	2
124	125	2
126	127	2
128	129	2
130	131	2
132	133	2
134	135	2
136	137	2
138	139	2
140	141	2
142	143	2
144	145	2
146	147	2
116	117	2
4	5	2
114	115	2
110	111	2
80	81	2
82	83	2
84	85	2
86	87	2
88	89	2
90	91	2
92	93	2
94	95	2
96	97	2
98	99	2
100	101	2
102	103	2
104	105	2
106	107	2
108	109	2
112	113	2
2	3	2
148	149	2
81	113	0.979346
17	83	0.903627
35	83	0.853022
81	149	0.672553
75	105	0.646951
101	127	0.629559
93	119	0.596098
81	105	0.533538
81	112	0.489673
80	113	0.489673
17	35	0.472225
105	113	0.455101
67	77	0.454663
17	82	0.451814
16	83	0.451814
34	83	0.426511
35	82	0.426511
13	139	0.371162
11	113	0.367076
105	149	0.357399
80	149	0.336277
81	148	0.336277
74	105	0.323476
75	104	0.323476
100	127	0.31478
101	126	0.31478
59	119	0.303768
35	117	0.302243
93	118	0.298049
92	119	0.298049
75	81	0.296754
27	99	0.291422
80	105	0.266769
81	104	0.266769
80	112	0.244837
17	34	0.236112
16	35	0.236112
113	149	0.234952
105	112	0.227551
104	113	0.227551
66	77	0.227331
67	76	0.227331
16	82	0.225907
15	137	0.225763
5	141	0.225468
7	35	-0.225389
7	127	0.222861
83	127	-0.220016
34	82	0.213255
11	81	0.209423
129	137	0.203125
13	138	0.185581
12	139	0.185581
11	112	0.183538
10	113	0.183538
75	113	0.182469
137	141	0.18087
104	149	0.178699
105	148	0.178699
97	141	0.176372
53	133	0.17389
80	148	0.168138
15	141	0.16339
74	104	0.161738
100	126	0.15739
103	135	0.153293
59	118	0.151884
58	119	0.151884
34	117	0.151121
35	116	0.151121
92	118	0.149025
75	80	0.148377
74	81	0.148377
27	98	0.145711
26	99	0.145711
65	87	0.144553
75	149	0.140845
17	127	-0.138539
35	127	-0.136797
37	125	0.135915
80	104	0.133384
99	121	0.130963
7	83	-0.126684
16	34	0.118056
112	149	0.117476
113	148	0.117476
104	112	0.113775
66	76	0.113666
14	137	0.112882
15	136	0.112882
5	140	0.112734
4	141	0.112734
7	147	-0.112711
7	34	-0.112695
6	35	-0.112695
47	77	0.112121
7	126	0.11143
6	127	0.11143
83	126	-0.110008
82	127	-0.110008
11	80	0.104711
10	81	0.104711
7	101	0.103341
128	137	0.101563
129	136	0.101563
7	17	-0.101007
31	87	0.100718
11	105	0.0994113
7	65	0.0980708
83	147	0.0978866
11	149	0.0972659
12	138	0.0927906
10	112	0.0917691
75	112	0.0912347
74	113	0.0912347
137	140	0.0904349
136	141	0.0904349
104	148	0.0893497
97	140	0.0881861
96	141	0.0881861
11	75	0.0874869
53	132	0.0869452
52	133	0.0869452
14	141	0.0816952
15	140	0.0816952
77	139	0.0797594
27	121	0.0795955
35	147	0.0773337
103	134	0.0766463
102	135	0.0766463
58	118	0.0759421
34	116	0.0755607
5	37	0.0748533
74	80	0.0741886
26	98	0.0728555
65	86	0.0722765
64	87	0.0722765
23	79	0.0710222
74	149	0.0704226
75	148	0.0704226
17	59	-0.0700963
16	127	-0.0692695
17	126	-0.0692695
35	126	-0.0683987
34	127	-0.0683987
36	125	0.0679575
37	124	0.0679575
15	97	0.0662703
71	133	0.0657034
98	121	0.0654813
99	120	0.0654813
41	59	0.063361
6	83	-0.0633421
7	82	-0.0633421
53	107	0.0621617
63	139	0.0605747
111	119	0.0588728
112	148	0.0587381
9	123	0.0579862
14	136	0.0564408
4	140	0.056367
6	147	-0.0563557
7	146	-0.0563557
6	34	-0.0563473
46	77	0.0560604
47	76	0.0560604
6	126	0.0557152
59	111	0.0550519
82	126	-0.0550041
1	71	0.0549213
45	73	0.0541304
10	80	0.0523556
6	101	0.0516707
7	100	0.0516707
65	127	0.0514242
128	136	0.0507814
7	16	-0.0505036
6	17	-0.0505036
31	86	0.050359
30	87	0.050359
10	105	0.0497057
11	104	0.0497057
7	64	0.0490354
6	65	0.0490354
82	147	0.0489433
83	146	0.0489433
11	148	0.0486329
10	149	0.0486329
41	119	0.0474201
5	15	0.0467881
13	77	0.0465147
71	109	0.0462654
74	112	0.0456173
136	140	0.0452175
96	140	0.0440931
65	101	0.0440913
19	57	0.0439927
10	75	0.0437434
11	74	0.0437434
52	132	0.0434726
3	49	0.0425081
14	140	0.0408476
3	125	0.0405171
83	117	0.0401334
76	139	0.0398797
77	138	0.0398797
26	121	0.0397978
27	120	0.0397978
117	127	-0.0396024
7	71	0.039451
35	146	0.0386668
34	147	0.0386668
102	134	0.0383231
5	36	0.0374267
4	37	0.0374267
15	125	0.0362521
64	86	0.0361383
37	141	0.0359253
23	78	0.0355111
22	79	0.0355111
74	148	0.0352113
16	59	-0.0350482
17	58	-0.0350482
17	147	0.0349516
97	137	0.034796
16	126	-0.0346348
34	126	-0.0341993
36	124	0.0339788
83	119	-0.0336927
15	96	0.0331352
14	97	0.0331352
70	133	0.0328517
71	132	0.0328517
98	120	0.0327407
1	53	0.0325835
83	101	-0.0322358
40	59	0.0316805
41	58	0.0316805
6	82	-0.0316711
125	141	0.0316359
7	133	0.0314654
51	125	0.0311807
52	107	0.0310809
53	106	0.0310809
62	139	0.0302874
63	138	0.0302874
71	147	-0.0299028
111	118	0.0294364
110	119	0.0294364
91	95	0.0292965
107	133	0.0292692
8	123	0.0289931
9	122	0.0289931
125	137	0.0285939
6	146	-0.0281778
46	76	0.0280302
3	51	0.02782
58	111	0.027526
59	110	0.027526
0	71	0.0274606
1	70	0.0274606
45	72	0.0270652
44	73	0.0270652
31	101	0.0268417
35	53	-0.0264744
133	147	-0.0258867
6	100	0.0258353
64	127	0.0257121
65	126	0.0257121
63	77	0.0253583
6	16	-0.0252518
30	86	0.0251795
41	105	0.0248859
10	104	0.0248528
6	64	0.0245177
82	146	0.0244717
10	148	0.0243165
5	137	0.0241584
31	127	0.0240614
57	137	0.0239926
41	103	0.023773
53	129	0.0237122
41	118	0.02371
40	119	0.02371
5	14	0.023394
4	15	0.023394
7	57	0.023309
13	76	0.0232574
12	77	0.0232574
71	108	0.0231327
70	109	0.0231327
117	129	-0.0228576
47	67	0.0227498
79	121	0.0223169
65	100	0.0220457
64	101	0.0220457
18	57	0.0219964
19	56	0.0219964
10	74	0.0218717
17	101	-0.0214473
2	49	0.021254
3	48	0.021254
35	101	-0.0212388
5	125	0.0207647
39	73	0.0207455
2	125	0.0202586
3	124	0.0202586
83	116	0.0200667
82	117	0.0200667
76	138	0.0199399
26	120	0.0198989
117	126	-0.0198012
116	127	-0.0198012
7	70	0.0197255
6	71	0.0197255
53	117	-0.0194578
41	121	0.0194092
34	146	0.0193334
59	83	-0.0190346
4	36	0.0187133
17	117	0.0181959
123	125	0.0181377
14	125	0.0181261
15	124	0.0181261
36	141	0.0179627
37	140	0.0179627
22	78	0.0177555
31	65	0.0176947
16	58	-0.0175241
16	147	0.0174758
17	146	0.0174758
19	137	0.0174564
96	137	0.017398
97	136	0.017398
17	119	-0.0171869
1	129	0.0171643
83	118	-0.0168463
82	119	-0.0168463
31	123	0.0166461
14	96	0.0165676
5	97	0.0165418
70	132	0.0164258
0	53	0.0162918
1	52	0.0162918
41	75	0.0161922
82	101	-0.0161179
83	100	-0.0161179
40	58	0.0158403
125	140	0.015818
124	141	0.015818
6	133	0.0157327
7	132	0.0157327
50	125	0.0155903
51	124	0.0155903
52	106	0.0155404
59	127	0.0152854
62	138	0.0151437
41	93	0.015103
1	133	0.0150699
70	147	-0.0149514
71	146	-0.0149514
110	118	0.0147182
91	94	0.0146483
90	95	0.0146483
107	132	0.0146346
106	133	0.0146346
8	122	0.0144965
9	125	0.0143705
124	137	0.0142969
125	136	0.0142969
19	31	0.0142685
49	95	0.0142533
57	101	0.0140891
59	93	0.0140099
3	50	0.01391
2	51	0.01391
71	101	0.0138001
58	110	0.013763
127	147	-0.0137614
0	70	0.0137303
19	127	0.0136004
44	72	0.0135326
31	100	0.0134208
30	101	0.0134208
34	53	-0.0132372
35	52	-0.0132372
3	137	0.0130367
75	125	0.0130127
17	41	-0.0129584
133	146	-0.0129434
132	147	-0.0129434
7	53	0.012858
64	126	0.012856
62	77	0.0126791
63	76	0.0126791
40	105	0.0124429
41	104	0.0124429
27	41	0.012435
35	119	-0.0123626
7	19	0.0122844
57	115	0.012129
125	149	0.0121189
4	137	0.0120792
5	136	0.0120792
30	127	0.0120307
31	126	0.0120307
56	137	0.0119963
57	136	0.0119963
40	103	0.0118865
41	102	0.0118865
113	125	0.0118849
53	128	0.0118561
52	129	0.0118561
40	118	0.011855
19	101	0.0118442
81	125	0.0117841
15	19	0.0117714
4	14	0.011697
6	57	0.0116545
7	56	0.0116545
12	76	0.0116287
71	127	0.011584
70	108	0.0115663
35	65	-0.0115436
3	97	0.011467
117	128	-0.0114288
116	129	-0.0114288
46	67	0.0113749
47	66	0.0113749
57	129	0.0112568
79	120	0.0111584
78	121	0.0111584
47	91	0.0111433
65	83	-0.0111405
64	100	0.0110228
18	56	0.0109982
16	101	-0.0107237
17	100	-0.0107237
2	48	0.010627
34	101	-0.0106194
35	100	-0.0106194
41	83	-0.0104399
