0	1	2
6	7	2
8	9	2
34	35	2
12	13	2
14	15	2
16	17	2
4	5	2
18	19	2
22	23	2
24	25	2
26	27	2
28	29	2
30	31	2
32	33	2
20	21	2
2	3	2
10	11	2
36	37	2
15	23	0.00969073
14	23	0.00484537
15	22	0.00484537
11	23	0.00402278
14	22	0.00242268
7	23	0.00239449
11	22	0.00201139
10	23	0.00201139
1	37	0.001864
6	23	0.00119725
7	22	0.00119725
10	22	0.0010057
25	29	0.000960616
0	37	0.000931999
1	36	0.000931999
6	22	0.000598623
24	29	0.000480308
25	28	0.000480308
0	36	0.000466
33	37	0.000241877
24	28	0.000240154
5	9	0.000165441
1	33	0.000141331
33	36	0.000120939
32	37	0.000120939
7	15	0.000115991
4	9	8.27203e-05
5	8	8.27203e-05
0	33	7.06655e-05
1	32	7.06655e-05
32	36	6.04693e-05
13	21	5.84695e-05
6	15	5.79953e-05
7	14	5.79953e-05
4	8	4.13602e-05
0	32	3.53327e-05
9	37	3.22499e-05
27	33	2.92428e-05
12	21	2.92348e-05
13	20	2.92348e-05
6	14	2.89976e-05
8	37	1.6125e-05
9	36	1.6125e-05
26	33	1.46214e-05
27	32	1.46214e-05
12	20	1.46174e-05
8	36	8.06248e-06
26	32	7.31069e-06
1	35	4.63888e-06
17	37	2.33476e-06
1	34	2.31944e-06
0	35	2.31944e-06
17	36	1.16738e-06
16	37	1.16738e-06
0	34	1.15972e-06
5	37	7.99387e-07
9	33	7.21343e-07
16	36	5.8369e-07
11	15	5.33552e-07
1	27	4.01527e-07
5	36	3.99693e-07
4	37	3.99693e-07
9	32	3.60672e-07
8	33	3.60672e-07
1	9	3.58514e-07
7	11	3.31814e-07
11	14	2.66776e-07
10	15	2.66776e-07
0	27	2.00763e-07
1	26	2.00763e-07
4	36	1.99847e-07
8	32	1.80336e-07
0	9	1.79257e-07
1	8	1.79257e-07
6	11	1.65907e-07
7	10	1.65907e-07
10	14	1.33388e-07
0	26	1.00382e-07
0	8	8.96284e-08
6	10	8.29535e-08
23	25	5.37746e-08
1	17	4.60411e-08
27	37	4.49908e-08
27	31	3.03078e-08
17	33	2.91565e-08
22	25	2.68873e-08
23	24	2.68873e-08
1	16	2.30205e-08
0	17	2.30205e-08
26	37	2.24954e-08
27	36	2.24954e-08
7	25	1.96662e-08
27	30	1.51539e-08
26	31	1.51539e-08
17	32	1.45783e-08
16	33	1.45783e-08
22	24	1.34437e-08
9	27	1.27081e-08
0	16	1.15103e-08
26	36	1.12477e-08
