0	1	2
36	37	2
34	35	2
32	33	2
30	31	2
28	29	2
26	27	2
38	39	2
24	25	2
76	77	2
20	21	2
18	19	2
16	17	2
14	15	2
12	13	2
22	23	2
40	41	2
42	43	2
44	45	2
74	75	2
72	73	2
70	71	2
68	69	2
66	67	2
64	65	2
62	63	2
60	61	2
58	59	2
56	57	2
54	55	2
52	53	2
50	51	2
48	49	2
46	47	2
10	11	2
8	9	2
78	79	2
6	7	2
2	3	2
4	5	2
49	73	0.0306098
48	73	0.0153049
49	72	0.0153049
5	35	0.0110323
31	49	0.0104233
48	72	0.00765245
13	37	0.00665979
5	34	0.00551617
4	35	0.00551617
30	49	0.00521166
31	48	0.00521166
1	57	0.00505511
12	37	0.0033299
13	36	0.0033299
4	34	0.00275808
30	48	0.00260583
0	57	0.00252756
1	56	0.00252756
12	36	0.00166495
57	79	0.00150806
13	73	0.0013358
37	73	0.00132195
0	56	0.00126378
37	77	0.00113554
17	59	0.00100783
9	21	0.000772785
57	78	0.00075403
56	79	0.00075403
59	61	0.000716094
13	77	0.000702808
13	72	0.000667899
12	73	0.000667899
37	72	0.000660977
36	73	0.000660977
59	75	0.000642935
37	76	0.000567768
36	77	0.000567768
16	59	0.000503913
17	58	0.000503913
9	20	0.000386393
8	21	0.000386393
56	78	0.000377015
59	60	0.000358047
58	61	0.000358047
13	76	0.000351404
12	77	0.000351404
23	57	0.000335005
12	72	0.00033395
36	72	0.000330489
58	75	0.000321468
59	74	0.000321468
36	76	0.000283884
16	58	0.000251956
8	20	0.000193196
58	60	0.000179024
12	76	0.000175702
9	65	0.000169061
23	56	0.000167503
22	57	0.000167503
58	74	0.000160734
1	79	0.000125861
7	9	0.000117675
21	59	0.000105499
9	64	8.45307e-05
8	65	8.45307e-05
23	79	8.43765e-05
22	56	8.37513e-05
73	77	7.0158e-05
1	78	6.29303e-05
0	79	6.29303e-05
31	73	6.08259e-05
6	9	5.88373e-05
7	8	5.88373e-05
59	71	5.8466e-05
21	65	5.72283e-05
21	55	5.69892e-05
20	59	5.27494e-05
21	58	5.27494e-05
1	23	4.52209e-05
8	64	4.22654e-05
22	79	4.21882e-05
23	78	4.21882e-05
61	75	4.06127e-05
73	76	3.5079e-05
72	77	3.5079e-05
0	78	3.14652e-05
31	72	3.0413e-05
30	73	3.0413e-05
6	8	2.94186e-05
58	71	2.9233e-05
59	70	2.9233e-05
20	65	2.86142e-05
21	64	2.86142e-05
20	55	2.84946e-05
21	54	2.84946e-05
20	58	2.63747e-05
15	73	2.40026e-05
1	22	2.26104e-05
0	23	2.26104e-05
29	67	2.20702e-05
22	78	2.10941e-05
60	75	2.03063e-05
61	74	2.03063e-05
7	55	1.91734e-05
29	55	1.80062e-05
72	76	1.75395e-05
15	49	1.64185e-05
30	72	1.52065e-05
58	70	1.46165e-05
20	64	1.43071e-05
20	54	1.42473e-05
7	17	1.32976e-05
14	73	1.20013e-05
15	72	1.20013e-05
7	65	1.18888e-05
0	22	1.13052e-05
29	66	1.10351e-05
28	67	1.10351e-05
7	21	1.03854e-05
17	21	1.01911e-05
60	74	1.01532e-05
6	55	9.5867e-06
7	54	9.5867e-06
29	54	9.00311e-06
28	55	9.00311e-06
15	48	8.20925e-06
14	49	8.20925e-06
23	53	7.77696e-06
7	16	6.64882e-06
6	17	6.64882e-06
14	72	6.00064e-06
6	65	5.94442e-06
7	64	5.94442e-06
13	23	5.88159e-06
17	61	5.84004e-06
28	66	5.51755e-06
7	20	5.19272e-06
6	21	5.19272e-06
17	20	5.09557e-06
16	21	5.09557e-06
6	54	4.79335e-06
28	54	4.50155e-06
14	48	4.10463e-06
23	52	3.88848e-06
22	53	3.88848e-06
9	55	3.76072e-06
6	16	3.32441e-06
53	57	3.29911e-06
6	64	2.97221e-06
12	23	2.9408e-06
13	22	2.9408e-06
16	61	2.92002e-06
17	60	2.92002e-06
6	20	2.59636e-06
16	20	2.54779e-06
21	71	2.34623e-06
22	52	1.94424e-06
8	55	1.88036e-06
9	54	1.88036e-06
9	61	1.86685e-06
17	75	1.81776e-06
9	59	1.78561e-06
52	57	1.64955e-06
53	56	1.64955e-06
12	22	1.4704e-06
16	60	1.46001e-06
9	17	1.40876e-06
17	55	1.35761e-06
20	71	1.17312e-06
21	70	1.17312e-06
21	61	1.14969e-06
8	54	9.4018e-07
8	61	9.33426e-07
9	60	9.33426e-07
16	75	9.08881e-07
17	74	9.08881e-07
9	58	8.92804e-07
8	59	8.92804e-07
59	65	8.68544e-07
52	56	8.24777e-07
9	16	7.04381e-07
8	17	7.04381e-07
16	55	6.78804e-07
17	54	6.78804e-07
13	49	5.94838e-07
20	70	5.86558e-07
20	61	5.74844e-07
21	60	5.74844e-07
37	49	5.60368e-07
21	75	5.54994e-07
67	75	5.30607e-07
8	60	4.66713e-07
16	74	4.5444e-07
21	45	4.53375e-07
8	58	4.46402e-07
58	65	4.34272e-07
59	64	4.34272e-07
33	79	4.25351e-07
45	55	3.87008e-07
8	16	3.5219e-07
16	54	3.39402e-07
1	33	3.32425e-07
17	71	3.23264e-07
13	48	2.97419e-07
12	49	2.97419e-07
20	60	2.87422e-07
19	25	2.82735e-07
37	48	2.80184e-07
36	49	2.80184e-07
20	75	2.77497e-07
21	74	2.77497e-07
66	75	2.65303e-07
67	74	2.65303e-07
41	75	2.58344e-07
71	75	2.49008e-07
21	44	2.26688e-07
20	45	2.26688e-07
7	45	2.20433e-07
5	69	2.17738e-07
58	64	2.17136e-07
32	79	2.12675e-07
33	78	2.12675e-07
41	59	2.02127e-07
23	33	1.98157e-07
55	59	1.93562e-07
44	55	1.93504e-07
45	54	1.93504e-07
1	32	1.66213e-07
0	33	1.66213e-07
16	71	1.61632e-07
17	70	1.61632e-07
12	48	1.4871e-07
19	24	1.41368e-07
18	25	1.41368e-07
36	48	1.40092e-07
20	74	1.38748e-07
66	74	1.32652e-07
25	55	1.32453e-07
41	74	1.29172e-07
40	75	1.29172e-07
71	74	1.24504e-07
70	75	1.24504e-07
20	44	1.13344e-07
49	77	1.12824e-07
7	44	1.10217e-07
6	45	1.10217e-07
5	68	1.08869e-07
4	69	1.08869e-07
32	78	1.06338e-07
40	59	1.01064e-07
41	58	1.01064e-07
22	33	9.90786e-08
23	32	9.90786e-08
54	59	9.67812e-08
55	58	9.67812e-08
44	54	9.67519e-08
25	45	9.3297e-08
0	32	8.31063e-08
7	29	8.27089e-08
16	70	8.08159e-08
27	69	7.35979e-08
5	27	7.32101e-08
18	24	7.06838e-08
25	54	6.62265e-08
24	55	6.62265e-08
40	74	6.45861e-08
70	74	6.2252e-08
9	71	6.16866e-08
21	29	6.1677e-08
7	59	5.68553e-08
48	77	5.64118e-08
49	76	5.64118e-08
6	44	5.51083e-08
4	68	5.44344e-08
40	58	5.05318e-08
22	32	4.95393e-08
29	75	4.86672e-08
54	58	4.83906e-08
24	45	4.66485e-08
25	44	4.66485e-08
7	28	4.13545e-08
6	29	4.13545e-08
55	75	4.07446e-08
17	65	3.81575e-08
27	68	3.67989e-08
26	69	3.67989e-08
4	27	3.66051e-08
5	26	3.66051e-08
35	39	3.5102e-08
41	61	3.33358e-08
24	54	3.31132e-08
1	53	3.30767e-08
61	65	3.18167e-08
8	71	3.08433e-08
9	70	3.08433e-08
21	28	3.08385e-08
20	29	3.08385e-08
7	58	2.84276e-08
6	59	2.84276e-08
48	76	2.82059e-08
55	61	2.51937e-08
7	75	2.45995e-08
28	75	2.43336e-08
29	74	2.43336e-08
24	44	2.33242e-08
47	57	2.30692e-08
33	47	2.18329e-08
6	28	2.06772e-08
55	74	2.03723e-08
54	75	2.03723e-08
17	64	1.90788e-08
16	65	1.90788e-08
65	71	1.86277e-08
17	41	1.86046e-08
26	68	1.83995e-08
4	26	1.83025e-08
9	45	1.79344e-08
35	38	1.7551e-08
34	39	1.7551e-08
11	77	1.68164e-08
45	65	1.66921e-08
40	61	1.66679e-08
41	60	1.66679e-08
1	52	1.65383e-08
0	53	1.65383e-08
15	77	1.61587e-08
61	64	1.59083e-08
60	65	1.59083e-08
8	70	1.54217e-08
20	28	1.54193e-08
6	58	1.42138e-08
55	65	1.36372e-08
55	60	1.25968e-08
54	61	1.25968e-08
7	74	1.22998e-08
6	75	1.22998e-08
28	74	1.21668e-08
46	57	1.15346e-08
47	56	1.15346e-08
65	75	1.11461e-08
33	46	1.09165e-08
32	47	1.09165e-08
54	74	1.01862e-08
