0	1	2
32	33	2
30	31	2
28	29	2
26	27	2
24	25	2
22	23	2
20	21	2
18	19	2
16	17	2
34	35	2
12	13	2
10	11	2
8	9	2
6	7	2
14	15	2
2	3	2
4	5	2
36	37	2
31	35	0.033981
31	34	0.0169905
30	35	0.0169905
30	34	0.00849524
11	19	0.000123103
10	19	6.15515e-05
11	18	6.15515e-05
17	37	4.03533e-05
10	18	3.07758e-05
17	36	2.01766e-05
16	37	2.01766e-05
1	13	1.8913e-05
16	36	1.00883e-05
0	13	9.4565e-06
1	12	9.4565e-06
0	12	4.72825e-06
15	25	1.16411e-06
1	27	9.54781e-07
15	24	5.82055e-07
14	25	5.82055e-07
1	26	4.7739e-07
0	27	4.7739e-07
14	24	2.91027e-07
15	37	2.89307e-07
0	26	2.38695e-07
14	37	1.44653e-07
15	36	1.44653e-07
13	33	1.27544e-07
1	11	9.75887e-08
14	36	7.23266e-08
13	32	6.37719e-08
12	33	6.37719e-08
0	11	4.87944e-08
1	10	4.87944e-08
12	32	3.1886e-08
0	10	2.43972e-08
