sample	energy	num_occurrences	chain_break_fraction
10101010101010101010101010101010101010101010101010101010101010101010101010101010	-19.89455625360109	1	0.0
10100010101010101010101010101010101010101010101010101010101010101010101010101010	-19.45839786780609	1	0.0
10101010101010101010101010101010101010101010101010101000101010101010101010101010	-19.43474219385609	1	0.0
10101010101010101010101010101010101010101010101010101010001010101010101010101010	-19.42861002999439	1	0.0
10101010101010101010101010101010101010101010100010101010101010101010101010101010	-19.42569494939849	1	0.0
10101010101010101010101010101010101000101010101010101010101010101010101010101010	-19.41424875412509	1	0.0
00101010101010101010101010101010101010101010101010101010101010101010101010101010	-19.398523516652592	1	0.0
10101010101010101010100010101010101010101010101010101010101010101010101010101010	-19.39736114518249	1	0.0
10101010101010101010101010101010100010101010101010101010101010101010101010101010	-19.39671746024779	1	0.0
10101010101010101010101010101010101010101010101010101010101010101010101010001010	-19.396670995300692	1	0.0
10101010101010101010101010101010101010101010101010001010101010101010101010101010	-19.39629995386839	1	0.0
10101010101010101010101010101010101010101010001010101010101010101010101010101010	-19.39612508325689	1	0.0
10101010101010101010101010101010101010101010101010101010101010001010101010101010	-19.396076561356395	1	0.0
10101010101010001010101010101010101010101010101010101010101010101010101010101010	-19.394992301222896	1	0.0
10001010101010101010101010101010101010101010101010101010101010101010101010101010	-19.394904477240193	1	0.0
10101010101010101010001010101010101010101010101010101010101010101010101010101010	-19.39472779088419	1	0.0
10101010101010101010101010101010101010101010101010101010100010101010101010101010	-19.39468934984609	1	0.0
10101010101010101010101000101010101010101010101010101010101010101010101010101010	-19.394633300212096	2	0.0
10101010101010101010101010101010101010101010101010101010101010101010101010101000	-19.394597437097094	2	0.0
10101010101010101010101010101010101010101010101010101010101010101000101010101010	-19.39457692585609	1	0.0
