98	99	641.762
124	125	492.646
86	87	439.463
99	121	394.296
22	23	333.877
69	85	317.963
39	125	305.72
23	79	-278.451
87	129	267.799
13	99	266.097
84	85	253.284
125	147	237.854
67	75	231.582
9	43	216.683
33	129	202.635
98	121	197.148
99	120	197.148
13	121	195.009
33	101	193.776
87	99	189.242
120	121	188.493
19	25	186.25
68	69	186.211
78	79	177.94
33	87	174.001
75	119	169.763
25	85	168.484
74	75	166.941
39	147	166.683
101	121	164.373
49	101	163.703
121	129	163.66
65	125	162.642
85	135	159.1
69	84	158.981
68	85	158.981
134	135	156.754
131	149	153.85
99	129	153.541
38	125	152.86
39	124	152.86
66	67	152.092
75	131	151.679
33	49	149.746
8	9	149.308
49	121	149.002
81	141	148.795
128	129	148.193
75	149	147.947
39	59	146.046
14	15	144.001
101	129	143.677
9	75	142.023
43	75	141.619
1	149	141.567
42	43	140.44
23	78	-139.226
22	79	-139.226
67	87	-138.643
59	125	137.644
38	39	136.733
33	121	136.314
86	129	133.9
87	128	133.9
101	145	133.652
13	98	133.049
12	99	133.049
129	145	132.986
49	129	132.398
12	13	132.036
23	55	-130.702
15	123	130.428
32	33	128.212
67	129	-128.093
75	87	-125.211
24	25	124.695
69	135	124.014
67	149	123.946
9	119	123.334
67	135	-123.1
9	69	122.49
33	145	122.07
7	31	121.434
51	93	120.965
54	55	120.817
49	145	120.261
33	99	120.016
67	141	119.8
119	125	-119.373
18	19	119.25
124	147	118.927
125	146	118.927
23	119	118.259
61	125	117.36
100	101	116.88
15	99	-116.772
67	74	115.791
66	75	115.791
99	101	115.339
9	139	115.242
87	101	115.211
63	87	-114.867
53	93	114.863
51	53	114.486
57	99	-114.408
64	65	114.108
19	85	113.781
87	103	-113.594
121	145	113.148
132	133	112.437
105	117	111.794
59	147	111.515
87	145	111.329
67	131	111.143
45	127	110.394
105	111	109.895
1	33	-109.707
63	99	-109.041
33	67	-108.556
1	131	108.484
122	123	108.399
8	43	108.341
9	42	108.341
61	147	108.141
43	67	107.572
75	129	-107.384
55	99	-107.351
25	37	106.471
41	133	106.253
55	87	-105.863
93	97	105.82
3	117	105.318
23	73	104.666
118	119	104.616
25	135	103.859
39	135	-103.187
71	75	102.916
146	147	102.779
25	69	102.541
75	101	-102.238
103	129	-101.897
25	99	-101.685
33	128	101.318
32	129	101.318
33	75	-100.897
29	41	100.77
1	73	100.731
75	99	-100.645
73	119	100.597
87	121	100.375
33	79	99.8297
33	149	-99.7989
17	53	99.4848
11	115	99.3084
51	97	98.7125
41	91	98.6978
40	41	98.6426
98	120	98.5741
140	141	98.4148
55	79	98.1432
31	137	97.6537
71	87	-97.5283
12	121	97.5045
13	120	97.5045
67	103	97.4466
85	99	-97.4216
0	1	97.4018
33	100	96.888
32	101	96.888
43	101	-96.7255
48	49	96.7125
36	37	96.4021
71	103	96.3046
80	81	95.845
4	5	95.5787
49	99	95.4248
125	137	-95.3931
119	131	95.1727
7	127	95.0697
37	75	94.9908
86	99	94.621
87	98	94.621
101	149	-94.6149
67	101	-94.4162
141	145	-94.4145
85	107	94.3702
29	133	94.3685
37	67	94.252
41	125	-94.1004
26	27	94.0334
19	37	93.9229
148	149	93.21
99	133	-93.1681
19	24	93.125
18	25	93.125
65	83	93.0627
99	103	-93.0395
13	101	92.8742
21	93	92.709
125	135	-92.5949
31	127	92.4052
31	123	92.2643
15	117	92.0004
67	121	-91.9386
1	75	91.3763
43	55	91.3307
21	33	91.2694
39	61	91.2628
1	121	-91.1892
33	131	-91.057
71	129	-90.909
49	67	-90.6098
75	135	-90.3356
1	101	-90.3224
67	111	-90.2613
91	133	90.0216
67	99	-89.7157
63	129	-89.379
129	135	89.1146
99	119	-89.0319
87	135	88.929
21	97	88.8906
99	149	-88.7037
37	43	88.6065
121	123	-88.3659
121	133	-88.1067
121	149	-88.0919
5	125	-88.0162
110	111	87.9887
17	93	87.9351
49	79	87.7831
73	79	-87.7686
33	71	-87.5697
33	103	-87.5668
15	133	87.4766
117	133	87.4247
59	61	87.3855
43	131	87.2742
37	99	-87.2357
63	121	-87.2206
15	121	-87.207
77	99	-87.0706
33	86	87.0005
32	87	87.0005
33	123	-86.9841
21	131	-86.7349
1	99	-86.6671
7	45	86.5832
21	53	86.3108
1	49	-86.2473
13	15	-86.1417
1	123	86.0222
87	111	85.8266
130	131	85.7479
43	71	85.5991
103	121	-85.3644
81	135	-84.9423
75	118	84.8817
74	119	84.8817
71	149	84.8623
9	37	84.718
58	59	84.6268
49	87	84.5995
9	125	-84.4285
138	139	84.2514
25	84	84.242
24	85	84.242
35	79	84.1995
53	97	83.9936
27	33	-83.9587
43	99	-83.7948
19	69	83.7629
19	143	-83.7574
39	146	83.3415
38	147	83.3415
101	103	-83.3396
67	145	-83.2636
135	147	-83.1407
21	75	-83.0422
55	143	-83.0161
61	85	-82.954
33	73	-82.9261
111	135	82.8351
5	107	82.7751
83	121	82.5691
5	147	-82.5569
60	61	82.3868
5	137	82.2397
100	121	82.1866
101	120	82.1866
61	119	-81.8778
49	100	81.8513
48	101	81.8513
120	129	81.83
121	128	81.83
33	43	-81.8
17	51	81.7659
75	121	-81.7626
115	135	-81.5122
75	103	81.3793
69	125	-81.3262
65	124	81.321
64	125	81.321
73	95	81.2306
5	61	-81.1103
142	143	80.8217
1	15	80.8067
45	55	-80.6723
25	143	-80.5133
25	61	-80.4977
75	145	-80.4949
9	147	-80.3892
67	81	80.2245
39	119	-80.2109
13	129	80.1623
119	147	-80.0437
31	45	79.9372
69	147	-79.8896
31	121	-79.8289
1	79	-79.8243
85	121	-79.7675
21	99	79.6233
9	81	79.5913
85	134	79.5499
84	135	79.5499
68	84	79.4907
133	135	-79.4825
69	107	79.4743
101	131	-79.2624
27	49	-79.2442
63	75	79.1979
19	55	79.1607
43	119	79.1439
25	93	-79.1304
129	141	-79.0165
49	75	-78.9949
3	105	78.9745
41	117	78.9094
111	117	78.889
63	103	78.8218
39	123	78.7174
43	111	-78.7126
79	123	-78.6667
133	149	78.5308
95	125	-78.4953
69	99	-78.4181
90	91	78.3249
21	47	77.83
41	109	77.7762
9	131	77.6177
72	73	77.6102
21	149	-77.559
1	23	77.5474
59	135	-77.5304
53	69	-77.4805
37	55	77.3825
85	125	-77.2568
55	129	-77.0989
67	71	76.9426
131	148	76.9249
130	149	76.9249
30	31	76.8849
49	131	-76.8377
98	129	76.7707
99	128	76.7707
71	99	-76.6348
95	131	76.6322
20	21	76.5761
23	87	76.5252
5	55	76.5024
121	137	-76.4642
25	101	-76.4523
38	124	76.43
114	115	76.4169
136	137	76.4123
82	83	76.3659
15	83	-76.0629
71	101	-76.0438
89	99	-76.0075
75	141	75.9917
25	55	75.8965
43	139	75.8946
75	130	75.8397
74	131	75.8397
37	87	-75.754
7	137	75.7339
21	51	75.6823
55	61	-75.6216
37	109	75.5112
33	95	-75.3939
27	125	-75.1664
103	149	75.0766
71	131	75.0069
44	45	74.9979
144	145	74.9964
7	69	-74.9079
25	75	74.8984
32	49	74.873
33	48	74.873
55	103	74.8066
25	97	-74.5952
1	95	74.5584
1	129	-74.5389
49	120	74.501
48	121	74.501
17	97	74.4362
80	141	74.3977
81	140	74.3977
13	145	74.2848
33	141	-74.2762
25	121	-74.2431
99	107	-74.2373
71	121	-74.2211
47	69	-74.2156
119	143	-74.0553
41	147	-73.9879
75	148	73.9733
74	149	73.9733
105	137	73.904
5	57	73.7023
65	133	-73.5955
61	143	73.5365
106	107	73.5331
101	123	-73.4537
101	119	-73.3896
25	51	-73.3396
135	149	-73.3393
3	15	73.3245
56	57	73.3113
52	53	73.2385
43	93	-73.1519
3	97	73.0712
16	17	73.0514
39	58	73.0228
38	59	73.0228
97	117	72.8359
5	135	72.8176
71	145	-72.7745
85	147	-72.6847
57	61	-72.6699
102	103	72.5832
69	83	72.5534
43	149	72.4558
133	137	72.4454
13	63	-72.4347
49	73	-72.3399
33	63	-72.216
29	109	72.1724
79	101	72.0846
65	93	-72.0726
2	3	72.0205
19	61	-71.9799
63	101	-71.9438
101	141	-71.8765
100	129	71.8384
101	128	71.8384
15	105	71.729
9	101	-71.3736
103	111	-71.3551
1	63	71.3048
7	121	-71.2336
11	135	-71.1579
47	75	-71.1324
69	139	71.131
43	81	71.1204
39	141	71.1089
10	11	71.0857
9	74	71.0116
8	75	71.0116
92	93	71.0066
13	87	70.999
63	71	70.9374
49	149	-70.9303
79	119	-70.8625
5	69	70.8325
96	97	70.8257
42	75	70.8093
43	74	70.8093
0	149	70.7834
1	148	70.7834
57	121	-70.7285
13	133	-70.6769
103	145	-70.6116
15	111	70.5702
63	145	-70.552
1	7	70.5453
45	73	70.5177
19	129	-70.481
37	119	70.4394
71	141	70.4297
85	101	-70.3389
119	149	70.1099
39	143	69.953
43	69	69.8792
13	85	-69.8535
121	141	-69.778
95	121	-69.6934
21	67	-69.6282
22	78	-69.6128
57	125	-69.5815
5	111	69.5759
19	45	-69.5039
31	79	-69.4637
19	101	-69.4107
15	47	-69.3538
19	57	69.33
50	51	69.3271
66	87	-69.3215
67	86	-69.3215
79	131	-69.1632
73	131	69.1599
75	111	-69.1301
67	83	-69.1075
31	69	-68.9581
62	63	68.9223
58	125	68.8219
59	124	68.8219
6	7	68.7266
7	123	68.7201
9	39	-68.6868
21	121	68.5125
73	125	-68.4981
99	123	-68.4851
23	81	-68.472
17	43	-68.2588
105	133	68.2028
33	120	68.1568
32	121	68.1568
29	121	-68.0102
97	105	68.0062
116	117	67.9617
61	65	67.949
59	119	-67.9189
5	99	-67.8086
79	127	-67.7663
25	125	-67.7057
23	137	67.5401
25	43	67.4739
93	143	67.3731
47	143	67.2329
69	93	-67.1124
47	147	67.0635
1	13	-67.0542
13	33	67.0471
86	128	66.9499
101	144	66.8261
100	145	66.8261
47	93	66.8184
33	77	-66.7456
7	125	-66.596
1	145	-66.5724
12	98	66.5243
129	144	66.4929
128	145	66.4929
35	131	-66.4924
13	31	-66.4914
29	99	-66.3493
83	133	-66.3163
59	101	66.3129
7	13	-66.2684
71	111	-66.2542
121	131	-66.2129
48	129	66.1988
49	128	66.1988
99	131	-65.8667
67	97	-65.8202
107	135	65.8174
65	147	65.7627
13	103	-65.5703
73	101	-65.5083
70	71	65.4843
41	69	65.4691
35	149	-65.4665
99	113	-65.3582
22	55	-65.3512
23	54	-65.3512
55	115	-65.3138
77	121	-65.2769
9	17	-65.2599
15	122	65.214
14	123	65.214
135	141	-65.0198
111	137	64.8977
37	111	-64.7087
3	53	64.6318
137	147	-64.6285
113	135	-64.5764
25	57	64.5757
39	81	64.5657
43	59	-64.5609
46	47	64.4745
61	69	-64.4056
88	89	64.3542
3	93	64.3464
13	49	64.3258
131	135	-64.2658
67	133	64.1657
94	95	64.0532
105	139	-64.0484
66	129	-64.0465
67	128	-64.0465
28	29	63.9944
35	87	-63.9763
87	141	-63.9694
43	87	-63.9662
123	129	-63.9263
104	105	63.9023
39	87	-63.8858
61	107	-63.8741
95	99	-63.8659
97	111	63.8182
9	59	-63.8154
19	111	-63.8073
27	79	-63.7597
1	21	-63.758
13	57	-63.7469
27	67	-63.7462
51	143	63.7375
1	71	63.65
9	53	-63.5434
41	119	63.5135
65	117	-63.4166
34	35	63.3799
27	135	63.3507
13	77	-63.2283
13	89	-63.1618
27	111	63.0858
75	97	-63.0635
51	149	-63.0521
133	139	-63.0354
111	123	63.0313
25	59	-62.9565
27	101	-62.9036
103	113	62.8453
39	129	-62.7607
1	31	62.7242
57	69	62.6201
74	87	-62.6056
75	86	-62.6056
41	65	-62.5497
37	129	-62.5395
53	143	62.5284
5	131	-62.5176
85	149	-62.4472
43	143	-62.4199
126	127	62.1586
85	145	-62.1064
67	115	62.0386
68	135	62.0069
69	134	62.0069
67	148	61.9732
66	149	61.9732
75	125	-61.9407
41	105	61.8787
95	129	-61.8179
19	41	61.7605
33	115	-61.72
11	55	-61.6792
9	118	61.6672
8	119	61.6672
95	101	-61.6669
5	67	-61.6443
95	149	61.6105
77	89	61.5791
66	135	-61.55
67	134	-61.55
3	41	61.5064
5	75	-61.4793
21	129	61.3862
19	145	-61.3518
29	117	61.3254
59	69	-61.3138
17	75	-61.3085
53	99	61.2768
9	68	61.2448
8	69	61.2448
27	75	-61.21
9	141	61.1645
23	129	61.156
23	99	61.1537
5	149	-61.1351
85	133	-61.0497
33	144	61.0349
32	145	61.0349
97	149	-60.9853
37	41	60.9644
31	125	-60.964
23	103	-60.9609
87	115	-60.8954
45	133	-60.8908
55	127	-60.8391
43	49	-60.8144
1	133	60.7228
75	143	-60.7221
7	30	60.7169
6	31	60.7169
31	55	-60.6982
27	73	60.5496
50	93	60.4826
51	92	60.4826
73	99	-60.4647
129	149	-60.4641
109	125	-60.46
47	51	60.4596
31	35	-60.4103
43	125	-60.3672
51	131	-60.2524
5	115	-60.2222
29	91	60.1884
43	51	-60.1428
55	121	-60.1385
61	135	-60.1363
21	101	60.1338
48	145	60.1306
49	144	60.1306
45	79	-60.1225
32	99	60.0079
33	98	60.0079
57	87	-59.9989
15	19	-59.9294
49	95	-59.9026
67	140	59.9001
66	141	59.9001
1	103	59.8697
79	99	-59.8454
43	141	59.8057
95	127	59.7631
118	125	-59.6866
119	124	-59.6866
1	35	-59.678
13	137	-59.5901
19	93	-59.5602
124	146	59.4634
49	119	-59.3281
125	127	-59.2882
47	53	59.2634
29	125	-59.2403
67	107	-59.1389
23	118	59.1295
22	119	59.1295
37	121	-59.097
51	65	-59.0831
91	117	59.0747
31	83	-58.9545
29	83	-58.8924
103	141	58.8901
93	117	58.8607
87	89	-58.8577
19	67	58.815
1	47	-58.8134
49	63	-58.8112
13	83	58.7381
61	124	58.6799
60	125	58.6799
33	119	-58.6503
27	147	-58.5876
55	67	58.5482
73	149	58.5469
15	98	-58.3858
14	99	-58.3858
71	95	58.3727
29	31	58.3724
55	133	58.3587
43	145	-58.3465
27	105	58.279
43	53	-58.2424
81	145	-58.2035
45	69	-58.1659
49	71	-57.9919
39	67	57.9507
9	67	57.9494
5	85	57.9245
66	74	57.8954
49	123	-57.8757
75	95	57.8408
123	137	57.8307
39	65	57.8221
117	137	57.7792
9	41	57.7269
25	33	-57.7056
89	135	-57.7041
99	100	57.6694
98	101	57.6694
29	129	-57.6565
23	83	57.6383
17	21	57.6358
7	27	57.6315
9	138	57.6212
8	139	57.6212
87	100	57.6055
86	101	57.6055
33	127	-57.5561
79	115	-57.5244
62	87	-57.4333
63	86	-57.4333
53	92	57.4314
52	93	57.4314
13	149	-57.2898
25	67	57.2551
57	59	-57.2522
51	52	57.2429
50	53	57.2429
57	98	-57.2041
56	99	-57.2041
93	131	-57.1068
5	39	-57.045
3	21	57.043
108	109	56.9909
83	117	-56.9681
1	67	56.9254
19	84	56.8907
18	85	56.8907
59	93	56.8358
86	103	-56.7971
87	102	-56.7971
7	99	-56.7748
51	101	56.7621
3	133	56.7509
119	121	-56.7451
43	147	-56.693
55	57	56.6347
1	119	56.6258
121	144	56.574
120	145	56.574
105	123	56.5343
25	47	-56.4946
35	117	-56.4846
69	149	-56.4732
23	31	56.4153
51	69	-56.3951
19	87	-56.3911
15	21	-56.3662
19	51	-56.3004
17	149	-56.2514
99	109	-56.242
15	31	56.1997
9	71	56.197
67	69	-56.1208
145	149	-56.0883
43	105	-55.971
104	117	55.8972
105	116	55.8972
27	39	-55.8412
111	129	55.8358
59	137	-55.7915
58	147	55.7577
59	146	55.7577
53	149	-55.7204
23	105	55.6849
86	145	55.6646
87	144	55.6646
19	109	55.6037
37	125	-55.5723
67	130	55.5715
66	131	55.5715
17	59	55.45
19	141	55.4488
9	143	-55.3491
17	131	-55.2597
121	127	-55.237
103	105	-55.2112
44	127	55.1972
45	126	55.1972
125	131	-55.139
123	125	55.1322
7	29	55.1197
139	141	55.0897
25	145	-55.0822
105	110	54.9476
104	111	54.9476
41	99	-54.9296
53	65	-54.9167
1	32	-54.8533
0	33	-54.8533
69	127	-54.8238
11	89	54.8035
43	121	-54.8002
41	121	-54.7063
7	83	-54.6237
49	103	-54.5739
62	99	-54.5203
63	98	-54.5203
79	145	54.4971
41	137	54.4645
41	139	-54.4509
63	67	54.4503
19	59	-54.4415
32	67	-54.2778
33	66	-54.2778
0	131	54.2421
1	130	54.2421
109	135	54.2387
8	42	54.1707
111	139	-54.1275
65	137	-54.0893
60	147	54.0704
61	146	54.0704
65	97	-54.0432
61	75	-53.9975
63	143	-53.9654
95	119	53.8933
29	139	-53.8924
51	117	53.8284
25	111	-53.8068
53	75	-53.787
43	66	53.786
42	67	53.786
81	111	-53.7493
74	129	-53.6922
75	128	-53.6922
54	99	-53.6754
55	98	-53.6754
19	75	53.6582
19	125	-53.654
5	41	53.6261
19	97	-53.5831
101	143	53.5801
57	101	-53.5786
9	111	-53.5695
19	135	53.5615
99	145	53.4988
112	113	53.4539
7	135	53.4511
97	131	-53.4495
15	29	53.4026
3	51	53.3935
7	9	-53.2727
13	55	-53.2569
24	37	53.2354
25	36	53.2354
39	43	-53.1574
41	132	53.1267
40	133	53.1267
43	103	53.0868
111	147	-53.0715
23	113	-53.0439
9	149	53.0321
3	17	52.9853
19	123	-52.9401
5	59	-52.9393
55	86	-52.9313
54	87	-52.9313
92	97	52.91
93	96	52.91
9	47	-52.8927
29	65	-52.8722
107	119	52.7718
79	149	-52.7605
127	143	52.72
2	117	52.6589
3	116	52.6589
45	125	-52.6342
99	127	-52.5874
25	129	-52.5749
21	43	-52.563
83	129	52.5001
85	131	-52.3904
23	135	52.3546
22	73	52.3329
23	72	52.3329
1	87	-52.3266
87	149	-52.3115
47	61	52.2403
43	57	52.133
87	119	-52.0843
17	99	52.0183
79	113	52.0133
9	33	-52.0102
117	139	-52.0035
23	67	-51.961
85	141	51.9569
24	135	51.9294
25	134	51.9294
79	141	-51.9294
107	143	-51.9005
9	93	-51.8886
97	103	-51.7763
63	89	51.7074
39	134	-51.5935
38	135	-51.5935
63	107	51.5658
67	119	51.5226
71	74	51.4582
70	75	51.4582
99	143	51.437
1	69	-51.3223
93	149	-51.2965
24	69	51.2705
25	68	51.2705
29	137	51.2631
27	41	51.2601
39	55	-51.2292
19	33	-51.1973
141	149	51.1793
75	100	-51.1192
74	101	-51.1192
97	101	51.059
93	99	50.9948
33	57	-50.9878
43	97	-50.9863
107	139	50.9581
103	128	-50.9483
102	129	-50.9483
45	95	50.9066
25	109	50.8888
35	105	-50.8423
25	98	-50.8423
24	99	-50.8423
37	123	-50.8209
3	29	50.6875
32	128	50.6588
3	103	-50.658
21	103	-50.6575
37	61	-50.6206
27	139	-50.607
41	59	-50.5984
107	111	50.587
35	123	-50.5851
93	101	50.5712
37	101	-50.5559
15	35	-50.5535
5	109	50.542
85	115	-50.5355
3	113	-50.5227
83	141	-50.4783
83	135	50.4689
33	74	-50.4487
32	75	-50.4487
29	40	50.3849
28	41	50.3849
111	141	-50.3831
1	72	50.3657
0	73	50.3657
7	147	-50.3414
75	98	-50.3225
74	99	-50.3225
45	143	50.3179
72	119	50.2987
73	118	50.2987
73	75	50.2967
41	103	-50.2556
87	139	-50.244
25	49	-50.2312
123	127	50.2036
86	121	50.1874
87	120	50.1874
63	125	-50.1676
21	65	-50.1312
21	71	-49.9863
49	85	-49.9314
33	78	49.9149
32	79	49.9149
33	135	49.9014
33	148	-49.8994
32	149	-49.8994
5	121	-49.8745
31	143	49.8445
16	53	49.7424
17	52	49.7424
9	45	-49.7088
91	139	-49.7048
10	115	49.6542
11	114	49.6542
49	127	-49.5931
39	137	-49.571
