0	1	2
94	95	2
92	93	2
90	91	2
88	89	2
86	87	2
84	85	2
82	83	2
80	81	2
78	79	2
96	97	2
76	77	2
72	73	2
70	71	2
68	69	2
66	67	2
64	65	2
62	63	2
60	61	2
146	147	2
56	57	2
74	75	2
98	99	2
100	101	2
102	103	2
144	145	2
142	143	2
140	141	2
138	139	2
136	137	2
134	135	2
132	133	2
130	131	2
128	129	2
126	127	2
124	125	2
122	123	2
120	121	2
118	119	2
116	117	2
114	115	2
112	113	2
110	111	2
108	109	2
106	107	2
104	105	2
54	55	2
52	53	2
58	59	2
24	25	2
36	37	2
34	35	2
32	33	2
30	31	2
28	29	2
26	27	2
22	23	2
20	21	2
18	19	2
16	17	2
14	15	2
12	13	2
10	11	2
8	9	2
6	7	2
4	5	2
2	3	2
38	39	2
40	41	2
148	149	2
44	45	2
42	43	2
50	51	2
48	49	2
46	47	2
51	93	0.000249025
105	117	0.00017539
50	93	0.000124512
51	92	0.000124512
105	116	8.76951e-05
104	117	8.76951e-05
50	92	6.22562e-05
104	116	4.38476e-05
7	31	2.24881e-05
131	149	1.41218e-05
7	30	1.12441e-05
6	31	1.12441e-05
130	149	7.0609e-06
131	148	7.0609e-06
45	127	6.17621e-06
6	30	5.62203e-06
130	148	3.53045e-06
51	53	3.19585e-06
44	127	3.08811e-06
45	126	3.08811e-06
53	93	1.66636e-06
51	52	1.59793e-06
50	53	1.59793e-06
44	126	1.54405e-06
53	92	8.33181e-07
52	93	8.33181e-07
50	52	7.98963e-07
52	92	4.16591e-07
3	117	1.18788e-07
7	127	6.681e-08
93	97	6.05451e-08
3	116	5.93939e-08
2	117	5.93939e-08
7	126	3.3405e-08
6	127	3.3405e-08
93	96	3.02725e-08
92	97	3.02725e-08
2	116	2.9697e-08
6	126	1.67025e-08
92	96	1.51363e-08
