sample	energy	num_occurrences	chain_break_fraction
110000110011001101111111101100	-27.0	1	0.0
111100100010001111011011111100	-26.0	1	0.0
100100110011001011110101011100	-25.0	1	0.0
100100010001000111010111111100	-25.0	1	0.0
101000110011001101111101101100	-25.0	1	0.0
111100110000001011111110011100	-25.0	1	0.0
111100110011001111011101000000	-25.0	1	0.0
010100110001001110111110010100	-24.0	1	0.0
111100110011000011100111110000	-24.0	1	0.0
111100010010000100101111111100	-24.0	1	0.0
011000100001000111111011111100	-24.0	1	0.0
011100010001000010011111111100	-24.0	1	0.0
101100110010000111001111111000	-23.0	1	0.0
011100010011001100111110100100	-23.0	1	0.0
111100100011000011011111101000	-23.0	1	0.0
101000000010001101111111111100	-23.0	1	0.0
101000110010001101111110011100	-23.0	1	0.0
010100010001000101011111001100	-23.0	1	0.0
011100110001001011100111110000	-23.0	1	0.0
001000110011001110101101011100	-22.0	1	0.0
