sample	energy	num_occurrences	chain_break_fraction
101000101010001010101010001010101010011010101010100110101001101000101010001010101010101010101000101010101000101010101010101001100110100110101010101010	-30.55152849173381	1	0.006666666666666667
101010101010101010001010101010101010101010011010001010100010001010101010101010011010101010101010100110101010000010100010101010101001001000101010101000	-30.19361871529179	1	0.006666666666666667
101001101010100110101010011010011001101001010010001010001010101010101010101010101010101010101010101010011010011010011010101010101010101010101000101010	-29.80113635661444	1	0.013333333333333334
101010101010011010001010101010000100001010101010011010101010101010101000101010101010100010101000101010001010100000100010100110101010101010101010101010	-29.74168858040669	1	0.013333333333333334
101010101010001010101010011010001010101000000000100010100000101010101010101010101010100010101010101010101010001010101001101010101010101000101010011010	-29.71869845428871	1	0.02
101010011010001010101010001010001010101010100101001010101010011010101010101010101010101010100001101000100110100010101001101010101010001010101010101010	-29.65555408759281	1	0.0
101010101010100010001010101010101010101000101010000010100001101010001010100110101010101000101010101010000010100110100010101010100010101010101010101010	-29.622159295118326	1	0.013333333333333334
101010101010100010101010011010100010101010101001101010011000001001101010100010101010101010101010001010101010100010101001101000101001101010011010101010	-29.570812062273905	1	0.0
001010101010001010101010101010010110101010011000001001101010001010101001101010011000101010101001101010101010101010101000101010101010101010101010101000	-29.569725493480895	1	0.006666666666666667
101010001010101010101010011000101001101001010000101010010010100110101001101010101010101010101010101010101010101010101000101010100110100010101010101010	-29.551910924611914	1	0.013333333333333334
101010100010100010101010101010101010101010011000001010101010101000001010100110101010101010001010101010001010100010100010101010101010101010011001101000	-29.550089091472202	1	0.006666666666666667
101010101010100110101010101010011010001010100110101010101000101010101010001010001001100010101010001010001010011010101010101010011000101010101010001010	-29.500650457764827	1	0.0
001010101010001000101010101010001001101010100110101010101010101010001010101010101001101010101001100110101010100100100100101010001010001010101010101010	-29.227935027978514	1	0.006666666666666667
101010101010000010101010101010001010101000101010101010011010101001101010100010001010101010101010011010101001100010101010100100101010000110001010101010	-29.20664699192323	1	0.02
101010101010101010001010001010101010100110101000001010101010001010100010101010101010101010101001100010001001001010101010101000010110101010100010101010	-29.15587351510243	1	0.0
011010101010101010101010011010101010101001101001101010011010101010101010100110001010100010101000101010001001101000100010101010101010000110101010101000	-29.144945165433217	1	0.006666666666666667
101001101010101000000010001010101010101010100110001010101001101010101010100110011010101010101001101010001010101010001010101001101010101000101000101010	-29.135700809159616	1	0.02
101010101010001010101010001010101010001010101010101010100010100110101010011010101010101010101010101010101001101000100001101010100010000110010000101010	-29.126992279455123	1	0.006666666666666667
101001101010101010101010101010001010011010101001101010101001101010101010101010101001100110101001101010101010100110101000101000101000000110101010011001	-29.069985728721655	1	0.0
101010101001100000101010101001101010101010101010101010010010101010101010100010101001100010101001101010101001101010100110011010100110100110011010101010	-29.016027606035514	1	0.02
