sample	energy	num_occurrences	chain_break_fraction
000000000010100010110000100100101100101011100000000110000110000000010110100000000000000100001100000001010000110110000100100100100000000000000100000100110110000100000010100000010010010110100100000100101000100100000110100100000100010110100100000001001100100001110100000100100100110000100010000000000100100010101100000101010000000010100100100100100100100100010100100000000000000000100100000000100110100000100100101000110011010110000000100000000100000010000100000010110101000000100100010100	290.0	1	0.051440329218107
000000100000100100100000100000011010101101100000100000000000000110000100100110000000100000001000000101000000000110100100100000100010100110000100100110000000100000100000100110010000000001000110100000010000000000110110100000100000100110100110000001001100100000000100001000000100000010110000000100100110000000001010000001000000100100110100110100010000100000100000100100110100110100100000000100010000000100100100001000000101000100000110000100010100000100000100100000000001000100010100100010	292.0003	1	0.051440329218107
000100110100010100100100000110101000101001100100000100000100000110000000110100110100100100001010100101000000100110010100000000000000000010000010000100000100100000000100000010010000100100000000010100000010100100110000000100100100110000100100110101001000100000000110100000000000000000000100100000100000010000011000110101100010000000100110100000100000010100000000100100110100110000100000000000000100110000000100101100000011000100000110110010100000100100110110000100000001000000100110000000	294.0	1	0.053497942386831275
000010000100100100110110100100101100111011010010100100000100100100000110110100100100000100101100100001100100110100000000010000000000000000100010010000000000100100000000000100100100000000000110100100100100010100100110100100100000000100000110100011101000000000100000100100100010100100100010000100100000100100011010000001100110000100110100100110100100110100000100100000110100010000000100010000100010110000100110001010010101000100000010100110100100100110010000110100110001110000000100110000	308.0	1	0.051440329218107
110110000000000000110100110000001110111101100100000000110000100100000010100000110100110100001100100101000110100100100100010000000000010000110100000110010000100000000100100110100100110010010110100000110000000100100000100100000000000000000000000111001100000010100100010000010010000000100100100100110000000100101100010001010100110010100100000100100000000100000100100000000100100010110000000010000000100000100100001010110101100000000110000000110010000100100100100010100101110100010100010100	312.0	1	0.05555555555555555
101000110100000010010010100010001010001001110100100100100000110000110000100110000000000100001000110101110000000110000110000100100100100100110000000110000010010100010010100000110000110000100000100000000000000000100100000000100000100010100010000001101000100100000100100000100100110100000000100010100000100000111000100101100010100100100000100000000000000100100100000000100000010110100000100100010010100000010000101000100011010010000000000000110000100100010100100000100111010000010100000000	318.0	1	0.05555555555555555
110100010100000100010000000110001000011100100000000000100110000100000100000000100010100100101100110101100100000000100100000000100100100010100100000100000110000110000100000000000000110000110000010100110000110100000000100000000010010000000100100100101000000100100000010100010010000000000100100110100000100110101100100011100100100100100000010100000100000000100000000000000000000110000010010100000010110000000110001000100011000100000000000100110110100100000110010100100111010100000000100000	324.0	1	0.053497942386831275
100100100000110100110100100000101100001001100110100100110000100100000100110100000100000000101110100101000000110100010100110000000000110010110000010100000110010101000100010100000000111100100010000000001010100000000110110000100000110010100100000010001000000010010000010000000100010010000100100000000000010010111000010111100100100000100000100100000010110000010000100000000100100110100100110100110110100100000010111000010101010000110100000100100101000000110110000000000001100110100010100110	330.0	1	0.05555555555555555
100100000100110100000000000100001000101001000100010110000100110100010010100100000000000101111110100101110110000000000100000000000100100100000100000100100100100000110000100100000100000000100000110000000100000000100100100100100100100110110000000001011000000100100000011110000000000010000000000100010000110100001000100011000000100000010110010010100010010000110100000000100110000100000000000010110100100100000000001100000001110000000000100110000100100000000100100100010001100100000000000000	332.0003	1	0.051440329218107
100000100000100110000100100110011110111001100100010000000110000100100100110100100100100100101100100001000000100000000100110000010000000100100100010000000010010000000100100010110110100000110110110100100010100100000100000010010100000000110100000100101000100100000100001100000100100000000000100010100010010100011100100001100000100100100000000100100110100000000100000000110000000010000000000100110100100100100010011100100001110010100000100100000100100100100110100000010011010100100000100100	334.0002	1	0.05555555555555555
100100010000100010100110000110011000111100000000010100100010100000000000010100100100100000101000100101100000000000100000010110010010000100100100000000100000100100000010000010000000000100000110000110100010100100110100100100000010100000000100100001101100100000010010001100000010000000100110010100000000000100101000100001010100000000100100100000100010000110110000000110100010100100010000000100010100000110000100101000000101000110000000100100100000100000110010000000000101100000100010110000	334.0003	1	0.051440329218107
000110100110110110010100110110001000001000000100100000000000000000110100000110000100000100101000100101110000110000000000000100100000110100000100100000100000000000100000100000000110101000000000000100010100000100000100100110000100100110000000100100111010010100100100001110000000000010000100100000110100000000011000100001110000110000100000000100000010000000000000110010000100010010010010000100100000000100110000001000100011100100110100100010100010000000010000100000000111000000110010100100	338.0003	1	0.05555555555555555
110110100000000110110000100100101110001001000110000100010000000110001000010100000100100100001100110101000000110100000100010110100000100000100100000000100000100010110100100100100000100000100100101000110000000000100000100000010100000100100000010100101000100100100000101010110010000000100000010000000000100000001000100001100000110010100000000000100100100100100000000100100100100100100100000000010110100100100000101110100001101000000110000000100000100000000000110000010101010110100100100100	340.0002	1	0.05555555555555555
100000000000000100000100100000111000001100000100100000100100100110000000010110000000000100001100010001100000100000000000010100110100000100000100100010100110100000100010100000000100110000100100110000000100100010000100100100000110100000000000000111101000100010010100011100000100010010000000000100100100100100011100100111000100000100100100010100110000000100000000100110110110000000010010000100010000000010100000101100010001000010100010000000000000100100000100100110100001100100000000000000	342.0003	1	0.047325102880658436
110000110000010100100010100000101000001001100100000010000110100100010110000000000010010000101000100101000110010000000100000000010000100000100110100100100100100100110100000100000000100100010100000100100100100000100100100000000000010000000000100001001000000100100110001000000100100110010100100010100000100110101100000001000010110000000110010010100100000100000000000000000000010000100110100000110110000010100100111000000111000000000100100010000100000000000000100000100101110000000110000000	342.0003	1	0.053497942386831275
