0	1	2
98	99	2
96	97	2
94	95	2
92	93	2
90	91	2
88	89	2
86	87	2
84	85	2
82	83	2
80	81	2
78	79	2
76	77	2
74	75	2
72	73	2
146	147	2
68	69	2
66	67	2
64	65	2
62	63	2
100	101	2
60	61	2
102	103	2
106	107	2
144	145	2
142	143	2
140	141	2
138	139	2
136	137	2
134	135	2
132	133	2
130	131	2
128	129	2
126	127	2
124	125	2
122	123	2
120	121	2
118	119	2
116	117	2
114	115	2
112	113	2
110	111	2
108	109	2
104	105	2
58	59	2
70	71	2
54	55	2
34	35	2
32	33	2
30	31	2
28	29	2
26	27	2
24	25	2
22	23	2
20	21	2
18	19	2
16	17	2
14	15	2
12	13	2
10	11	2
8	9	2
6	7	2
4	5	2
2	3	2
36	37	2
56	57	2
148	149	2
52	53	2
50	51	2
48	49	2
40	41	2
46	47	2
44	45	2
42	43	2
38	39	2
47	131	0.000234329
47	130	0.000117165
46	131	0.000117165
46	130	5.85823e-05
99	121	4.22665e-06
37	69	3.25054e-06
99	120	2.11332e-06
98	121	2.11332e-06
37	68	1.62527e-06
36	69	1.62527e-06
98	120	1.05666e-06
36	68	8.12634e-07
29	77	5.33744e-07
43	135	3.28861e-07
99	137	2.84259e-07
29	76	2.66872e-07
28	77	2.66872e-07
43	134	1.64431e-07
42	135	1.64431e-07
98	137	1.42129e-07
99	136	1.42129e-07
28	76	1.33436e-07
42	134	8.22154e-08
98	136	7.10647e-08
73	107	5.17863e-08
72	107	2.58931e-08
73	106	2.58931e-08
72	106	1.29466e-08
