99	127	4.89292
5	63	4.85253
23	83	4.76048
29	41	4.73314
17	69	4.71457
13	81	4.69474
1	21	4.55549
17	145	4.55155
119	143	4.52398
7	57	4.48415
69	145	4.47566
7	17	4.45969
25	61	4.40105
107	113	4.39166
63	113	4.38767
17	29	4.38203
27	91	4.35263
63	107	4.33498
113	133	4.30993
51	65	4.26837
17	57	4.23666
5	113	4.23101
29	57	4.23031
29	145	4.23028
41	57	4.21257
5	107	4.18207
115	127	4.17712
31	123	4.17379
5	133	4.14193
7	29	4.13607
17	41	4.12439
9	33	4.12012
21	105	4.1193
55	79	4.11788
63	133	4.1178
131	141	4.11127
107	133	4.10371
13	67	4.10141
33	47	4.09566
53	129	4.09458
81	105	4.08951
47	79	4.08308
7	41	4.07483
79	87	4.07409
13	105	4.0706
107	139	4.06692
35	111	4.06658
47	55	4.06589
117	147	4.06075
7	69	4.05782
29	69	4.0569
1	67	4.05449
41	145	4.0537
21	67	4.05288
99	115	4.05054
23	113	4.0462
47	87	4.04256
109	131	4.03548
55	103	4.03353
7	145	4.03302
77	81	-4.03301
55	87	4.03233
19	25	4.03103
49	113	-4.03072
87	109	4.03057
45	79	4.02941
33	129	4.02901
123	147	4.02879
95	117	4.02841
33	53	4.02822
33	89	4.02684
13	73	-4.02614
67	135	-4.02566
45	129	4.02514
9	123	4.02413
5	23	4.024
29	53	4.02399
73	81	-4.02379
83	113	4.02355
19	61	4.02277
37	93	4.02258
13	147	-4.02228
23	63	4.02185
57	145	4.02177
55	141	4.02161
49	107	-4.02159
41	133	4.02121
13	49	4.02113
23	107	4.02086
23	133	4.02083
45	53	4.02069
1	105	4.02029
95	147	4.01987
73	105	-4.01952
79	109	4.01912
89	103	4.01892
117	123	4.01851
49	147	-4.01807
25	71	4.01799
123	129	4.01788
49	105	4.0175
49	63	-4.01678
49	81	4.01677
133	143	4.01652
33	79	4.01632
57	69	4.01602
77	121	4.01599
83	133	4.01584
5	101	4.01531
45	139	4.01499
45	123	4.01491
101	133	4.01482
133	139	4.01477
77	149	4.01465
13	135	-4.0146
5	83	4.01409
41	69	4.01407
33	123	4.01389
137	149	4.01378
25	77	4.01371
101	113	4.0137
7	133	4.01361
101	107	4.01361
109	141	4.0136
67	105	4.01326
77	95	4.01269
89	123	4.01258
55	131	4.01246
29	129	4.01244
77	147	4.01239
13	77	-4.01235
29	45	4.01176
107	147	4.01157
47	89	4.01103
47	103	4.01102
107	123	4.01099
39	117	4.01093
81	109	-4.01052
27	77	4.01048
77	109	4.01048
57	133	4.01026
9	129	4.0102
81	147	-4.01005
71	77	4.00992
77	87	4.00985
31	45	4.00981
121	147	4.00954
41	129	4.00922
25	117	4.00919
53	123	4.00863
77	79	4.00838
25	147	4.00817
83	107	4.00797
71	93	4.00793
73	113	4.00772
45	55	4.00769
63	83	4.00766
79	141	4.00747
9	31	4.00744
73	133	4.00726
71	81	-4.00721
101	137	4.00711
77	91	4.00706
45	87	4.00704
63	101	4.00692
33	55	4.00688
49	77	-4.00662
29	133	4.00658
121	149	4.00656
79	131	4.00646
19	71	4.00625
37	131	4.00622
109	117	4.00614
49	101	-4.00612
31	147	4.00604
25	109	4.00598
13	95	-4.00555
33	45	4.00536
47	53	4.00533
95	121	4.00526
27	149	4.00522
103	131	4.00517
7	95	4.00515
67	81	4.00507
77	101	4.00503
33	87	4.00497
19	77	4.00496
31	117	4.00495
113	147	4.00491
31	107	4.00489
13	109	-4.00488
49	95	-4.00481
61	81	-4.00481
57	129	4.00476
87	123	4.00468
45	117	4.00468
129	139	4.00463
5	139	4.00461
63	147	4.00459
49	133	-4.00459
71	109	4.00457
97	147	4.00457
5	143	4.00452
71	117	4.00439
35	47	4.00438
41	107	4.0043
33	57	4.00426
77	137	4.00425
45	99	4.00417
13	25	-4.00416
23	111	4.00416
119	133	4.00415
9	45	4.00415
25	81	-4.00413
123	139	4.00413
61	99	4.00409
45	141	4.00406
87	103	4.00398
89	139	4.00394
37	89	4.00389
53	55	4.00388
9	89	4.00387
41	53	4.00374
41	45	4.00374
133	147	4.00371
103	141	4.0037
71	147	4.00369
13	61	-4.00365
7	33	4.00364
87	117	4.00363
113	139	4.00359
95	129	4.00328
13	21	4.00324
29	33	4.00324
67	73	-4.00315
47	77	4.00312
7	129	4.0031
35	79	4.00306
33	41	4.00302
99	109	4.00292
81	95	-4.00288
55	109	4.00286
13	117	-4.00284
45	47	4.00282
77	117	4.0028
5	49	-4.00279
63	143	4.00279
63	95	4.00277
53	79	4.00264
49	71	-4.00264
31	89	4.00263
41	63	4.00257
57	147	4.00256
15	25	4.00256
61	71	4.00253
17	133	4.00253
41	113	4.00243
29	107	4.00243
53	117	4.00242
61	77	4.0024
63	139	4.00236
39	95	4.00236
109	147	4.00235
79	149	4.00234
113	123	4.0023
19	81	-4.00227
79	123	4.00225
33	77	4.00222
83	101	4.0022
37	71	4.0022
79	129	4.00218
17	129	4.00217
51	137	-4.0021
31	139	4.00205
87	149	4.00205
95	101	4.00203
41	139	4.00193
97	117	4.00192
117	129	4.00192
49	121	-4.00191
37	109	4.00191
117	135	4.00189
49	73	-4.00187
81	87	-4.00187
45	57	4.00186
95	133	4.00183
101	139	4.00181
17	95	4.0018
129	147	4.00178
117	121	4.00178
23	101	4.00175
61	109	4.00173
25	95	4.00172
119	139	4.00172
81	117	-4.00171
67	117	-4.00171
9	53	4.00169
31	129	4.00168
81	101	-4.00167
47	149	4.00166
29	123	4.00166
61	127	4.00164
87	101	4.00164
49	117	-4.00164
13	113	-4.00163
121	135	4.00162
99	141	4.00157
29	95	4.00153
59	73	4.00151
33	103	4.00147
47	123	4.00146
29	139	4.00145
99	117	4.00142
57	143	4.0014
31	53	4.0014
57	95	4.00139
53	145	4.00139
101	129	4.00139
41	101	4.00138
21	135	-4.00137
33	147	4.00137
61	117	4.00136
29	143	4.00135
53	57	4.00134
33	149	4.00134
121	137	4.00134
105	133	-4.00132
53	147	4.00132
33	117	4.00129
31	49	-4.00129
29	63	4.00129
33	35	4.00127
1	13	4.00127
77	123	4.00127
45	147	4.00126
103	109	4.00126
83	111	4.00126
5	41	4.00125
61	147	4.00125
27	85	4.00124
109	149	4.00124
31	33	4.00123
45	127	4.00122
105	147	-4.00122
63	73	4.00122
49	123	-4.00121
55	129	4.00121
29	147	4.00121
99	147	4.0012
91	121	4.0012
77	85	4.00118
95	107	4.00118
17	33	4.00117
21	45	-4.00117
47	129	4.00117
79	103	4.00116
41	147	4.00116
87	147	4.00116
21	81	4.00116
55	89	4.00115
101	111	4.00114
33	145	4.00111
117	127	4.0011
41	95	4.00109
77	107	4.00108
57	113	4.00107
87	89	4.00105
25	99	4.00104
59	113	4.00104
105	109	-4.00103
29	119	4.00103
47	111	4.00101
13	19	-4.001
1	45	-4.001
5	73	4.001
53	87	4.00099
29	113	4.00099
5	119	4.00097
1	49	4.00096
89	129	4.00096
23	29	4.00096
107	117	4.00094
95	137	4.00094
41	123	4.00093
31	93	4.00093
57	79	4.00092
57	107	4.00091
99	123	4.00089
107	129	4.00088
73	143	4.00088
19	117	4.00088
53	89	4.00087
45	131	4.00086
1	135	-4.00086
57	123	4.00086
101	105	-4.00086
55	149	4.00086
63	105	-4.00084
39	129	4.00084
45	89	4.00084
89	107	4.00083
23	41	4.00082
59	135	4.00082
111	129	4.00082
129	145	4.00082
117	139	4.00082
7	45	4.00081
95	135	4.00081
53	141	4.0008
41	49	-4.0008
9	79	4.0008
15	61	4.00079
79	117	4.00079
7	53	4.00079
45	107	4.00078
113	143	4.00078
33	39	4.00078
101	123	4.00078
7	63	4.00077
45	133	4.00077
57	139	4.00077
5	7	4.00077
37	117	4.00077
5	147	4.00076
7	113	4.00076
53	139	4.00075
123	133	4.00074
25	121	4.00074
5	29	4.00074
79	147	4.00073
29	117	4.00073
79	89	4.00073
83	143	4.00073
49	137	-4.00072
117	141	4.00072
119	147	4.00071
13	71	-4.0007
17	53	4.0007
13	133	-4.0007
67	147	-4.00069
111	137	4.00068
95	105	-4.00068
73	101	4.00067
41	83	4.00067
107	143	4.00067
49	93	-4.00067
77	105	-4.00067
105	139	-4.00067
63	119	4.00066
9	117	4.00066
