sample	energy	num_occurrences	chain_break_fraction
100000000000010000110100100000100000000100000000100011110001100100000000001010100010000000100110000100100000101000100110010100000000100010010000110000000000000110010100110000000000000000110100100100000001010100110100100101000000100100100000000010000000000000000101110000001100000100100110100000000100100100000110110100000000000010000100110000010100000000000000000100010110110000100110000100000100000000100001100100010100010100100010000100110100010000010000000100110110100100100010010100	220.001	1	0.06584362139917696
000110110100100100000000010100100000000100000000100001010101000010010100101100110000100010110000000100000010011100100001010100010100100100100100000100000000110100000010100100010100100100110100100100000000100100100100000111010010000000001010000000100100100000000001000010101000110010000100000000100100000100110000000000100100010000100000110000110000000000100100000100110110100000100110000000000000100000100111100100000000100000000000100100100100100000000100100000000110000010000000010100	222.001	1	0.06378600823045268
000000000100100100000100100100000100100000100110100001100001110110110000101000010100010110100010010000100010001000010100110000000000100100100000000110000010010000000000000100100000100110110000000000100111000000000100000101000010000100001000110000100000100100100011100100101000100010100100100010110110000100110000100000000000000100100100100100100100000100110000000000110000000000110010100000110100100100010001100000000000000000100000100100100100100100110000000000100100000100110000010100	222.001	1	0.06378600823045268
000100110000010100000100100000100000000100010000100001010101000110000010101010100110100110000000010000000100101100000000000000000100100010010100000000000000100000110100100100100000100100110110110000100001100000100000010101100000000110001100010000110000000000100101100010101000100000100000100100010100110000100000100000000010100010010000000110000100000100000000000000000000000000100100100000100000000100010101000000010010000000010000110110100000100010000100100100010110100100100000000100	224.001	1	0.06378600823045268
010010000000110000010000100000000000100000000110000001110101000100110000001110100010100000000000000100000100101000000001100000000100010100100100000000010100000110000100000000110110000010010100100100000000000100100100000101000110000100001100000100100100100000000101100110101100000010010000100000100010000100100100100010100110100010000000000000100100000100000100000100010100110100100010110010100110010100100001000110100010100110100100100100100110100000000000100110100100000100000100100100	224.001	1	0.059670781893004114
000000110100000000010110010100000100000110000000000101110101000110110000001000000100010010100110100000100000001100000011100000000000100000000000000010000100100000100100000100000010100000100000000110100000100000100110000111000110010100111100100110000100010100000001100010001100000100110010110100100010000100010000100100000100010000100100100000000100000000000100000100100110010110000010000100110000000000000100100100000010100000100100010100110010000000010100010000100110100000010000100000	224.001	1	0.06584362139917696
100000000100010100000000000100110110100100000000000111010101100000110100101110100000100100000100100000100100101000000101100100100100110000000100000000100110000100100101000000100100100000000110000100100011110100000110000110100100000000111100000000100100100100100001000000101100100000010000000100100100100000100000100000000110010000100110100100000100000100100100010100110000000000010000000000000100100100000001000000000000100100100100100000000000000100000100100000000100000100000110100100	226.0	1	0.059670781893004114
110000000010100110000000110100000100100100100110100111001101110010110100000000000100000100000110000010000000101100001100110000000000000010100010100010010000000000000011100000000000000110101000010100110000100000010000100101100000100000101110000100000100000110000111100110101100000100000001000000000000100100000110000000110000100110110100100000000000100100100000100000000000110000000100100100000100000000100101000100000000010100100110100010000100100110000100000000100100000100010000100100	226.001	1	0.06378600823045268
100100010110100010010100100100000010100000100000000001000101000010000100001000000100010100000000100100000100001000100101100100000110110100100110100100100000110000100110010100110100000100100000100100000100010000000100010111000100100100001100000100100010100000000001000010101100110000110100000100000000100000110010100000110000000100100010100100100100010000010110010100100110000100010100000000010100000100000101000100110100100100100000010100110100110100000100000100110110100100100100000010	230.001	1	0.06584362139917696
000000000100100100010000100100100100000000000000100111000101100000000100001100110010100100000010000000000100001110000001000100000000000100100000000000000000000110000110000000000000100100110110010100110001100010000100000101110000110100001100000000000010000100100111100100001100100100010000100100110100100000100000100100000100100000010010110000010100100000000100110110100100100000100100000000000100000010010001100100000100000100100110100110000110000000000100010100100010100100110100110100	232.001	1	0.06378600823045268
000110000100000100100000110100000100100000100100100101100001000100000000101010110100100000000010000000100100101100000101100000110100010100000110000100100110100110100100100110000010100000100100110000100001000000100100000001100100110000101110000000100100100100100001100000001000100100110010010000000000100000000010100000010010010010100110100100100000000010100100000010000000110000100000000100000000000000000111110010000100100110110100010000000010000110010100100100000100100010000000000100	238.001	1	0.059670781893004114
010000010000010100000100000000000100100100000100000101100101000100110010001100100100000000100010000000110100111100110011010000000000110000000100010000100110110100110100100110000000100000000010100000000001100000100000000101110000100000101000010110000000000100100001100110001000100000000100100100010000110000110100110100000010100010110100100100100110000100100100000010000100100110000100110100100100100100100001110000100000100100000100110000100000100000100000110100100100000000000100110000	238.001	1	0.059670781893004114
000000110000000100100010000010100100100100100100010011000001100010100100101110100000110000000010000100100000111100010111100100100000000010100100000010000000100110000000000010100000000100010010100110000101000000100100100001000100000000101100100010000110100000000001000100101110000100110110000100100100000110000110110110000100110100010000110010000100010110000000000000100100000010000100100100100000000010100000000000110100010000100010000000100100000100100000000000000100010100010110110000	238.001	1	0.06172839506172839
100100100100000110000110000000000100110000100100000011110001000100000000101100000100010000100100110000000100001000100001000000100100100000100000000010010010100000100010100000100100100100100000100000000000100110100110000101100000000100011000000000000000100110010011100010101010000100000010000010100010000100110100110100000000110100110000110010100100010000000000110100000000000000100100100000010000110100100101000000110110000010100010110110000100110110100100000100000010100100010100110000	238.001	1	0.059670781893004114
100100100100010110100100100100100110100100000100000001110101000000000100101000100100110000110000100000010000111000010101000110000000010000110100100100100000100000110100000000000010100110110100010100100001000010100100000001100100100000101000100010010110100100000101100100001000100000000000100000010000100000000000100100000000100000100000100100100100110100110100110010010110100000100000100100000100000110100101000100100100100110100010000000100110100110000100100000100000010100100010010110	238.001	1	0.06172839506172839
100010100000000100110000010100110000000110110000100001000101000000000100001100110100100000010110110100110100011100110000100100000100010000100100110100100010000000000000100000100000100100100010100000100101100000000100000011110100110000101100100000100000100110100101100100001000010000100100100100010110000010100010010110110100010000000110100110110010000100110000000000110000010000100000000100100100100000000101110100100000110000110100110100100000100110000000100100000100000100100000110000	238.001	1	0.06172839506172839
000010000000010000000100000000110100100110000000100101100101000000010110001010000000000010100100100100000000101100100001010100110100000000100110100000110100000110100100000110010100000100110010010100000001010000000010000101100110100000001000100010010000010100100001100110101000110000100010000110000000100000000100100000100110000000000100100000100000010000100000100000000110000100000100100100010100010100000101000000100000000100100000100000100000010000100100000010100100010100010110100100	240.001	1	0.06172839506172839
000010000100000000000000100100100100000000100000000001100101010100000000001000110100100110000110000000000000011110100101100000100100100100010010000000010100100000000100110010100100100010100100000110100101100000010010010011110010110100011000000000010100000000100001000000101100010100100000000000110100100100100100000010000010110000100110100000000000100100100000100100010100000100000000000000100110000100000001110000000110100100100000100010010000000000100100110100000100000000110000100010	240.001	1	0.06172839506172839
110000100100100000000100000110100000000010000000010001100101000000000000001100100100100000100000100110000000001010010001100100000010100110110100000000100000100100000110000100100000100100010110000000100001000100100000110001100100100100111100100100000000110000000101110010001100110000000100000010100110100100000000000110100000100010000010100110000010010000010100100000100100100100000000100100000100100110100011100010100100100100000000100100000100100100110100110110010000100000100010010110	240.001	1	0.06172839506172839
010010000100100110000000000100010000100000000100100111000101000100100000001000100100100000110010000110100000111100000011100110100000000100100110100000000000000000000000100100100000100110000000000000000101010100100000100111100100110000101010010000110000000110100111100100001100010100000100000000000100000100100000110010000000100100000000110100110000110000110010100100100100110010100100000000000100000100100101100100100000100100000110110000100000000000110110110000000100010100100000000010	240.001	1	0.059670781893004114
