0	1	2
34	35	2
32	33	2
30	31	2
28	29	2
26	27	2
76	77	2
24	25	2
22	23	2
20	21	2
18	19	2
16	17	2
14	15	2
12	13	2
10	11	2
8	9	2
36	37	2
38	39	2
40	41	2
42	43	2
74	75	2
72	73	2
70	71	2
68	69	2
66	67	2
64	65	2
62	63	2
6	7	2
60	61	2
56	57	2
54	55	2
52	53	2
50	51	2
48	49	2
46	47	2
44	45	2
58	59	2
4	5	2
78	79	2
2	3	2
5	55	0.12057
5	47	0.10018
37	57	0.0615186
4	55	0.0602848
5	54	0.0602848
5	46	0.0500899
4	47	0.0500899
55	57	0.0367744
37	56	0.0307593
36	57	0.0307593
4	54	0.0301424
5	57	0.0257386
4	46	0.025045
54	57	0.0183872
55	56	0.0183872
36	56	0.0153797
5	56	0.0128693
4	57	0.0128693
47	57	0.010576
37	41	0.00936297
54	56	0.0091936
35	75	0.00831084
1	5	0.00697889
1	51	0.00646204
4	56	0.00643465
45	63	0.00573804
23	47	0.00559801
47	56	0.00528802
46	57	0.00528802
37	47	0.00514972
23	41	0.00504063
37	40	0.00468149
36	41	0.00468149
34	75	0.00415542
35	74	0.00415542
1	4	0.00348945
0	5	0.00348945
1	50	0.00323102
0	51	0.00323102
44	63	0.00286902
45	62	0.00286902
23	46	0.002799
22	47	0.002799
46	56	0.00264401
37	46	0.00257486
36	47	0.00257486
22	41	0.00252031
23	40	0.00252031
41	47	0.00246205
36	40	0.00234074
1	55	0.00209789
34	74	0.00207771
0	4	0.00174472
0	50	0.00161551
5	37	0.00149316
44	62	0.00143451
22	46	0.0013995
41	57	0.00131969
36	46	0.00128743
3	15	0.00126986
22	40	0.00126016
41	46	0.00123103
40	47	0.00123103
1	54	0.00104894
0	55	0.00104894
4	37	0.000746582
5	36	0.000746582
37	55	0.000695597
41	56	0.000659843
40	57	0.000659843
21	43	0.00065715
2	15	0.000634932
3	14	0.000634932
40	46	0.000615513
23	37	0.000549488
45	59	0.00052868
0	54	0.000524471
47	55	0.000519386
5	51	0.000396969
4	36	0.000373291
36	55	0.000347798
37	54	0.000347798
40	56	0.000329921
20	43	0.000328575
21	42	0.000328575
35	63	0.000321419
2	14	0.000317466
22	37	0.000274744
23	36	0.000274744
45	58	0.00026434
44	59	0.00026434
47	54	0.000259693
46	55	0.000259693
1	57	0.000256487
15	25	0.000200486
4	51	0.000198485
5	50	0.000198485
33	39	0.000190154
36	54	0.000173899
20	42	0.000164288
34	63	0.000160709
35	62	0.000160709
22	36	0.000137372
15	75	0.000133753
44	58	0.00013217
46	54	0.000129846
0	57	0.000128244
1	56	0.000128244
15	79	0.000119969
15	24	0.000100243
14	25	0.000100243
3	25	9.92797e-05
4	50	9.92424e-05
32	39	9.50771e-05
33	38	9.50771e-05
51	55	8.47433e-05
13	67	8.26169e-05
34	62	8.03547e-05
15	74	6.68766e-05
14	75	6.68766e-05
0	56	6.41219e-05
1	47	6.11482e-05
15	78	5.99845e-05
14	79	5.99845e-05
14	24	5.01214e-05
2	25	4.96399e-05
3	24	4.96399e-05
32	38	4.75385e-05
50	55	4.23716e-05
51	54	4.23716e-05
13	66	4.13084e-05
12	67	4.13084e-05
14	74	3.34383e-05
1	46	3.05741e-05
0	47	3.05741e-05
