0	1	2
46	47	2
48	49	2
50	51	2
52	53	2
54	55	2
56	57	2
44	45	2
58	59	2
62	63	2
64	65	2
66	67	2
68	69	2
70	71	2
72	73	2
60	61	2
74	75	2
42	43	2
38	39	2
10	11	2
12	13	2
14	15	2
16	17	2
18	19	2
20	21	2
40	41	2
22	23	2
26	27	2
28	29	2
30	31	2
32	33	2
34	35	2
36	37	2
24	25	2
76	77	2
78	79	2
80	81	2
120	121	2
122	123	2
124	125	2
126	127	2
128	129	2
130	131	2
118	119	2
132	133	2
136	137	2
138	139	2
140	141	2
142	143	2
144	145	2
146	147	2
134	135	2
116	117	2
114	115	2
112	113	2
82	83	2
84	85	2
86	87	2
88	89	2
90	91	2
92	93	2
94	95	2
96	97	2
98	99	2
100	101	2
102	103	2
104	105	2
106	107	2
108	109	2
110	111	2
8	9	2
6	7	2
148	149	2
2	3	2
4	5	2
99	127	0.199326
5	63	0.181703
23	83	0.144582
29	41	0.134372
17	69	0.127652
13	81	0.120667
98	127	0.0996629
99	126	0.0996629
4	63	0.0908517
5	62	0.0908517
1	21	0.0771414
17	145	0.0760526
23	82	0.0722908
22	83	0.0722908
119	143	0.0686397
28	41	0.0671862
29	40	0.0671862
17	68	0.0638262
16	69	0.0638262
12	81	0.0603335
13	80	0.0603335
7	57	0.058601
69	145	0.0565641
7	17	0.0528294
98	126	0.0498314
4	62	0.0454258
25	61	0.0402099
0	21	0.0385707
1	20	0.0385707
107	113	0.0383499
17	144	0.0380263
16	145	0.0380263
63	113	0.0375719
17	29	0.0364871
22	82	0.0361454
118	143	0.0343198
119	142	0.0343198
28	40	0.0335931
16	68	0.0319131
27	91	0.0310877
12	80	0.0301667
7	56	0.0293005
6	57	0.0293005
69	144	0.028282
68	145	0.028282
63	107	0.0280537
6	17	0.0264147
7	16	0.0264147
113	133	0.0240137
24	61	0.0201049
25	60	0.0201049
0	20	0.0192853
107	112	0.0191749
106	113	0.0191749
16	144	0.0190131
62	113	0.018786
63	112	0.018786
16	29	0.0182435
17	28	0.0182435
51	65	0.0180056
118	142	0.0171599
26	91	0.0155438
27	90	0.0155438
6	56	0.0146502
68	144	0.014141
63	106	0.0140269
62	107	0.0140269
17	57	0.0140018
5	113	0.0133411
29	57	0.0132607
29	145	0.0132575
6	16	0.0132074
112	133	0.0120069
113	132	0.0120069
41	57	0.0112962
24	60	0.0100525
106	112	0.00958747
62	112	0.00939299
16	28	0.00912177
51	64	0.00900281
50	65	0.00900281
5	107	0.00828716
115	127	0.00784308
26	90	0.00777192
31	123	0.007551
62	106	0.00701343
16	57	0.00700089
17	56	0.00700089
4	113	0.00667054
5	112	0.00667054
29	56	0.00663034
28	57	0.00663034
28	145	0.00662874
29	144	0.00662874
112	132	0.00600343
40	57	0.00564808
41	56	0.00564808
5	133	0.00503597
7	29	0.00462877
50	64	0.0045014
4	107	0.00414358
5	106	0.00414358
114	127	0.00392154
115	126	0.00392154
17	41	0.0038684
31	122	0.0037755
30	123	0.0037755
9	33	0.00360734
21	105	0.00355821
16	56	0.00350045
55	79	0.00347385
63	133	0.00346906
4	112	0.00333527
28	56	0.00331517
28	144	0.00331437
131	141	0.00309536
40	56	0.00282404
107	133	0.00268919
13	67	0.00257111
5	132	0.00251798
4	133	0.00251798
6	29	0.00231439
7	28	0.00231439
33	47	0.00228785
53	129	0.00223634
4	106	0.00207179
81	105	0.00200307
114	126	0.00196077
17	40	0.0019342
16	41	0.0019342
30	122	0.00188775
8	33	0.00180367
9	32	0.00180367
21	104	0.0017791
20	105	0.0017791
54	79	0.00173693
55	78	0.00173693
63	132	0.00173453
62	133	0.00173453
47	79	0.00172563
131	140	0.00154768
130	141	0.00154768
7	41	0.00139977
79	87	0.00137245
106	133	0.0013446
107	132	0.0013446
12	67	0.00128555
13	66	0.00128555
4	132	0.00125899
13	105	0.00124609
6	28	0.00115719
33	46	0.00114393
32	47	0.00114393
107	139	0.00111971
53	128	0.00111817
52	129	0.00111817
35	111	0.00110826
47	55	0.00108535
81	104	0.00100154
80	105	0.00100154
16	40	0.0009671
117	147	0.000922505
8	32	0.000901835
20	104	0.000889552
54	78	0.000868463
62	132	0.000867265
47	78	0.000862815
46	79	0.000862815
7	69	0.000835804
29	69	0.000809461
130	140	0.00077384
1	67	0.000742257
41	145	0.000720972
6	41	0.000699883
7	40	0.000699883
21	67	0.000699061
78	87	0.000686226
79	86	0.000686226
106	132	0.000672298
12	66	0.000642777
99	115	0.000638634
13	104	0.000623046
12	105	0.000623046
32	46	0.000571963
107	138	0.000559856
106	139	0.000559856
52	128	0.000559086
34	111	0.000554129
35	110	0.000554129
46	55	0.000542675
47	54	0.000542675
23	113	0.00053366
80	104	0.000500768
116	147	0.000461253
117	146	0.000461253
47	87	0.000452886
46	78	0.000431408
7	68	0.000417902
6	69	0.000417902
29	68	0.000404731
28	69	0.000404731
0	67	0.000371128
1	66	0.000371128
40	145	0.000360486
41	144	0.000360486
6	40	0.000349942
20	67	0.00034953
21	66	0.00034953
78	86	0.000343113
98	115	0.000319317
99	114	0.000319317
109	131	0.000314678
12	104	0.000311523
55	103	0.000280994
106	138	0.000279928
34	110	0.000277064
7	145	0.000272537
77	81	-0.000272337
46	54	0.000271338
23	112	0.00026683
22	113	0.00026683
55	87	0.000261237
19	25	0.000240668
49	113	-0.000235957
87	109	0.000233696
116	146	0.000230626
47	86	0.000226443
46	87	0.000226443
45	79	0.000216185
33	129	0.000210325
6	68	0.000208951
123	147	0.000207262
28	68	0.000202365
95	117	0.000201794
33	53	0.000199053
0	66	0.000185564
40	144	0.000180243
33	89	0.000180145
20	66	0.000174765
13	73	-0.000170779
67	135	-0.000164659
98	114	0.000159659
45	129	0.000158
108	131	0.000157339
109	130	0.000157339
9	123	0.000145565
5	23	0.000143979
29	53	0.000143885
73	81	-0.000141436
54	103	0.000140497
55	102	0.000140497
83	113	0.000138601
6	145	0.000136269
7	144	0.000136269
76	81	-0.000136169
77	80	-0.000136169
22	112	0.000133415
54	87	0.000130619
55	86	0.000130619
19	61	0.000129595
37	93	0.000127437
13	147	-0.000124132
18	25	0.000120334
19	24	0.000120334
23	63	0.000119408
57	145	0.000118429
49	112	-0.000117979
48	113	-0.000117979
87	108	0.000116848
86	109	0.000116848
55	141	0.00011678
49	107	-0.000116553
46	86	0.000113221
41	133	0.000112417
13	49	0.000111568
23	107	0.00010879
23	133	0.000108481
45	78	0.000108092
44	79	0.000108092
45	53	0.000106984
33	128	0.000105163
32	129	0.000105163
122	147	0.000103631
123	146	0.000103631
1	105	0.000102968
94	117	0.000100897
95	116	0.000100897
32	53	9.95264e-05
33	52	9.95264e-05
95	147	9.87294e-05
73	105	-9.52336e-05
79	109	9.13697e-05
33	88	9.00723e-05
32	89	9.00723e-05
89	103	8.94736e-05
117	123	8.564e-05
13	72	-8.53896e-05
12	73	-8.53896e-05
66	135	-8.23297e-05
67	134	-8.23297e-05
49	147	-8.16202e-05
25	71	8.08754e-05
123	129	7.99456e-05
44	129	7.90002e-05
45	128	7.90002e-05
108	130	7.86695e-05
49	105	7.65688e-05
8	123	7.27825e-05
9	122	7.27825e-05
4	23	7.19895e-05
5	22	7.19895e-05
29	52	7.19426e-05
28	53	7.19426e-05
72	81	-7.07179e-05
73	80	-7.07179e-05
49	63	-7.04009e-05
49	81	7.03186e-05
54	102	7.02486e-05
83	112	6.93007e-05
82	113	6.93007e-05
133	143	6.82017e-05
6	144	6.81343e-05
76	80	-6.80843e-05
33	79	6.66174e-05
54	86	6.53093e-05
19	60	6.47975e-05
18	61	6.47975e-05
57	69	6.41348e-05
77	121	6.3888e-05
37	92	6.37185e-05
36	93	6.37185e-05
83	133	6.2699e-05
12	147	-6.20661e-05
13	146	-6.20661e-05
18	24	6.0167e-05
22	63	5.9704e-05
23	62	5.9704e-05
57	144	5.92147e-05
56	145	5.92147e-05
48	112	-5.89893e-05
5	101	5.85882e-05
86	108	5.8424e-05
55	140	5.83902e-05
54	141	5.83902e-05
48	107	-5.82765e-05
49	106	-5.82765e-05
40	133	5.62087e-05
41	132	5.62087e-05
45	139	5.61737e-05
13	48	5.57842e-05
12	49	5.57842e-05
45	123	5.56125e-05
101	133	5.49151e-05
133	139	5.45133e-05
22	107	5.43949e-05
23	106	5.43949e-05
22	133	5.42403e-05
23	132	5.42403e-05
44	78	5.40462e-05
77	149	5.36464e-05
44	53	5.34921e-05
45	52	5.34921e-05
13	135	-5.3284e-05
32	128	5.25814e-05
122	146	5.18155e-05
0	105	5.14839e-05
1	104	5.14839e-05
94	116	5.04486e-05
32	52	4.97632e-05
5	83	4.9663e-05
41	69	4.95158e-05
95	146	4.93647e-05
94	147	4.93647e-05
33	123	4.82527e-05
72	105	-4.76168e-05
73	104	-4.76168e-05
137	149	4.74544e-05
25	77	4.69996e-05
101	113	4.69528e-05
7	133	4.63308e-05
101	107	4.63008e-05
109	141	4.62239e-05
78	109	4.56849e-05
79	108	4.56849e-05
32	88	4.50361e-05
89	102	4.47368e-05
88	103	4.47368e-05
67	105	4.39773e-05
117	122	4.282e-05
116	123	4.282e-05
12	72	-4.26948e-05
66	134	-4.11649e-05
48	147	-4.08101e-05
49	146	-4.08101e-05
25	70	4.04377e-05
24	71	4.04377e-05
77	95	4.02633e-05
123	128	3.99728e-05
122	129	3.99728e-05
89	123	3.95439e-05
44	128	3.95001e-05
55	131	3.87976e-05
29	129	3.87131e-05
77	147	3.83505e-05
48	105	3.82844e-05
49	104	3.82844e-05
13	77	-3.81084e-05
8	122	3.63912e-05
4	22	3.59948e-05
28	52	3.59713e-05
72	80	-3.5359e-05
48	63	-3.52004e-05
49	62	-3.52004e-05
49	80	3.51593e-05
48	81	3.51593e-05
82	112	3.46503e-05
29	45	3.45868e-05
133	142	3.41008e-05
132	143	3.41008e-05
107	147	3.34676e-05
32	79	3.33087e-05
33	78	3.33087e-05
18	60	3.23988e-05
56	69	3.20674e-05
57	68	3.20674e-05
77	120	3.1944e-05
76	121	3.1944e-05
36	92	3.18592e-05
83	132	3.13495e-05
82	133	3.13495e-05
12	146	-3.10331e-05
47	89	3.04282e-05
47	103	3.03713e-05
107	123	3.01969e-05
39	117	2.98775e-05
22	62	2.9852e-05
56	144	2.96073e-05
4	101	2.92941e-05
5	100	2.92941e-05
54	140	2.91951e-05
48	106	-2.91383e-05
40	132	2.81044e-05
44	139	2.80868e-05
45	138	2.80868e-05
12	48	2.78921e-05
45	122	2.78062e-05
44	123	2.78062e-05
