0	1	2
44	45	2
46	47	2
48	49	2
146	147	2
52	53	2
54	55	2
42	43	2
56	57	2
60	61	2
62	63	2
64	65	2
66	67	2
68	69	2
70	71	2
58	59	2
40	41	2
38	39	2
36	37	2
6	7	2
8	9	2
10	11	2
12	13	2
14	15	2
16	17	2
18	19	2
20	21	2
22	23	2
24	25	2
26	27	2
28	29	2
30	31	2
32	33	2
34	35	2
72	73	2
4	5	2
74	75	2
78	79	2
118	119	2
120	121	2
122	123	2
124	125	2
126	127	2
128	129	2
116	117	2
130	131	2
134	135	2
136	137	2
138	139	2
140	141	2
142	143	2
144	145	2
132	133	2
114	115	2
112	113	2
110	111	2
80	81	2
82	83	2
84	85	2
86	87	2
88	89	2
90	91	2
92	93	2
94	95	2
96	97	2
98	99	2
100	101	2
102	103	2
104	105	2
106	107	2
108	109	2
76	77	2
2	3	2
50	51	2
148	149	2
65	121	0.877122
65	120	0.438561
64	121	0.438561
129	131	0.285574
11	121	0.251479
64	120	0.219281
11	65	0.154212
128	131	0.142787
129	130	0.142787
11	120	0.125739
10	121	0.125739
53	107	0.122053
53	81	0.110477
35	101	0.0971136
111	123	0.0789634
10	65	0.0771061
11	64	0.0771061
15	127	0.0767216
128	130	0.0713934
10	120	0.0628697
53	106	0.0610263
52	107	0.0610263
52	81	0.0552386
53	80	0.0552386
34	101	0.0485568
35	100	0.0485568
73	105	0.047784
81	99	0.0455756
45	75	0.0413491
111	122	0.0394817
110	123	0.0394817
10	64	0.038553
15	126	0.0383608
14	127	0.0383608
53	99	0.0349983
52	106	0.0305131
13	87	0.0301436
73	81	0.0278173
52	80	0.0276193
34	100	0.0242784
73	104	0.023892
72	105	0.023892
81	107	0.0231786
81	98	0.0227878
80	99	0.0227878
47	115	0.0208055
47	121	0.0206866
44	75	0.0206746
45	74	0.0206746
110	122	0.0197408
14	126	0.0191804
39	47	0.0182344
53	98	0.0174992
52	99	0.0174992
13	86	0.0150718
12	87	0.0150718
3	99	0.0147249
73	80	0.0139086
72	81	0.0139086
53	109	0.0132884
81	105	0.0122378
72	104	0.011946
80	107	0.0115893
81	106	0.0115893
80	98	0.0113939
7	71	0.0110183
11	47	0.0106829
39	65	0.0104739
46	115	0.0104027
47	114	0.0104027
47	120	0.0103433
46	121	0.0103433
44	74	0.0103373
38	47	0.00911719
39	46	0.00911719
52	98	0.00874958
12	86	0.0075359
3	98	0.00736244
2	99	0.00736244
72	80	0.00695432
53	108	0.00664418
52	109	0.00664418
29	133	0.00635267
81	104	0.0061189
80	105	0.0061189
80	106	0.00579465
1	91	0.00561203
107	109	0.00556579
6	71	0.00550913
7	70	0.00550913
11	46	0.00534144
10	47	0.00534144
99	107	0.00525329
39	64	0.00523693
38	65	0.00523693
46	114	0.00520137
105	107	0.00519312
46	120	0.00517165
47	65	0.00496434
38	46	0.00455859
73	107	0.00418758
11	39	0.00391605
2	98	0.00368122
39	121	0.00361753
52	108	0.00332209
15	55	0.0032501
29	129	0.00322028
51	67	0.00319808
29	132	0.00317634
28	133	0.00317634
99	109	0.0031643
80	104	0.00305945
0	91	0.00280602
1	90	0.00280602
107	108	0.00278289
106	109	0.00278289
6	70	0.00275457
10	46	0.00267072
98	107	0.00262664
99	106	0.00262664
38	64	0.00261846
104	107	0.00259656
105	106	0.00259656
46	65	0.00248217
47	64	0.00248217
81	109	0.00241913
3	109	0.00231896
13	61	0.00210332
73	106	0.00209379
72	107	0.00209379
3	81	0.00201743
11	38	0.00195802
10	39	0.00195802
91	125	0.00191753
38	121	0.00180876
39	120	0.00180876
25	59	0.0018074
75	101	0.00179791
15	54	0.00162505
14	55	0.00162505
28	129	0.00161014
29	128	0.00161014
51	66	0.00159904
50	67	0.00159904
28	132	0.00158817
99	108	0.00158215
98	109	0.00158215
131	133	0.00147591
29	131	0.0014178
59	71	0.0014177
0	90	0.00140301
106	108	0.00139145
53	73	0.00138704
41	143	0.0013701
115	121	0.00134977
98	106	0.00131332
104	106	0.00129828
46	64	0.00124109
80	109	0.00120957
81	108	0.00120957
35	75	0.00118015
3	53	0.00116924
2	109	0.00115948
3	108	0.00115948
55	147	0.0010788
25	71	0.00105369
13	60	0.00105166
12	61	0.00105166
72	106	0.00104689
2	81	0.00100871
3	80	0.00100871
7	67	0.000987076
10	38	0.000979012
90	125	0.000958767
91	124	0.000958767
38	120	0.000904382
24	59	0.0009037
25	58	0.0009037
74	101	0.000898956
75	100	0.000898956
73	99	0.000898611
11	115	0.000833002
7	25	0.000826039
14	54	0.000812525
28	128	0.00080507
50	66	0.000799519
98	108	0.000791074
55	127	0.000742031
130	133	0.000737956
131	132	0.000737956
28	131	0.000708899
29	130	0.000708899
58	71	0.00070885
59	70	0.00070885
53	72	0.000693522
52	73	0.000693522
40	143	0.000685048
41	142	0.000685048
115	120	0.000674885
114	121	0.000674885
41	55	0.000665439
13	39	-0.000663185
13	47	-0.000629828
80	108	0.000604783
34	75	0.000590077
35	74	0.000590077
2	53	0.000584622
3	52	0.000584622
2	108	0.00057974
13	115	-0.000546006
55	146	0.000539402
54	147	0.000539402
24	71	0.000526846
25	70	0.000526846
12	60	0.000525831
37	69	0.000515219
2	80	0.000504357
6	67	0.000493538
7	66	0.000493538
90	124	0.000479383
77	105	0.000462312
24	58	0.00045185
74	100	0.000449478
9	61	0.000449368
72	99	0.000449306
73	98	0.000449306
11	114	0.000416501
10	115	0.000416501
7	24	0.000413019
6	25	0.000413019
15	143	0.000384546
55	126	0.000371015
54	127	0.000371015
130	132	0.000368978
39	115	0.000356822
28	130	0.000354449
58	70	0.000354425
52	72	0.000346761
40	142	0.000342524
114	120	0.000337442
41	54	0.000332719
40	55	0.000332719
13	38	-0.000331592
12	39	-0.000331592
12	47	-0.000314914
13	46	-0.000314914
11	13	-0.000300658
73	109	0.000300614
34	74	0.000295039
2	52	0.000292311
1	149	0.000280699
12	115	-0.000273003
13	114	-0.000273003
54	146	0.000269701
129	133	0.000267497
24	70	0.000263423
36	69	0.000257609
37	68	0.000257609
35	45	0.000256911
53	105	0.000254757
55	143	0.000253403
27	133	0.000247849
6	66	0.000246769
7	13	0.000244484
61	123	0.000244282
41	147	0.00023955
76	105	0.000231156
77	104	0.000231156
7	51	0.000229628
9	60	0.000224684
8	61	0.000224684
72	98	0.000224653
10	114	0.000208251
6	24	0.00020651
14	143	0.000192273
15	142	0.000192273
54	126	0.000185508
83	149	0.00018495
13	91	0.000178967
39	114	0.000178411
38	115	0.000178411
41	47	-0.000166799
40	54	0.00016636
12	38	-0.000165796
51	69	0.000157912
12	46	-0.000157457
13	65	-0.00015728
59	117	0.000157231
47	111	-0.000152677
11	12	-0.000150329
10	13	-0.000150329
73	108	0.000150307
72	109	0.000150307
15	85	0.000148083
1	148	0.000140349
0	149	0.000140349
65	115	0.000138872
51	59	0.000136685
27	103	0.000136633
12	114	-0.000136502
129	132	0.000133749
128	133	0.000133749
47	123	-0.000132646
36	68	0.000128805
34	45	0.000128456
35	44	0.000128456
52	105	0.000127379
53	104	0.000127379
55	142	0.000126701
54	143	0.000126701
27	132	0.000123925
26	133	0.000123925
7	12	0.000122242
6	13	0.000122242
60	123	0.000122141
61	122	0.000122141
101	103	0.000120737
40	147	0.000119775
41	146	0.000119775
105	109	0.000116202
76	104	0.000115578
3	73	0.00011548
6	51	0.000114814
7	50	0.000114814
8	60	0.000112342
3	107	0.000111995
13	141	0.000104335
59	67	0.000101641
127	143	0.000101005
61	125	9.79641e-05
14	142	9.61364e-05
83	148	9.24749e-05
82	149	9.24749e-05
13	90	8.94833e-05
12	91	8.94833e-05
38	114	8.92055e-05
107	149	8.86567e-05
13	121	-8.48772e-05
27	75	8.37762e-05
40	47	-8.33997e-05
41	46	-8.33997e-05
51	77	8.19439e-05
7	85	8.18635e-05
59	95	8.13828e-05
19	93	8.10894e-05
50	69	7.89562e-05
51	68	7.89562e-05
12	65	-7.864e-05
13	64	-7.864e-05
59	116	7.86157e-05
58	117	7.86157e-05
46	111	-7.63386e-05
47	110	-7.63386e-05
85	139	7.52691e-05
10	12	-7.51644e-05
72	108	7.51536e-05
79	87	7.49858e-05
15	84	7.40417e-05
14	85	7.40417e-05
0	148	7.01747e-05
65	114	6.9436e-05
64	115	6.9436e-05
51	58	6.83423e-05
50	59	6.83423e-05
26	103	6.83163e-05
27	102	6.83163e-05
128	132	6.68743e-05
46	123	-6.63229e-05
47	122	-6.63229e-05
77	93	6.45234e-05
34	44	6.42278e-05
52	104	6.36893e-05
54	142	6.33507e-05
7	59	6.27458e-05
51	83	6.26357e-05
26	132	6.19623e-05
6	12	6.1121e-05
60	122	6.10704e-05
100	103	6.03683e-05
101	102	6.03683e-05
40	146	5.98876e-05
105	108	5.81009e-05
104	109	5.81009e-05
2	73	5.774e-05
3	72	5.774e-05
6	50	5.74071e-05
59	91	5.68383e-05
2	107	5.59973e-05
3	106	5.59973e-05
75	103	5.45017e-05
7	91	5.33178e-05
12	141	5.21675e-05
13	140	5.21675e-05
59	66	5.08205e-05
58	67	5.08205e-05
127	142	5.05024e-05
126	143	5.05024e-05
87	93	4.93134e-05
67	85	4.93044e-05
59	119	4.91287e-05
60	125	4.8982e-05
61	124	4.8982e-05
27	53	4.71904e-05
82	148	4.62375e-05
63	131	4.48332e-05
35	103	4.47704e-05
12	90	4.47416e-05
107	148	4.43284e-05
106	149	4.43284e-05
3	105	4.3206e-05
13	120	-4.24386e-05
12	121	-4.24386e-05
26	75	4.18881e-05
27	74	4.18881e-05
40	46	-4.16999e-05
50	77	4.09719e-05
