0	1	2
6	7	2
8	9	2
10	11	2
12	13	2
14	15	2
16	17	2
18	19	2
20	21	2
22	23	2
24	25	2
26	27	2
28	29	2
30	31	2
32	33	2
34	35	2
4	5	2
2	3	2
36	37	2
15	23	0.88743
11	23	0.712322
7	23	0.625674
1	37	0.587701
25	29	0.497946
14	23	0.443715
15	22	0.443715
10	23	0.356161
11	22	0.356161
33	37	0.352731
5	9	0.320779
7	22	0.312837
6	23	0.312837
1	33	0.308393
0	37	0.29385
1	36	0.29385
7	15	0.293529
25	28	0.248973
24	29	0.248973
13	21	0.24733
14	22	0.221858
9	37	0.213146
27	33	0.207993
10	22	0.178081
33	36	0.176366
32	37	0.176366
4	9	0.160389
5	8	0.160389
6	22	0.156419
0	33	0.154196
1	32	0.154196
0	36	0.146925
7	14	0.146764
6	15	0.146764
1	35	0.131265
24	28	0.124487
12	21	0.123665
13	20	0.123665
17	37	0.110562
8	37	0.106573
9	36	0.106573
27	32	0.103997
26	33	0.103997
32	36	0.0881828
5	37	0.0845735
9	33	0.0824291
4	8	0.0801947
0	32	0.0770982
11	15	0.0764433
6	14	0.0733822
1	27	0.071199
1	9	0.0692104
7	11	0.0678842
0	35	0.0656324
1	34	0.0656324
12	20	0.0618326
16	37	0.0552809
17	36	0.0552809
8	36	0.0532865
26	32	0.0519984
23	25	0.0430714
5	36	0.0422867
4	37	0.0422867
1	17	0.0414316
8	33	0.0412145
9	32	0.0412145
27	37	0.0411932
11	14	0.0382216
10	15	0.0382216
27	31	0.0373193
17	33	0.0369597
0	27	0.0355995
1	26	0.0355995
0	9	0.0346052
1	8	0.0346052
7	10	0.0339421
6	11	0.0339421
7	25	0.0334946
0	34	0.0328162
9	27	0.0300307
1	5	0.0278475
16	36	0.0276405
5	27	0.0272147
35	37	0.0271394
11	25	0.0258759
9	17	0.023942
23	24	0.0215357
22	25	0.0215357
4	36	0.0211434
31	33	0.0209728
1	16	0.0207158
0	17	0.0207158
8	32	0.0206073
26	37	0.0205966
27	36	0.0205966
15	25	0.0196078
10	14	0.0191108
27	30	0.0186596
26	31	0.0186596
16	33	0.0184799
17	32	0.0184799
0	26	0.0177997
0	8	0.0173026
6	10	0.016971
6	25	0.0167473
7	24	0.0167473
8	27	0.0150153
9	26	0.0150153
1	4	0.0139237
0	5	0.0139237
5	26	0.0136073
4	27	0.0136073
35	36	0.0135697
34	37	0.0135697
11	24	0.0129379
10	25	0.0129379
5	33	0.0127445
9	16	0.011971
8	17	0.011971
22	24	0.0107679
31	32	0.0104864
30	33	0.0104864
0	16	0.0103579
26	36	0.0102983
14	25	0.0098039
15	24	0.0098039
26	30	0.00932982
16	32	0.00923993
3	19	0.00921799
6	24	0.00837365
17	31	0.00775501
8	26	0.00750766
33	35	0.0070685
0	4	0.00696187
4	26	0.00680367
34	36	0.00678484
10	24	0.00646897
4	33	0.00637224
5	32	0.00637224
8	16	0.00598549
30	32	0.00524321
1	31	0.00511255
14	24	0.00490195
3	18	0.004609
2	19	0.004609
7	29	0.0040374
17	27	0.00400039
31	37	0.00395457
16	31	0.0038775
17	30	0.0038775
33	34	0.00353425
32	35	0.00353425
4	32	0.00318612
0	31	0.00255628
1	30	0.00255628
2	18	0.0023045
7	28	0.0020187
6	29	0.0020187
16	27	0.0020002
17	26	0.0020002
30	37	0.00197729
31	36	0.00197729
16	30	0.00193875
32	34	0.00176712
9	31	0.00171938
0	30	0.00127814
23	29	0.00111891
11	29	0.00105215
6	28	0.00100935
16	26	0.0010001
30	36	0.000988643
27	35	0.000895407
9	30	0.00085969
8	31	0.00085969
5	35	0.000686491
13	29	0.000631996
23	28	0.000559456
22	29	0.000559456
11	28	0.000526075
10	29	0.000526075
9	35	0.000517489
7	19	0.000480385
26	35	0.000447704
27	34	0.000447704
8	30	0.000429845
15	29	0.000370815
31	35	0.000353213
4	35	0.000343245
5	34	0.000343245
12	29	0.000315998
13	28	0.000315998
5	17	0.000285593
22	28	0.000279728
10	28	0.000263037
8	35	0.000258745
9	34	0.000258745
17	35	0.000242986
6	19	0.000240192
7	18	0.000240192
26	34	0.000223852
