0	1	2
6	7	2
8	9	2
10	11	2
12	13	2
14	15	2
16	17	2
18	19	2
20	21	2
22	23	2
24	25	2
26	27	2
28	29	2
30	31	2
32	33	2
34	35	2
4	5	2
2	3	2
36	37	2
3	23	0.252376
11	19	0.130314
2	23	0.126188
3	22	0.126188
19	25	0.0933047
9	21	0.0800484
11	18	0.0651572
10	19	0.0651572
2	22	0.063094
3	15	0.0476589
18	25	0.0466524
19	24	0.0466524
8	21	0.0400242
9	20	0.0400242
10	18	0.0325786
15	23	0.0314915
2	15	0.0238295
3	14	0.0238295
18	24	0.0233262
8	20	0.0200121
14	23	0.0157458
15	22	0.0157458
2	14	0.0119147
1	9	0.00913515
14	22	0.00787288
7	35	0.00499173
1	8	0.00456757
0	9	0.00456757
11	25	0.00390693
27	31	0.0037117
5	7	0.00365423
7	34	0.00249586
6	35	0.00249586
0	8	0.00228379
25	29	0.00197654
11	24	0.00195347
10	25	0.00195347
26	31	0.00185585
27	30	0.00185585
4	7	0.00182711
5	6	0.00182711
6	34	0.00124793
5	11	0.00104037
24	29	0.000988268
25	28	0.000988268
10	24	0.000976734
26	30	0.000927924
4	6	0.000913557
13	25	0.000901211
5	35	0.000841309
5	25	0.000773599
5	10	0.000520187
4	11	0.000520187
24	28	0.000494134
13	24	0.000450605
12	25	0.000450605
4	35	0.000420655
5	34	0.000420655
4	25	0.000386799
5	24	0.000386799
5	29	0.000382836
7	11	0.000300051
4	10	0.000260094
12	24	0.000225303
4	34	0.000210327
4	24	0.0001934
5	28	0.000191418
4	29	0.000191418
7	10	0.000150026
6	11	0.000150026
5	19	0.000136049
7	37	0.000114458
13	29	0.000103766
4	28	9.57089e-05
27	33	9.0982e-05
6	10	7.50128e-05
5	18	6.80244e-05
4	19	6.80244e-05
5	13	6.24671e-05
6	37	5.7229e-05
7	36	5.7229e-05
13	28	5.18829e-05
12	29	5.18829e-05
26	33	4.5491e-05
27	32	4.5491e-05
13	35	3.76219e-05
4	18	3.40122e-05
4	13	3.12336e-05
5	12	3.12336e-05
6	36	2.86145e-05
12	28	2.59414e-05
26	32	2.27455e-05
13	34	1.8811e-05
12	35	1.8811e-05
1	21	1.76491e-05
4	12	1.56168e-05
13	37	1.41404e-05
12	34	9.40548e-06
1	20	8.82457e-06
0	21	8.82457e-06
7	19	8.38973e-06
19	29	7.44767e-06
12	37	7.07019e-06
13	36	7.07019e-06
0	20	4.41229e-06
6	19	4.19486e-06
7	18	4.19486e-06
25	37	4.03043e-06
19	28	3.72383e-06
18	29	3.72383e-06
12	36	3.5351e-06
5	37	2.9159e-06
11	29	2.34013e-06
6	18	2.09743e-06
25	36	2.01521e-06
24	37	2.01521e-06
18	28	1.86192e-06
13	19	1.7588e-06
5	36	1.45795e-06
4	37	1.45795e-06
10	29	1.17007e-06
11	28	1.17007e-06
7	25	1.14907e-06
24	36	1.00761e-06
1	33	9.25028e-07
13	18	8.79399e-07
12	19	8.79399e-07
3	33	8.20329e-07
31	33	7.38452e-07
4	36	7.28974e-07
10	28	5.85033e-07
7	24	5.74534e-07
6	25	5.74534e-07
11	35	5.38218e-07
0	33	4.62514e-07
1	32	4.62514e-07
35	37	4.6243e-07
12	18	4.397e-07
7	13	4.33171e-07
2	33	4.10164e-07
3	32	4.10164e-07
25	35	3.69339e-07
31	32	3.69226e-07
30	33	3.69226e-07
9	33	2.88201e-07
6	24	2.87267e-07
11	34	2.69109e-07
10	35	2.69109e-07
11	13	2.62313e-07
0	32	2.31257e-07
35	36	2.31215e-07
34	37	2.31215e-07
7	12	2.16585e-07
6	13	2.16585e-07
1	23	2.14735e-07
2	32	2.05082e-07
19	35	1.9628e-07
25	34	1.8467e-07
24	35	1.8467e-07
30	32	1.84613e-07
11	37	1.81929e-07
23	33	1.6108e-07
9	32	1.441e-07
8	33	1.441e-07
10	34	1.34555e-07
10	13	1.31157e-07
11	12	1.31157e-07
34	36	1.15608e-07
6	12	1.08293e-07
0	23	1.07367e-07
1	22	1.07367e-07
1	3	9.99581e-08
18	35	9.814e-08
19	34	9.814e-08
24	34	9.23348e-08
11	36	9.09645e-08
10	37	9.09645e-08
23	32	8.054e-08
22	33	8.054e-08
8	32	7.20501e-08
10	12	6.55783e-08
19	37	6.18343e-08
0	22	5.36837e-08
0	3	4.99791e-08
1	2	4.99791e-08
18	34	4.907e-08
10	36	4.54823e-08
22	32	4.027e-08
19	36	3.09171e-08
18	37	3.09171e-08
0	2	2.49895e-08
29	37	2.46694e-08
18	36	1.54586e-08
29	35	1.25866e-08
29	36	1.23347e-08
28	37	1.23347e-08
