0	1	2
82	83	2
80	81	2
78	79	2
76	77	2
74	75	2
72	73	2
70	71	2
68	69	2
66	67	2
64	65	2
62	63	2
60	61	2
84	85	2
58	59	2
54	55	2
52	53	2
50	51	2
48	49	2
46	47	2
44	45	2
42	43	2
146	147	2
38	39	2
36	37	2
34	35	2
32	33	2
56	57	2
86	87	2
88	89	2
90	91	2
144	145	2
142	143	2
140	141	2
138	139	2
136	137	2
134	135	2
132	133	2
130	131	2
128	129	2
126	127	2
124	125	2
122	123	2
120	121	2
118	119	2
116	117	2
114	115	2
112	113	2
110	111	2
108	109	2
106	107	2
104	105	2
102	103	2
100	101	2
98	99	2
96	97	2
94	95	2
92	93	2
30	31	2
28	29	2
40	41	2
148	149	2
18	19	2
20	21	2
16	17	2
22	23	2
24	25	2
14	15	2
26	27	2
10	11	2
8	9	2
2	3	2
6	7	2
4	5	2
12	13	2
19	81	0.000109034
41	111	7.8086e-05
18	81	5.45168e-05
19	80	5.45168e-05
41	110	3.9043e-05
40	111	3.9043e-05
18	80	2.72584e-05
40	110	1.95215e-05
41	73	1.29901e-05
41	75	1.08346e-05
41	72	6.49504e-06
40	73	6.49504e-06
73	111	6.23019e-06
40	75	5.41731e-06
41	74	5.41731e-06
40	72	3.24752e-06
73	110	3.11509e-06
72	111	3.11509e-06
40	74	2.70865e-06
17	105	1.95158e-06
72	110	1.55755e-06
17	104	9.75789e-07
16	105	9.75789e-07
7	75	7.54798e-07
7	89	5.22309e-07
16	104	4.87895e-07
6	75	3.77399e-07
7	74	3.77399e-07
7	125	3.73856e-07
6	89	2.61155e-07
7	88	2.61155e-07
6	74	1.887e-07
7	124	1.86928e-07
6	125	1.86928e-07
7	17	1.80169e-07
6	88	1.30577e-07
31	69	1.10856e-07
6	124	9.3464e-08
7	16	9.00844e-08
6	17	9.00844e-08
17	99	6.17165e-08
30	69	5.5428e-08
31	68	5.5428e-08
7	41	5.50904e-08
25	77	5.49936e-08
6	16	4.50422e-08
7	111	4.21319e-08
17	85	3.64774e-08
16	99	3.08582e-08
17	98	3.08582e-08
30	68	2.7714e-08
7	40	2.75452e-08
6	41	2.75452e-08
25	76	2.74968e-08
24	77	2.74968e-08
17	111	2.14837e-08
6	111	2.10659e-08
7	110	2.10659e-08
16	85	1.82387e-08
17	84	1.82387e-08
16	98	1.54291e-08
6	40	1.37726e-08
24	76	1.37484e-08
16	111	1.07418e-08
17	110	1.07418e-08
6	110	1.0533e-08
