sample	energy	num_occurrences	chain_break_fraction
000000001010111110010101101100100101100001101110000001010000100100110010000101101000001110001011011110000000101110001010101110001110010000000101100111	1614.431210899999	1	0.36666666666666664
100100000000110110000101001100100101010011101100000000011000100100111101000111101000101101000011011110101010011010001010001110011110010000100101100100	1974.8486046000048	1	0.36666666666666664
100100001010011110010101001100000101100001101100010000010010100100110100000110100000001110011011011110000010011010000010001110001110010000010101100001	1999.083586199992	1	0.3466666666666667
100110001000110110010101001110000101110001101100000001011010000000111001001111101000111000001001011110000010011010001010101010001110010001100100100101	2002.1114096999909	1	0.31333333333333335
000110001010100110011101001100000101100001101100000010010010100100110101000101001000101111001011011110100010010110001010101110101110010010010000100001	2017.2624118999975	1	0.34
000100001010111110000101001110100101010001101100010001010010000100110111000100101000001110001101011110000010011010001010101110001110010000100100100100	2110.159919700002	1	0.3466666666666667
000110001000000100010110001100100100110001101100000000010010100100111100000101101000111111010011011110110011011010001000001110101110010010110000100100	2150.4484199999997	1	0.32666666666666666
010001110100011000111110010011011010101000010100100010000001011000000111001010011100010000111000100001100000000100000100000100111001101111101010010000	2215.0015113999975	1	0.35333333333333333
000110001001110110010110001110100101010001101100000000010000000100111100000101100000111110001001011110100110011110101010001111100110010000010000101001	2215.222772199993	1	0.36666666666666664
100110001010101110010101001110100101110001101100000111010000100100110101000111100000111110001001011110100010011010001001101110001110010010100000100100	2237.202879899996	1	0.36666666666666664
100100011010111110000101001111100101100001001110000000010000100100111110000111100000001110010001011110011000001010001010101110001110010000010000101011	2241.0276161999896	1	0.36
000100001000110100000110001100000101111011101100000001010000100100111101001101100000101001001001011110001010011110101000101011011110010010010100101011	2246.705578099995	1	0.36
000100001010111110010101001100000101010011101100010001010010000100110011001110100000001110001001010110000010011110101010000011101110010010100100101010	2252.5962936999954	1	0.3933333333333333
000100000010010110000101101100000101110001001100000000010010100100110011000101101000101110011011011110010011011010001010001110001110010001000000101000	2256.0739143999904	1	0.35333333333333333
000100001000100110010110001100100100110001101110000010010000000100110101001111101000101111001001011110010010011010001010000111001110010000110101100100	2261.5842310000003	1	0.30666666666666664
000100001000100110010110001101100101110001001110000001010000000100111010000111100000111011010001011110100010011000001010001110001110010001010000101110	2323.6404528999965	1	0.38
100110000010111111010110001110100101010111101100000000010000000100110101001111101000101110001011011110000010011010001001101101001110010011100001101001	2326.4913756000074	1	0.37333333333333335
100100000000100110110101001110100101101001101100000011010010000100111001000111100000101110001011011110000000011010000001001011001110010010010111100101	2356.442884499996	1	0.36
000100001000100110011101001110100100110001101110000001010000100100110101000101100000101110010101011110101010011010101001001110011110010000100101101110	2373.8492350999995	1	0.3333333333333333
000100001000100110011101001100100101111001101110000001010010000100011001000110100000111111001001011110100011011110000010001110001110010010000000101001	2398.0631756999987	1	0.34
