0	1	2
86	87	2
84	85	2
82	83	2
80	81	2
78	79	2
76	77	2
74	75	2
72	73	2
70	71	2
68	69	2
66	67	2
64	65	2
62	63	2
60	61	2
58	59	2
146	147	2
56	57	2
54	55	2
52	53	2
50	51	2
48	49	2
46	47	2
44	45	2
42	43	2
40	41	2
88	89	2
38	39	2
90	91	2
94	95	2
144	145	2
142	143	2
140	141	2
138	139	2
136	137	2
134	135	2
132	133	2
130	131	2
128	129	2
126	127	2
124	125	2
122	123	2
120	121	2
118	119	2
116	117	2
114	115	2
112	113	2
110	111	2
108	109	2
106	107	2
104	105	2
102	103	2
100	101	2
98	99	2
96	97	2
92	93	2
36	37	2
148	149	2
16	17	2
30	31	2
28	29	2
26	27	2
34	35	2
24	25	2
6	7	2
22	23	2
8	9	2
12	13	2
4	5	2
2	3	2
14	15	2
20	21	2
18	19	2
10	11	2
32	33	2
121	125	0.0788779
121	124	0.039439
120	125	0.039439
120	124	0.0197195
91	95	0.00125482
91	94	0.000627411
90	95	0.000627411
15	89	0.0006097
27	45	0.000494943
45	67	0.000406955
90	94	0.000313705
15	88	0.00030485
14	89	0.00030485
26	45	0.000247472
27	44	0.000247472
44	67	0.000203477
45	66	0.000203477
14	88	0.000152425
26	44	0.000123736
44	66	0.000101739
33	57	0.000101715
32	57	5.08574e-05
33	56	5.08574e-05
7	47	4.58028e-05
39	63	4.2793e-05
117	139	3.86835e-05
32	56	2.54287e-05
7	46	2.29014e-05
6	47	2.29014e-05
19	119	2.15904e-05
39	62	2.13965e-05
38	63	2.13965e-05
117	138	1.93417e-05
116	139	1.93417e-05
6	46	1.14507e-05
19	118	1.07952e-05
18	119	1.07952e-05
38	62	1.06982e-05
47	73	9.92338e-06
116	138	9.67087e-06
7	73	8.16688e-06
33	135	6.53026e-06
18	118	5.39759e-06
57	135	5.34427e-06
79	121	5.33475e-06
47	72	4.96169e-06
46	73	4.96169e-06
145	147	4.16267e-06
6	73	4.08344e-06
7	72	4.08344e-06
33	134	3.26513e-06
32	135	3.26513e-06
57	134	2.67213e-06
56	135	2.67213e-06
79	120	2.66737e-06
78	121	2.66737e-06
46	72	2.48085e-06
35	67	2.14585e-06
145	146	2.08133e-06
144	147	2.08133e-06
6	72	2.04172e-06
32	134	1.63257e-06
56	134	1.33607e-06
78	120	1.33369e-06
35	66	1.07292e-06
34	67	1.07292e-06
144	146	1.04067e-06
69	71	1.02584e-06
77	129	5.75631e-07
34	66	5.36462e-07
68	71	5.12919e-07
69	70	5.12919e-07
79	125	3.02644e-07
76	129	2.87816e-07
77	128	2.87816e-07
68	70	2.5646e-07
78	125	1.51322e-07
79	124	1.51322e-07
76	128	1.43908e-07
61	97	1.0784e-07
49	135	9.41041e-08
17	47	9.33212e-08
78	124	7.56609e-08
93	95	7.36486e-08
37	71	6.99639e-08
61	96	5.39201e-08
60	97	5.39201e-08
48	135	4.7052e-08
49	134	4.7052e-08
17	46	4.66606e-08
16	47	4.66606e-08
93	94	3.68243e-08
92	95	3.68243e-08
37	70	3.4982e-08
36	71	3.4982e-08
7	17	2.82593e-08
60	96	2.696e-08
91	93	2.5155e-08
48	134	2.3526e-08
16	46	2.33303e-08
92	94	1.84122e-08
36	70	1.7491e-08
7	16	1.41296e-08
6	17	1.41296e-08
91	92	1.25775e-08
90	93	1.25775e-08
35	45	1.02365e-08
