0	1	2
44	45	2
46	47	2
146	147	2
48	49	2
50	51	2
52	53	2
42	43	2
54	55	2
58	59	2
60	61	2
62	63	2
64	65	2
66	67	2
68	69	2
56	57	2
40	41	2
38	39	2
36	37	2
6	7	2
8	9	2
10	11	2
12	13	2
14	15	2
16	17	2
18	19	2
20	21	2
22	23	2
24	25	2
26	27	2
28	29	2
30	31	2
32	33	2
34	35	2
70	71	2
72	73	2
74	75	2
76	77	2
116	117	2
118	119	2
120	121	2
122	123	2
124	125	2
126	127	2
128	129	2
130	131	2
132	133	2
134	135	2
136	137	2
138	139	2
140	141	2
142	143	2
144	145	2
114	115	2
4	5	2
112	113	2
108	109	2
78	79	2
80	81	2
82	83	2
84	85	2
86	87	2
88	89	2
90	91	2
92	93	2
94	95	2
96	97	2
98	99	2
100	101	2
102	103	2
104	105	2
106	107	2
110	111	2
2	3	2
148	149	2
51	93	0.355309
105	117	0.325497
7	31	0.194775
51	92	0.177654
50	93	0.177654
131	149	0.173387
105	116	0.162748
104	117	0.162748
45	127	0.141002
51	53	0.119589
53	93	0.101622
6	31	0.0973875
7	30	0.0973875
50	92	0.0888271
131	148	0.0866937
130	149	0.0866937
104	116	0.0813741
45	126	0.070501
44	127	0.070501
51	52	0.0597946
50	53	0.0597946
3	117	0.0525095
52	93	0.050811
53	92	0.050811
6	30	0.0486937
7	127	0.0454732
93	97	0.0443675
130	148	0.0433469
44	126	0.0352505
50	52	0.0298973
3	116	0.0262548
2	117	0.0262548
52	92	0.0254055
6	127	0.0227366
7	126	0.0227366
51	97	0.022511
92	97	0.0221837
93	96	0.0221837
71	103	0.0216216
105	111	0.021001
81	141	0.0136125
2	116	0.0131274
31	127	0.0117548
17	53	0.0115121
6	126	0.0113683
50	97	0.0112555
51	96	0.0112555
92	96	0.0110919
71	102	0.0108108
70	103	0.0108108
105	110	0.0105005
104	111	0.0105005
11	115	0.00967713
29	109	0.00895696
1	149	0.00870087
49	101	0.00782862
81	140	0.00680624
80	141	0.00680624
33	101	0.00655047
49	145	0.00644355
77	89	0.00607476
30	127	0.00587739
31	126	0.00587739
17	52	0.00575607
16	53	0.00575607
50	96	0.00562776
70	102	0.0054054
104	110	0.00525025
10	115	0.00483857
11	114	0.00483857
29	108	0.00447848
28	109	0.00447848
0	149	0.00435044
1	148	0.00435044
21	93	0.00419898
48	101	0.00391431
49	100	0.00391431
31	137	0.00381375
17	93	0.00359192
77	113	0.00342396
80	140	0.00340312
32	101	0.00327523
33	100	0.00327523
3	105	0.00323983
49	144	0.00322178
48	145	0.00322178
7	45	0.00316259
77	88	0.00303738
76	89	0.00303738
19	25	0.00295106
30	126	0.0029387
16	52	0.00287804
101	145	0.00276208
21	97	0.00266487
10	114	0.00241928
28	108	0.00223924
53	97	0.00219288
0	148	0.00217522
20	93	0.00209949
21	92	0.00209949
73	95	0.00209584
17	51	0.00204924
48	100	0.00195716
30	137	0.00190688
31	136	0.00190688
17	92	0.00179596
16	93	0.00179596
29	41	0.00175181
76	113	0.00171198
77	112	0.00171198
32	100	0.00163762
3	104	0.00161992
2	105	0.00161992
48	144	0.00161089
63	103	0.00158186
7	44	0.0015813
6	45	0.0015813
76	88	0.00151869
103	113	0.00148449
21	47	0.00147915
19	24	0.00147553
18	25	0.00147553
63	71	0.00143391
21	53	0.00142772
101	144	0.00138104
100	145	0.00138104
20	97	0.00133244
21	96	0.00133244
52	97	0.00109644
53	96	0.00109644
20	92	0.00104975
72	95	0.00104792
73	94	0.00104792
16	51	0.00102462
17	50	0.00102462
95	127	0.00098804
30	136	0.000953439
16	92	0.000897979
28	41	0.000875904
29	40	0.000875904
76	112	0.00085599
2	104	0.000809958
63	102	0.00079093
62	103	0.00079093
6	44	0.000790648
47	93	0.000749168
103	112	0.000742245
102	113	0.000742245
21	46	0.000739576
20	47	0.000739576
18	24	0.000737764
62	71	0.000716954
63	70	0.000716954
21	52	0.000713862
20	53	0.000713862
100	144	0.000690519
7	137	0.000682791
17	97	0.00067972
20	96	0.000666218
21	51	0.000616587
52	96	0.000548221
71	95	0.000547962
72	94	0.000523961
16	50	0.000512311
31	45	0.000497005
95	126	0.00049402
94	127	0.00049402
39	147	0.000445085
28	40	0.000437952
9	43	0.000432082
95	131	0.000426534
47	51	0.000417404
63	77	0.000395797
33	129	0.000395685
62	102	0.000395465
71	149	0.000392604
47	92	0.000374584
46	93	0.000374584
1	73	0.000371194
102	112	0.000371122
20	46	0.000369788
62	70	0.000358477
20	52	0.000356931
1	131	0.000353754
35	117	-0.000345395
6	137	0.000341395
7	136	0.000341395
3	113	-0.000341328
17	96	0.00033986
16	97	0.00033986
33	49	0.000331797
39	59	0.000326216
89	113	0.000315557
21	50	0.000308293
20	51	0.000308293
59	147	0.000303548
71	131	0.000291092
35	105	-0.00028339
71	94	0.000273981
70	95	0.000273981
61	147	0.000263413
111	117	0.000262206
30	45	0.000248502
31	44	0.000248502
94	126	0.00024701
7	29	0.000245094
41	109	0.000237373
37	109	0.000236649
47	143	0.000231339
41	91	0.000225449
38	147	0.000222543
39	146	0.000222543
47	53	0.000220433
8	43	0.000216041
9	42	0.000216041
95	130	0.000213267
94	131	0.000213267
46	51	0.000208702
47	50	0.000208702
141	145	-0.000205864
109	127	0.000205616
62	77	0.000197898
63	76	0.000197898
33	128	0.000197842
32	129	0.000197842
71	148	0.000196302
70	149	0.000196302
29	95	0.000192755
59	61	0.000190243
46	92	0.000187292
1	72	0.000185597
0	73	0.000185597
1	130	0.000176877
0	131	0.000176877
35	116	-0.000172698
34	117	-0.000172698
6	136	0.000170698
3	112	-0.000170664
2	113	-0.000170664
16	96	0.00016993
11	89	0.000167714
33	48	0.000165899
32	49	0.000165899
39	58	0.000163108
38	59	0.000163108
89	112	0.000157779
88	113	0.000157779
33	145	0.000157511
103	105	-0.000154861
20	50	0.000154147
59	146	0.000151774
58	147	0.000151774
63	89	0.000149257
73	119	0.000148143
70	131	0.000145546
71	130	0.000145546
35	104	-0.000141695
34	105	-0.000141695
29	133	0.000140328
45	73	0.00013984
29	91	0.000139135
70	94	0.00013699
29	31	0.000132746
29	127	0.000132723
105	113	-0.000132478
61	146	0.000131706
60	147	0.000131706
110	117	0.000131103
111	116	0.000131103
35	113	0.000126412
30	44	0.000124251
6	29	0.000122547
7	28	0.000122547
40	109	0.000118686
41	108	0.000118686
36	109	0.000118324
37	108	0.000118324
46	143	0.000115669
47	142	0.000115669
77	103	0.000113775
40	91	0.000112724
41	90	0.000112724
38	146	0.000111271
47	52	0.000110217
46	53	0.000110217
105	139	-0.000108707
8	42	0.000108021
71	113	0.000107899
94	130	0.000106633
46	50	0.000104351
93	143	0.000104053
141	144	-0.000102932
140	145	-0.000102932
109	126	0.000102808
108	127	0.000102808
62	76	9.89491e-05
32	128	9.89212e-05
70	148	9.81509e-05
28	95	9.63773e-05
29	94	9.63773e-05
58	61	9.51214e-05
59	60	9.51214e-05
0	72	9.27985e-05
0	130	8.84386e-05
34	116	-8.63488e-05
2	112	-8.53319e-05
11	88	8.38569e-05
10	89	8.38569e-05
77	95	8.33573e-05
32	48	8.29493e-05
5	107	8.22458e-05
38	58	8.1554e-05
51	143	8.14828e-05
88	112	7.88893e-05
33	144	7.87555e-05
32	145	7.87555e-05
103	104	-7.74303e-05
102	105	-7.74303e-05
7	77	7.74018e-05
1	95	7.66863e-05
71	105	-7.64999e-05
58	146	7.58871e-05
62	89	7.46285e-05
63	88	7.46285e-05
73	118	7.40714e-05
72	119	7.40714e-05
71	111	-7.36595e-05
70	130	7.27729e-05
83	117	-7.23763e-05
67	75	7.15512e-05
34	104	-7.08474e-05
28	133	7.01642e-05
29	132	7.01642e-05
7	109	6.99344e-05
45	72	6.99202e-05
44	73	6.99202e-05
28	91	6.95676e-05
29	90	6.95676e-05
28	31	6.6373e-05
29	30	6.6373e-05
29	126	6.63616e-05
28	127	6.63616e-05
104	113	-6.62388e-05
105	112	-6.62388e-05
60	146	6.58532e-05
45	95	6.5611e-05
110	116	6.55516e-05
35	112	6.32058e-05
34	113	6.32058e-05
77	127	6.1367e-05
6	28	6.12735e-05
40	108	5.93431e-05
36	108	5.91622e-05
31	77	5.89345e-05
29	137	5.79076e-05
46	142	5.78347e-05
103	111	-5.73809e-05
77	102	5.68873e-05
76	103	5.68873e-05
47	97	5.6493e-05
40	90	5.63622e-05
46	52	5.51084e-05
104	139	-5.43534e-05
105	138	-5.43534e-05
61	143	5.42064e-05
70	113	5.39496e-05
71	112	5.39496e-05
5	137	5.36719e-05
92	143	5.20263e-05
93	142	5.20263e-05
140	144	-5.14659e-05
108	126	5.14041e-05
129	145	5.07214e-05
127	143	5.03637e-05
28	94	4.81887e-05
103	149	4.75712e-05
58	60	4.75607e-05
63	107	4.65536e-05
53	143	4.29625e-05
29	77	4.27673e-05
10	88	4.19284e-05
77	94	4.16786e-05
76	95	4.16786e-05
4	107	4.11229e-05
5	106	4.11229e-05
50	143	4.07414e-05
51	142	4.07414e-05
17	21	4.05625e-05
32	144	3.93778e-05
113	117	-3.87181e-05
102	104	-3.87151e-05
6	77	3.87009e-05
7	76	3.87009e-05
1	94	3.83432e-05
0	95	3.83432e-05
70	105	-3.825e-05
71	104	-3.825e-05
62	88	3.73143e-05
72	118	3.70357e-05
71	110	-3.68298e-05
70	111	-3.68298e-05
82	117	-3.61881e-05
83	116	-3.61881e-05
66	75	3.57756e-05
67	74	3.57756e-05
103	117	-3.57375e-05
31	123	3.56709e-05
3	71	-3.54639e-05
28	132	3.50821e-05
