0	1	2
100	101	2
98	99	2
96	97	2
94	95	2
92	93	2
90	91	2
88	89	2
86	87	2
102	103	2
84	85	2
80	81	2
78	79	2
76	77	2
74	75	2
72	73	2
146	147	2
68	69	2
66	67	2
82	83	2
64	65	2
104	105	2
108	109	2
144	145	2
142	143	2
140	141	2
138	139	2
136	137	2
134	135	2
132	133	2
130	131	2
106	107	2
128	129	2
124	125	2
122	123	2
120	121	2
118	119	2
116	117	2
114	115	2
112	113	2
110	111	2
126	127	2
62	63	2
70	71	2
58	59	2
30	31	2
28	29	2
60	61	2
26	27	2
24	25	2
22	23	2
20	21	2
32	33	2
18	19	2
14	15	2
12	13	2
10	11	2
8	9	2
6	7	2
4	5	2
2	3	2
16	17	2
34	35	2
148	149	2
38	39	2
56	57	2
54	55	2
52	53	2
50	51	2
48	49	2
46	47	2
40	41	2
42	43	2
44	45	2
36	37	2
121	125	0.00155543
120	125	0.000777716
121	124	0.000777716
120	124	0.000388858
91	95	3.93644e-07
91	94	1.96822e-07
90	95	1.96822e-07
90	94	9.84111e-08
15	89	9.29336e-08
27	45	6.12422e-08
15	88	4.64668e-08
14	89	4.64668e-08
45	67	4.1403e-08
27	44	3.06211e-08
26	45	3.06211e-08
14	88	2.32334e-08
45	66	2.07015e-08
44	67	2.07015e-08
26	44	1.53105e-08
44	66	1.03508e-08
