0	1	2
92	93	2
90	91	2
88	89	2
86	87	2
84	85	2
82	83	2
80	81	2
78	79	2
76	77	2
74	75	2
94	95	2
72	73	2
68	69	2
66	67	2
64	65	2
62	63	2
60	61	2
58	59	2
56	57	2
54	55	2
146	147	2
50	51	2
70	71	2
48	49	2
96	97	2
100	101	2
144	145	2
142	143	2
140	141	2
138	139	2
136	137	2
134	135	2
132	133	2
130	131	2
128	129	2
126	127	2
98	99	2
124	125	2
120	121	2
118	119	2
116	117	2
114	115	2
112	113	2
110	111	2
108	109	2
106	107	2
104	105	2
102	103	2
122	123	2
46	47	2
52	53	2
42	43	2
30	31	2
44	45	2
28	29	2
26	27	2
24	25	2
22	23	2
20	21	2
32	33	2
18	19	2
14	15	2
12	13	2
10	11	2
8	9	2
6	7	2
4	5	2
2	3	2
16	17	2
34	35	2
148	149	2
36	37	2
38	39	2
40	41	2
9	103	0.000110572
8	103	5.52861e-05
9	102	5.52861e-05
29	57	3.52234e-05
8	102	2.7643e-05
28	57	1.76117e-05
29	56	1.76117e-05
28	56	8.80585e-06
55	73	4.16961e-07
41	147	3.97667e-07
7	147	3.48411e-07
39	91	3.20837e-07
35	67	2.50016e-07
55	72	2.0848e-07
54	73	2.0848e-07
41	146	1.98833e-07
40	147	1.98833e-07
6	147	1.74206e-07
7	146	1.74206e-07
38	91	1.60419e-07
39	90	1.60419e-07
25	29	1.36041e-07
34	67	1.25008e-07
35	66	1.25008e-07
54	72	1.0424e-07
40	146	9.94167e-08
6	146	8.71028e-08
38	90	8.02093e-08
24	29	6.80207e-08
25	28	6.80207e-08
34	66	6.25039e-08
24	28	3.40103e-08
55	57	2.35577e-08
54	57	1.17788e-08
55	56	1.17788e-08
