0	0	-0.5
1	1	0
2	2	-0.5
3	3	0
4	4	-0.5
5	5	0
6	6	-0.5
7	7	0
8	8	-0.5
9	9	0
10	10	-0.5
11	11	0
12	12	-0.5
13	13	0
14	14	-0.5
15	15	0
16	16	-0.5
17	17	0
18	18	-0.5
19	19	0
20	20	-0.5
21	21	0
22	22	-0.5
23	23	0
24	24	-0.5
25	25	0
26	26	-0.5
27	27	0
28	28	-0.5
29	29	0
30	30	-0.5
31	31	0
32	32	-0.5
33	33	0
34	34	-0.5
35	35	0
36	36	-0.5
37	37	0
38	38	-0.5
39	39	0
40	40	-0.5
41	41	0
42	42	-0.5
43	43	0
44	44	-0.5
45	45	0
46	46	-0.5
47	47	0
48	48	-0.5
49	49	0
50	50	-0.5
51	51	0
52	52	-0.5
53	53	0
54	54	-0.5
55	55	0
56	56	-0.5
57	57	0
58	58	-0.5
59	59	0
60	60	-0.5
61	61	0
62	62	-0.5
63	63	0
64	64	-0.5
65	65	0
66	66	-0.5
67	67	0
68	68	-0.5
69	69	0
70	70	-0.5
71	71	0
72	72	-0.5
73	73	0
74	74	-0.5
75	75	0
76	76	-0.5
77	77	0
78	78	-0.5
79	79	0
80	80	-0.5
81	81	0
