0	0	18.8518
1	1	77.407
2	2	15.3494
3	3	63.3977
4	4	68.3322
5	5	275.329
6	6	19.6462
7	7	80.5849
8	8	19.4533
9	9	79.8131
10	10	26.5781
11	11	108.313
12	12	27.7144
13	13	112.858
14	14	29.4035
15	15	119.614
16	16	65.8984
17	17	265.594
18	18	72.3016
19	19	291.207
20	20	87.2948
21	21	351.179
22	22	19.7121
23	23	80.8485
24	24	18.9691
25	25	77.8764
26	26	43.5396
27	27	176.158
28	28	28.0617
29	29	114.247
30	30	15.0164
31	31	62.0657
32	32	28.1783
33	33	114.713
34	34	54.8037
35	35	221.215
36	36	39.5101
37	37	160.04
38	38	13.2441
39	39	54.9762
40	40	21.7224
41	41	88.8897
42	42	21.0045
43	43	86.0181
44	44	33.2708
45	45	135.083
46	46	18.7979
47	47	77.1917
48	48	17.84
49	49	73.3601
50	50	19.3434
51	51	79.3735
52	52	34.0993
53	53	138.397
54	54	26.8747
55	55	109.499
56	56	29.2899
57	57	119.16
58	58	14.2799
59	59	59.1194
60	60	19.8004
61	61	81.2015
62	62	17.9452
63	63	73.781
64	64	17.4906
65	65	71.9623
66	66	17.2542
67	67	71.0167
68	68	21.4816
69	69	87.9265
70	70	24.4033
71	71	99.6134
72	72	25.0203
73	73	102.081
74	74	46.9478
75	75	189.791
76	76	22.973
77	77	93.892
78	78	23.5651
79	79	96.2603
80	80	27.8137
81	81	113.255
82	82	18.6602
83	83	76.6408
84	84	16.0724
85	85	66.2898
86	86	19.0524
87	87	78.2094
88	88	23.4635
89	89	95.8542
90	90	17.3262
91	91	71.3048
92	92	33.4208
93	93	135.683
94	94	44.3416
95	95	179.366
96	96	25.8685
97	97	105.474
98	98	32.3451
99	99	131.381
100	100	20.6345
101	101	84.5379
102	102	24.2397
103	103	98.9586
104	104	13.347
105	105	55.3878
106	106	21.3381
107	107	87.3523
108	108	16.5942
109	109	68.3769
110	110	19.2682
111	111	79.0727
112	112	17.3365
113	113	71.3461
114	114	22.0514
115	115	90.2055
116	116	26.933
117	117	109.732
118	118	18.9258
119	119	77.703
120	120	16.7961
121	121	69.1844
122	122	16.0552
123	123	66.2208
124	124	19.1502
125	125	78.6008
126	126	66.1676
127	127	266.67
128	128	31.346
129	129	127.384
130	130	24.72
131	131	100.88
132	132	19.3387
133	133	79.3548
134	134	22.6449
135	135	92.5794
136	136	19.8431
137	137	81.3723
138	138	16.1463
139	139	66.5852
140	140	22.4662
141	141	91.8646
142	142	23.6205
143	143	96.482
144	144	12.6399
145	145	52.5597
146	146	18.5113
147	147	76.0453
148	148	13.7581
149	149	57.0322
