sample	energy	num_occurrences	chain_break_fraction
1010101010101010101010101010101010001010101010101010101010101010101010101010101010	-19.97357310682299	1	0.0
1010101010101010101010101010101010101010100010101010101010101010101010101010101010	-19.972417179393588	1	0.0
1010101010101010101010101010101010101010101010101010101010101010101010101010101010	-19.91595066829229	1	0.0
1010101010101010100010101010101010001010101010101010101010101010101010101010101010	-19.47608434427999	1	0.0
1010101010101010101010101010101010001010101010101010101010100010101010101010101010	-19.47583278637029	1	0.0
1010100010101010101010101010101010001010101010101010101010101010101010101010101010	-19.473762645234793	1	0.0
1010101010101010101010101010101010001000101010101010101010101010101010101010101010	-19.473740662010993	1	0.0
1010101010101010101010100110101010001010101010101010101010101010101010101010101010	-19.47357309594449	1	0.0
1010101010101010101010101010101010001010101010101010101010101010101010101001101010	-19.47357234901199	1	0.0
1010101010101010101010101010101010001010101010101010101010101010101010101010011010	-19.47352240391749	1	0.0
1010101010101010101010101010101010001010101010101010101010101010100110101010101010	-19.473516306547786	1	0.0
1010101010101010101010101010101010001010101010101010101001101010101010101010101010	-19.473513074099788	1	0.0
1010101010101010101010101010101010001010101010101010101010101010101001101010101010	-19.47349827004379	1	0.0
1010101010101010101010101010101010101010000010101010101010101010101010101010101010	-19.473428464012194	1	0.0
1010101010101010101010101010101010001001101010101010101010101010101010101010101010	-19.473405551582992	1	0.0
1010100110101010101010101010101010001010101010101010101010101010101010101010101010	-19.473383568004092	1	0.0
1010101010101010101010101010101010101010100010101010101010101010101010100010101010	-19.47336637435089	1	0.0
1010101010101010101010101010101001001010101010101010101010101010101010101010101010	-19.473304247329594	1	0.0
1010101010101010101010101010101010001010101010101010101010101010101010100110101010	-19.472623915965695	1	0.0
1010101010101010101010101010101010101000100010101010101010101010101010101010101010	-19.47258473458159	1	0.0
