sample	energy	num_occurrences	chain_break_fraction
1010101010101010101010101010101010101010101010101010101010101010101010101010101010	-20.44601089052	1	0.0
1010101000101010101010101010101010101010101010101010101010101010101010101010101010	-19.959221122919303	2	0.0
1010101010101010101010101010101010101010101010101010101010101010101010100010101010	-19.9499119625827	1	0.0
1010101010101010101010101010101010101010001010101010101010101010101010101010101010	-19.949661308249105	1	0.0
1010101010101010101010101010101000101010101010101010101010101010101010101010101010	-19.948902528015203	1	0.0
1010101010101010101010101010101010101010101010101010101010101010101010001010101010	-19.9474554374201	1	0.0
1000101010101010101010101010101010101010101010101010101010101010101010101010101010	-19.9470948436469	1	0.0
1010101010101010101010101010101010101010101010001010101010101010101010101010101010	-19.946367522344605	1	0.0
1010101010101010001010101010101010101010101010101010101010101010101010101010101010	-19.946271548766596	1	0.0
1010001010101010101010101010101010101010101010101010101010101010101010101010101010	-19.9462232077644	1	0.0
1010101010101010101010100010101010101010101010101010101010101010101010101010101010	-19.946197051923704	1	0.0
1010101010101010101010101010001010101010101010101010101010101010101010101010101010	-19.946166260730003	1	0.0
1010101010101010101010101010101010101010101010101010101010101010101000101010101010	-19.946046137222698	1	0.0
1010101010101010101010101010101010101010101010101010100010101010101010101010101010	-19.9460203428133	1	0.0
1010101010101010101010101010101010101010101010101010101010101000101010101010101010	-19.946018177368302	1	0.0
1010101010101010101010101010101010101010101010100010101010101010101010101010101010	-19.9460110494053	1	0.0
1010101010101010101010101010101010101010100010101010101010101010101010101010101010	-19.946010948605	1	0.0
1010101010101010101001101010101010101010101010101010101010101010101010101010101010	-19.9460101927437	1	0.0
1010101010101010101010101001101010101010101010101010101010101010101010101010101010	-19.946010177182302	1	0.0
1010101010101010101010101010101010101010101010101010101010101001101010101010101010	-19.946003603662305	1	0.0
