0	1	2
32	33	2
30	31	2
28	29	2
26	27	2
24	25	2
22	23	2
20	21	2
18	19	2
16	17	2
14	15	2
12	13	2
10	11	2
34	35	2
8	9	2
6	7	2
36	37	2
2	3	2
4	5	2
3	23	0.0159234
2	23	0.00796171
3	22	0.00796171
11	19	0.00424546
2	22	0.00398086
19	25	0.00217644
11	18	0.00212273
10	19	0.00212273
9	21	0.00160194
19	24	0.00108822
18	25	0.00108822
10	18	0.00106136
9	20	0.000800969
8	21	0.000800969
3	15	0.000567843
18	24	0.000544111
8	20	0.000400484
2	15	0.000283922
3	14	0.000283922
15	23	0.000247929
2	14	0.000141961
14	23	0.000123965
15	22	0.000123965
14	22	6.19823e-05
1	9	2.08627e-05
0	9	1.04314e-05
1	8	1.04314e-05
7	35	6.22934e-06
0	8	5.21568e-06
11	25	3.81603e-06
27	31	3.44417e-06
5	7	3.33835e-06
6	35	3.11467e-06
7	34	3.11467e-06
10	25	1.90802e-06
11	24	1.90802e-06
26	31	1.72209e-06
27	30	1.72209e-06
4	7	1.66917e-06
5	6	1.66917e-06
6	34	1.55733e-06
25	29	9.76674e-07
10	24	9.54009e-07
26	30	8.61043e-07
4	6	8.34587e-07
24	29	4.88337e-07
25	28	4.88337e-07
5	11	2.70595e-07
24	28	2.44168e-07
13	25	2.03045e-07
5	35	1.7695e-07
5	25	1.49614e-07
5	10	1.35298e-07
4	11	1.35298e-07
13	24	1.01523e-07
12	25	1.01523e-07
4	35	8.84752e-08
5	34	8.84752e-08
5	24	7.48069e-08
4	25	7.48069e-08
4	10	6.76488e-08
12	24	5.07613e-08
4	34	4.42376e-08
4	24	3.74035e-08
5	29	3.66408e-08
7	11	2.25077e-08
4	29	1.83204e-08
5	28	1.83204e-08
7	10	1.12538e-08
6	11	1.12538e-08
