sample	energy	num_occurrences	chain_break_fraction
01100101100100011001010101000110000101	-2.0	3	0.2894736842105263
01100100100101011001010101000110000101	-2.0	2	0.34210526315789475
01100100100101001001010101000110010101	-2.0	1	0.3157894736842105
01100101100100001001010101000110010101	-2.0	2	0.2631578947368421
01100100100001011001010101000110010101	-2.0	1	0.23684210526315788
01100101100100101001010101000110010101	-2.0	1	0.34210526315789475
01100100100000011001010101000110000101	-2.0	3	0.2894736842105263
01100100100000001001010101000110010101	-2.0	2	0.2894736842105263
01100100100000101001010101000110000101	-2.0	1	0.2894736842105263
01100100100001010001010101000110010101	-1.0	1	0.3157894736842105
01100101110000011001010100000110010101	0.0	5	0.3157894736842105
01100101110000001001010101000110010101	0.0	13	0.2631578947368421
01100101100101001001010101000110010101	0.0	2	0.3157894736842105
01100101110101001001010101000110010101	0.0	2	0.2894736842105263
01100100110001001001010101000110010101	0.0	5	0.3157894736842105
01100101100101011001010101010110010101	0.0	1	0.3157894736842105
01100100110100001001010100010110010101	0.0	1	0.23684210526315788
01100101110100011001010100010110010101	0.0	1	0.2631578947368421
01100100110001011001010101000110000101	0.0	5	0.2894736842105263
01100101110000011001010101000110000101	0.0	8	0.2631578947368421
