0	1	2
76	77	2
74	75	2
72	73	2
70	71	2
68	69	2
66	67	2
64	65	2
62	63	2
60	61	2
58	59	2
56	57	2
54	55	2
52	53	2
50	51	2
48	49	2
146	147	2
46	47	2
44	45	2
42	43	2
40	41	2
38	39	2
36	37	2
34	35	2
32	33	2
30	31	2
28	29	2
26	27	2
24	25	2
22	23	2
78	79	2
80	81	2
82	83	2
84	85	2
144	145	2
142	143	2
140	141	2
138	139	2
136	137	2
134	135	2
132	133	2
130	131	2
128	129	2
126	127	2
124	125	2
122	123	2
120	121	2
118	119	2
20	21	2
116	117	2
112	113	2
110	111	2
108	109	2
106	107	2
104	105	2
102	103	2
100	101	2
98	99	2
96	97	2
94	95	2
92	93	2
90	91	2
88	89	2
86	87	2
114	115	2
18	19	2
148	149	2
8	9	2
4	5	2
6	7	2
16	17	2
14	15	2
12	13	2
10	11	2
2	3	2
51	93	0.031561
105	117	0.026487
50	93	0.0157805
51	92	0.0157805
104	117	0.0132435
105	116	0.0132435
7	31	0.00948432
50	92	0.00789026
131	149	0.0075158
104	116	0.00662175
45	127	0.0049704
6	31	0.00474216
7	30	0.00474216
130	149	0.0037579
131	148	0.0037579
51	53	0.00357539
53	93	0.00258175
45	126	0.0024852
44	127	0.0024852
6	30	0.00237108
130	148	0.00187895
51	52	0.00178769
50	53	0.00178769
52	93	0.00129088
53	92	0.00129088
44	126	0.0012426
50	52	0.000893847
3	117	0.000689312
52	92	0.000645438
7	127	0.000516952
93	97	0.000492118
2	117	0.000344656
3	116	0.000344656
6	127	0.000258476
7	126	0.000258476
92	97	0.000246059
93	96	0.000246059
2	116	0.000172328
6	126	0.000129238
51	97	0.000126687
92	96	0.00012303
71	103	0.000116873
105	111	0.000110261
51	96	6.33433e-05
50	97	6.33433e-05
70	103	5.84366e-05
71	102	5.84366e-05
104	111	5.51303e-05
105	110	5.51303e-05
81	141	4.63249e-05
31	127	3.45438e-05
17	53	3.31324e-05
50	96	3.16716e-05
70	102	2.92183e-05
