sample	energy	num_occurrences	chain_break_fraction
10101010101010101010101010101010101010	-9.499886917620303	1	0.0
10101010101010101010101010101010101000	-8.999994108810304	1	0.0
10101010101010101010001010101010101010	-8.999985871900801	1	0.0
10101010101010101000101010101010101010	-8.999895267899403	1	0.0
10101010101000101010101010101010101010	-8.999889581895701	1	0.0
10101010101010101010101010100010101010	-8.9998890198724	1	0.0
10101010101010101010101010101010001010	-8.999889019468702	1	0.0
10101010101010001010101010101010101010	-8.999888992992602	1	0.0
10101010101010101010101010101010100010	-8.999887738883602	1	0.0
10100010101010101010101010101010101010	-8.999887693259401	1	0.0
00101010101010101010101010101010101010	-8.9998875918264	1	0.0
10101010101010101010100010101010101010	-8.9998872039267	1	0.0
10101010101010101010101000101010101010	-8.999887013107301	1	0.0
10101010001010101010101010101010101010	-8.999886977177702	1	0.0
10101010101010101010101010101000101010	-8.999886930422601	1	0.0
10101010100010101010101010101010101010	-8.999886917620302	1	0.0
10101001101010101010101010101010101010	-8.999886917620302	1	0.0
10011010101010101010101010101010101010	-8.999886917620302	1	0.0
10001010101010101010101010101010101010	-8.999886917620302	1	0.0
10101010101010101010101010011010101010	-8.999886917620302	1	0.0
